TimeStamp, Frame, Person_02_Happy, Person_02_MouthOpen, Person_03_Happy, Person_03_MouthOpen, Person_05_Happy, Person_05_MouthOpen, Person_06_Happy, Person_06_MouthOpen, Person_07_Happy, Person_07_MouthOpen, Person_08_Happy, Person_08_MouthOpen, Person_09_Happy, Person_09_MouthOpen, Person_10_Happy, Person_10_MouthOpen, Person_11_Happy, Person_11_MouthOpen, Person_12_Happy, Person_12_MouthOpen, Person_14_Happy, Person_14_MouthOpen, Person_15_Happy, Person_15_MouthOpen
13.267759, 148, -10, -10, 62.222, 42.667, None, None, 100.000, 5.333, -10, -10, 45.111, 0.000, 100.000, 0.000, 29.333, 12.000, 11.556, 0.000, 30.667, 25.333, -10, -10, 55.000, 6.667
13.349764, 149, -10, -10, 42.222, 29.333, None, None, 72.222, 5.333, -10, -10, 45.111, 0.000, 100.000, 0.000, 29.333, 54.000, 11.556, 0.000, 20.370, 0.000, -10, -10, 42.593, 6.667
13.45477, 150, -10, -10, 51.481, 22.667, None, None, 68.148, 66.667, -10, -10, 40.667, 0.000, 98.444, 6.667, 36.000, 0.000, 18.444, 0.000, 12.667, 0.000, -10, -10, 42.593, 21.333
13.527774, 151, -10, -10, 59.722, 22.667, None, None, 68.148, 52.000, -10, -10, 48.222, 0.000, 98.444, 47.333, 36.000, 0.000, 18.444, 0.000, 0.444, 0.000, -10, -10, 42.593, 21.333
13.601778, 152, -10, -10, 48.222, 0.000, None, None, 77.333, 31.333, -10, -10, 48.222, 0.000, 100.000, 56.000, 36.000, 0.000, 12.444, 0.000, 0.444, 0.000, -10, -10, 42.593, 0.000
13.688783, 153, -10, -10, None, None, None, None, 73.111, 0.000, -10, -10, 40.222, 0.000, 100.000, 0.000, 47.778, 0.000, 12.444, 0.000, 8.222, 0.000, -10, -10, 42.593, 0.000
13.795789, 154, None, None, None, None, None, None, 86.889, 0.000, -10, -10, 40.222, 0.000, 100.000, 25.333, 47.778, 10.667, 8.222, 0.000, 22.667, 26.667, -10, -10, -10, -10
13.898795, 155, None, None, None, None, None, None, 86.889, 0.000, -10, -10, 46.444, 0.000, 100.000, 0.000, 47.778, 0.000, 8.222, 0.000, None, None, -10, -10, -10, -10
14.010802, 156, None, None, None, None, None, None, 75.833, 2.667, -10, -10, 55.556, 0.000, 100.000, 44.000, 55.556, 20.000, 8.222, 0.000, None, None, 67.500, 0.000, -10, -10
14.112808, 157, None, None, None, None, 100.000, 0.000, 67.778, 11.333, -10, -10, 69.167, 0.000, 88.056, 24.667, 55.556, 3.333, 8.222, 0.000, -10, -10, 42.500, 0.000, -10, -10
14.196812, 158, None, None, None, None, 80.000, 0.000, 61.667, 26.000, -10, -10, 74.722, 0.000, 75.278, 0.000, 63.611, 0.000, 8.222, 0.000, -10, -10, 35.000, 0.000, -10, -10
14.301818, 159, None, None, None, None, None, None, 69.167, 14.667, -10, -10, 74.722, 0.000, 51.389, 20.000, 63.611, 22.667, 1.389, 0.000, -10, -10, 29.444, 0.000, -10, -10
14.423825, 160, None, None, None, None, None, None, 69.167, 48.000, -10, -10, 74.722, 0.000, 51.389, 20.000, None, None, 9.167, 0.000, -10, -10, 34.167, 8.000, -10, -10
14.528831, 161, None, None, None, None, None, None, -10, -10, -10, -10, 74.722, 0.000, None, None, None, None, 0.000, 0.000, -10, -10, 41.667, 8.000, -10, -10
14.600835, 162, None, None, None, None, None, None, -10, -10, -10, -10, 88.333, 0.000, None, None, None, None, 0.000, 0.000, -10, -10, 24.722, 25.333, 65.000, 0.000
14.68684, 163, None, None, None, None, None, None, -10, -10, -10, -10, 83.778, 0.000, None, None, None, None, 0.000, 0.000, -10, -10, 17.556, 25.333, 43.111, 0.000
14.793846, 164, None, None, None, None, None, None, -10, -10, -10, -10, 78.667, 0.000, None, None, None, None, 0.000, 1.333, -10, -10, 17.556, 0.000, 33.111, 0.000
14.85985, 165, None, None, None, None, None, None, -10, -10, -10, -10, 78.667, 0.000, None, None, None, None, 0.000, 0.000, -10, -10, 17.556, 0.000, 33.111, 0.000
14.935855, 166, None, None, None, None, None, None, -10, -10, -10, -10, 78.667, 0.000, None, None, None, None, 1.333, 0.000, -10, -10, 22.000, 6.667, 28.667, 0.000
15.015859, 167, None, None, None, None, None, None, -10, -10, -10, -10, 78.667, 0.000, None, None, None, None, 7.333, 0.000, -10, -10, 28.667, 0.000, 20.667, 0.000
15.131866, 168, 76.667, 9.333, None, None, None, None, -10, -10, -10, -10, 78.667, 0.000, None, None, None, None, 12.000, 0.000, -10, -10, 40.222, 0.000, 35.556, 61.333
15.243872, 169, 70.556, 0.000, None, None, None, None, -10, -10, -10, -10, 78.667, 0.000, None, None, None, None, 18.000, 0.000, 68.148, 0.000, 45.556, 0.000, 42.222, 0.000
15.352878, 170, 64.815, 0.000, None, None, None, None, -10, -10, -10, -10, 70.000, 0.000, None, None, None, None, 11.944, 0.000, 58.333, 0.000, 45.556, 28.000, 42.222, 20.000
15.428883, 171, 58.056, 0.000, None, None, None, None, -10, -10, -10, -10, 61.944, 0.000, None, None, None, None, 11.944, 0.000, 43.889, 0.000, 52.222, 28.000, 32.778, 20.000
15.500887, 172, 58.056, 0.000, None, None, None, None, -10, -10, -10, -10, 61.944, 0.000, 6.667, 0.000, None, None, 11.944, 0.000, 43.889, 0.000, 56.667, 52.000, 32.778, 0.000
15.608893, 173, 40.889, 0.000, None, None, None, None, -10, -10, -10, -10, 61.944, 0.000, 28.333, 21.333, None, None, 11.944, 0.000, 29.556, 0.000, 56.667, 22.667, 27.778, 0.000
15.7309, 174, 36.000, 0.000, None, None, None, None, -10, -10, -10, -10, 70.000, 0.000, 32.593, 0.000, None, None, 11.944, 0.000, 29.556, 0.000, 56.667, 80.000, 27.778, 0.000
15.816905, 175, 40.889, 0.000, None, None, None, None, -10, -10, -10, -10, 70.000, 0.000, 45.000, 0.000, None, None, 11.944, 0.000, 29.556, 6.000, 64.889, 51.333, 12.000, 0.000
15.90391, 176, 40.889, 0.000, None, None, None, None, -10, -10, -10, -10, 70.000, 10.000, 61.667, 0.000, None, None, 16.111, 0.000, 35.000, 34.000, 58.889, 0.000, 16.667, 0.000
16.045918, 177, -10, -10, 45.556, 12.000, None, None, -10, -10, -10, -10, 61.111, 0.000, 61.667, 0.000, None, None, 16.111, 0.000, 48.611, 34.000, 58.889, 32.000, 16.667, 0.000
16.135923, 178, -10, -10, 60.000, 12.000, None, None, 93.333, 32.000, -10, -10, 55.833, 0.000, 61.667, 0.000, None, None, 16.111, 0.000, 48.611, 18.667, 64.444, 26.667, 16.667, 0.000
16.267931, 179, -10, -10, 53.704, 0.000, None, None, 78.519, 2.667, -10, -10, 47.222, 4.000, 61.667, 0.000, None, None, 22.778, 0.000, 57.778, 82.667, 70.278, 34.667, 34.444, 0.000
16.350936, 180, -10, -10, 53.704, 10.000, None, None, 85.278, 12.667, -10, -10, 41.389, 0.000, 56.389, 0.000, None, None, 33.333, 0.000, 73.333, 22.000, 83.611, 17.333, 34.444, 0.000
16.442941, 181, -10, -10, 53.704, 10.000, None, None, 85.278, 0.000, 54.444, 8.000, 49.111, 0.000, 61.778, 0.000, 56.667, 0.000, 28.222, 0.000, 73.333, 0.000, 88.222, 17.333, 49.778, 35.333
16.530946, 182, -10, -10, 58.444, 10.000, None, None, 75.333, 0.000, 63.889, 8.000, 49.111, 0.000, 70.444, 0.000, 56.667, 0.000, 33.333, 0.000, 73.333, 12.000, 96.000, 46.000, 66.000, 41.333
16.630952, 183, -10, -10, 58.444, 18.000, None, None, 75.333, 0.000, 63.889, 0.000, 49.111, 0.000, 70.444, 0.000, 52.593, 0.000, 27.556, 0.000, 73.333, 17.333, 96.000, 26.000, 81.556, 34.000
16.763959, 184, -10, -10, 58.444, 0.000, None, None, 75.333, 0.000, 69.444, 0.000, 63.889, 0.000, 70.444, 0.000, 52.593, 17.333, 23.056, 0.000, 61.667, 8.000, 85.556, 0.000, 100.000, 26.667
16.885966, 185, -10, -10, 63.333, 21.333, None, None, 75.333, 10.667, 69.444, 30.667, 63.889, 0.000, 62.500, 0.000, 52.593, 0.000, 23.056, 0.000, 61.667, 0.000, 80.833, 8.000, 100.000, 42.667
17.049976, 186, -10, -10, 63.333, 0.000, None, None, 83.704, 0.000, 69.444, 0.000, 68.519, 2.667, 62.500, 0.000, 47.778, 0.000, 18.889, 0.000, -10, -10, 93.333, 8.000, 100.000, 0.000
17.158982, 187, -10, -10, 63.333, 26.667, None, None, 83.704, 1.333, 59.722, 0.000, 80.278, 32.000, 57.222, 0.000, 47.778, 0.000, 18.889, 2.667, -10, -10, 100.000, 26.667, 100.000, 0.000
17.292989, 188, -10, -10, 63.333, 26.667, None, None, 88.148, 0.000, 49.630, 32.000, 80.278, 46.667, 76.296, 0.000, 31.481, 0.000, 18.889, 0.000, -10, -10, 100.000, 8.000, 100.000, 30.667
17.411996, 189, 39.444, 0.000, 56.944, 14.667, None, None, 76.111, 0.000, 49.630, 5.333, 80.278, 28.000, 76.296, 0.000, 38.889, 0.000, 26.111, 0.000, -10, -10, 100.000, 0.000, 100.000, 30.667
17.532003, 190, 31.389, 0.000, 45.278, 5.333, None, None, 68.333, 0.000, 64.444, 5.333, 87.222, 4.000, 88.333, 0.000, 53.889, 6.667, 26.111, 0.000, -10, -10, 100.000, 53.333, 100.000, 0.000
17.65501, 191, 26.389, 0.000, 45.278, 5.333, None, None, 53.889, 0.000, 70.278, 0.000, 73.611, 26.667, 88.333, 0.000, 71.111, 28.000, 26.111, 0.000, -10, -10, 100.000, 24.000, 100.000, 0.000
17.776017, 192, 26.389, 0.000, 50.556, 76.000, None, None, 53.889, 0.000, 65.278, 0.000, 73.611, 38.667, 88.333, 33.333, 96.111, 0.000, 35.556, 0.000, -10, -10, 91.667, 2.667, 100.000, 17.333
17.905024, 193, 36.944, 0.000, 43.333, 0.000, None, None, 53.889, 0.000, 60.278, 0.000, 66.111, 60.000, 88.333, 0.000, 100.000, 0.000, 26.389, 0.000, -10, -10, 86.389, 38.667, 100.000, 0.000
18.072034, 194, 54.444, 0.000, 43.333, 14.667, None, None, 71.111, 0.000, 33.704, 0.000, 78.889, 10.667, 77.778, 0.000, 100.000, 20.000, 26.389, 0.000, -10, -10, 86.389, 0.000, 100.000, 2.667
18.222043, 195, 58.519, 0.000, 35.556, 0.000, None, None, 77.037, 0.000, 42.963, 0.000, 78.889, 1.333, 65.556, 0.000, 100.000, 20.000, 26.389, 0.000, -10, -10, 97.778, 0.000, 100.000, 18.667
18.342049, 196, 63.704, 0.000, 56.296, 0.000, None, None, 90.370, 1.333, 42.963, 52.000, 86.296, 12.000, 82.222, 44.000, 100.000, 5.333, 26.389, 0.000, -10, -10, 97.778, 17.333, 100.000, 5.333
18.436055, 197, 59.167, 0.000, 71.944, 14.667, None, None, 90.370, 1.333, 58.333, 26.000, 86.296, 2.667, 94.444, 11.333, 100.000, 28.000, 26.389, 0.000, -10, -10, 82.222, 17.333, 100.000, 5.333
18.554062, 198, 65.278, 0.000, 90.278, 21.333, None, None, 97.500, 0.000, 70.833, 0.000, 72.222, 0.000, 100.000, 0.000, 100.000, 2.667, 26.389, 0.000, -10, -10, 77.778, 44.000, 100.000, 32.000
18.655067, 199, 69.722, 0.000, 90.278, 0.000, None, None, 93.056, 70.667, 51.944, 0.000, 72.222, 5.333, 100.000, 0.000, 100.000, 33.333, 26.389, 0.000, -10, -10, 48.056, 0.000, 100.000, 1.333
18.762073, 200, 57.778, 0.000, 83.056, 0.000, None, None, 86.389, 45.333, 61.667, 10.667, 72.222, 5.333, 100.000, 0.000, 100.000, 53.333, 31.667, 0.000, -10, -10, 52.500, 58.667, 100.000, 46.667
18.867079, 201, 57.778, 0.000, 77.222, 0.000, None, None, 70.278, 0.000, 66.944, 77.333, 76.667, 0.000, 100.000, 0.000, 100.000, 0.000, 41.667, 0.000, -10, -10, 67.222, 16.000, 84.444, 16.000
18.978086, 202, 51.667, 0.000, 67.222, 0.000, None, None, 58.889, 0.000, 62.778, 0.000, 89.167, 0.000, 100.000, 0.000, 100.000, 5.333, 41.667, 0.000, 61.111, 16.000, 67.222, 16.000, 84.444, 26.667
19.096093, 203, 51.667, 0.000, 90.278, 88.000, None, None, 54.167, 0.000, 100.000, 14.667, 96.389, 0.000, 100.000, 32.000, 100.000, 0.000, 41.667, 0.000, 61.111, 0.000, 79.167, 33.333, 90.000, 49.333
19.208099, 204, 51.667, 0.000, 100.000, 17.333, None, None, 45.556, 0.000, 100.000, 0.000, 96.389, 26.667, 100.000, 24.000, 100.000, 22.667, 36.389, 0.000, 85.278, 61.333, 86.389, 0.000, 90.000, 20.000
19.321105, 205, 61.389, 12.000, 76.667, 0.000, None, None, 58.889, 0.000, 100.000, 0.000, 96.389, 0.000, 100.000, 6.667, 100.000, 0.000, 30.278, 0.000, 99.722, 54.667, 86.389, 0.000, 100.000, 30.667
19.431112, 206, 77.222, 0.000, 76.667, 0.000, None, None, 58.889, 0.000, 100.000, 0.000, 100.000, 22.667, 100.000, 0.000, 100.000, 5.333, 37.222, 0.000, 100.000, 37.333, 79.444, 0.000, 100.000, 0.000
19.542118, 207, 89.167, 0.000, 51.944, 0.000, None, None, 63.611, 0.000, 100.000, 0.000, 100.000, 0.000, 98.333, 32.000, 100.000, 0.000, 55.000, 57.333, 100.000, 50.667, 79.444, 0.000, 100.000, 40.000
19.667125, 208, 100.000, 0.000, 41.944, 0.000, None, None, 78.889, 32.000, 100.000, 0.000, 100.000, 22.667, 92.778, 0.000, 100.000, 48.000, 73.611, 33.333, 100.000, 97.333, 64.444, 30.667, 100.000, 54.667
19.780132, 209, 100.000, 1.333, 57.778, 0.000, None, None, 78.889, 0.000, 100.000, 0.000, 100.000, 50.667, 100.000, 17.333, 100.000, 0.000, 93.056, 42.667, 100.000, 0.000, 64.444, 0.000, 100.000, 0.000
19.889138, 210, 91.944, 0.000, 45.556, 0.000, -10, -10, 78.889, 25.333, 100.000, 0.000, 97.500, 20.000, 100.000, 9.333, 100.000, 6.667, 100.000, 30.667, 83.056, 5.333, 64.444, 42.667, 100.000, 40.000
19.991144, 211, 91.944, 0.000, 54.722, 42.667, -10, -10, 78.889, 50.667, 100.000, 0.000, 97.500, 60.000, 100.000, 53.333, 100.000, 20.000, 100.000, 30.667, 83.056, 0.000, 64.444, 20.000, 100.000, 76.000
20.161153, 212, 91.944, 0.000, 54.722, 17.333, -10, -10, 71.389, 0.000, 76.944, 0.000, 97.500, 44.000, None, None, 100.000, 54.667, 100.000, 17.333, 59.722, 0.000, 64.444, 53.333, 100.000, 0.000
20.28316, 213, 91.944, 0.000, 46.944, 0.000, -10, -10, 71.389, 1.333, 92.222, 20.000, 97.500, 0.000, None, None, 100.000, 0.000, 100.000, 1.333, 59.722, 26.667, 64.444, 0.000, 100.000, 0.000
20.401167, 214, 74.815, 49.333, 37.407, 0.000, -10, -10, 66.296, 1.333, 54.444, 20.000, 88.148, 0.000, None, None, 98.148, 16.000, 100.000, 0.000, 75.185, 17.333, 78.519, 26.667, 97.037, 6.667
20.505173, 215, 74.815, 0.000, 52.222, 0.000, -10, -10, 72.222, 8.000, 47.222, 0.000, 78.056, 6.667, None, None, 92.500, 0.000, 100.000, 0.000, 62.222, 53.333, 67.222, 32.000, 89.722, 6.667
20.613179, 216, 66.944, 0.000, 57.778, 0.000, -10, -10, 72.222, 0.000, 68.333, 0.000, 66.944, 0.000, None, None, 73.333, 18.667, 98.611, 0.000, 62.222, 0.000, 60.556, 32.000, 89.722, 34.667
20.723186, 217, 66.944, 16.000, 86.389, 26.667, -10, -10, 66.667, 0.000, 34.167, 0.000, 55.000, 10.667, None, None, 73.333, 10.667, 88.333, 16.000, None, None, 60.556, 26.667, 89.722, 13.333
20.845193, 218, 72.778, 0.000, 100.000, 53.333, -10, -10, 66.667, 1.333, 12.500, 0.000, 42.222, 0.000, None, None, 62.778, 0.000, 75.278, 0.000, None, None, 50.556, 36.000, 89.722, 24.000
20.989201, 219, 82.500, 0.000, 100.000, 20.000, -10, -10, 66.667, 1.333, 12.500, 0.000, 42.222, 0.000, None, None, 55.000, 12.000, 55.278, 0.000, None, None, 64.722, 10.667, 89.722, 0.000
21.091207, 220, 100.000, 0.000, 100.000, 20.000, -10, -10, 66.667, 36.000, 23.333, 0.000, 32.778, 0.000, None, None, 69.722, 0.000, 55.278, 0.000, 35.556, 0.000, 84.444, 25.333, 89.722, 13.333
21.197213, 221, 100.000, 0.000, 100.000, 20.000, -10, -10, 79.722, 0.000, 23.333, 0.000, 21.667, 0.000, 67.778, 4.000, 69.722, 20.000, 59.444, 0.000, 35.556, 0.000, 88.889, 0.000, 89.722, 6.667
21.303219, 222, 100.000, 0.000, 100.000, 28.000, -10, -10, 92.500, 0.000, 28.611, 0.000, 21.667, 0.000, None, None, 76.111, 0.000, 59.444, 0.000, 35.556, 0.000, 100.000, 13.333, 99.444, 0.000
21.397224, 223, 96.667, 0.000, 100.000, 15.333, -10, -10, 99.167, 0.000, 18.611, 0.000, 14.167, 0.000, None, None, 83.333, 20.000, 59.444, 0.000, 28.056, 0.000, 89.722, 24.000, 99.444, 0.000
21.50423, 224, 80.833, 0.000, 100.000, 15.333, -10, -10, 99.167, 0.000, 18.611, 0.000, 14.167, 0.000, None, None, 78.889, 0.000, 46.667, 0.000, 33.611, 40.000, 80.556, 2.667, 92.500, 5.333
21.622237, 225, 64.444, 2.667, 100.000, 5.333, -10, -10, 99.167, 0.000, 18.611, 0.000, 14.167, 0.000, 100.000, 0.000, 78.889, 0.000, 40.000, 0.000, 40.278, 0.000, 69.167, 13.333, 83.056, 18.667
21.731243, 226, 53.611, 0.000, 100.000, 10.667, -10, -10, 88.611, 40.000, 5.278, 0.000, 0.000, 0.000, 100.000, 30.667, 85.556, 61.333, 35.556, 13.333, 40.278, 0.000, 69.167, 30.667, 67.778, 9.333
21.84025, 227, 53.611, 0.000, 100.000, 10.667, -10, -10, 88.611, 0.000, 5.278, 0.000, 0.000, 0.000, 100.000, 30.667, 85.556, 0.000, 44.167, 0.000, 40.278, 0.000, 69.167, 0.000, 83.056, 9.333
22.007259, 228, 48.056, 0.000, 100.000, 10.667, -10, -10, 75.833, 0.000, 5.278, 0.000, 0.000, 0.000, 100.000, 0.000, 76.667, 0.000, 44.167, 33.333, 52.778, 0.000, 69.167, 29.333, 83.056, 9.333
22.109265, 229, 43.611, 0.000, 91.944, 10.667, -10, -10, 75.833, 0.000, 5.278, 0.000, 6.389, 0.000, 100.000, 0.000, 82.222, 0.000, 50.000, 14.000, 40.556, 0.000, 69.167, 34.667, 83.056, 0.000
22.222271, 230, 48.611, 20.000, 91.944, 33.333, -10, -10, 75.833, 0.000, 5.278, 0.000, 17.500, 48.000, 100.000, 0.000, 74.722, 0.000, 50.000, 0.000, 51.389, 0.000, 76.944, 50.667, 75.000, 1.333
22.330278, 231, 43.333, 0.000, 83.611, 12.000, -10, -10, 83.611, 33.333, 15.000, 0.000, 36.389, 0.000, 98.889, 42.667, 74.722, 0.000, 50.000, 34.667, 51.389, 0.000, 76.944, 25.333, 66.111, 0.000
22.439284, 232, 50.000, 0.000, 74.444, 1.333, -10, -10, 100.000, 50.667, 20.833, 0.000, 46.667, 0.000, 98.889, 13.333, 85.833, 40.000, 45.556, 0.000, 32.500, 0.000, 76.944, 12.000, 71.389, 12.000
22.570291, 233, 55.833, 0.000, 79.167, 0.000, -10, -10, 100.000, 42.667, 44.167, 6.667, 58.889, 0.000, 90.000, 26.667, 91.667, 24.000, 45.556, 0.000, 40.833, 0.000, 85.278, 32.000, 71.389, 22.667
22.701299, 234, 55.833, 0.000, 66.389, 0.000, -10, -10, 100.000, 42.667, 53.611, 13.333, 65.000, 0.000, 84.722, 0.000, 100.000, 6.667, 54.722, 0.000, 28.333, 0.000, 80.833, 0.000, 80.556, 10.667
22.835306, 235, 65.556, 0.000, 75.278, 0.000, -10, -10, 100.000, 80.000, 53.611, 0.000, 72.778, 0.000, 80.000, 12.000, 100.000, 0.000, 63.333, 0.000, 45.278, 0.000, 91.111, 0.000, 91.389, 17.333
23.000316, 236, 65.556, 0.000, 81.852, 0.000, -10, -10, 100.000, 30.667, None, None, 72.778, 0.000, 80.000, 0.000, 100.000, 0.000, 63.333, 72.000, 45.278, 0.000, 72.963, 0.000, 100.000, 65.333
23.132323, 237, 65.556, 8.000, 70.000, 24.000, -10, -10, 100.000, 72.000, None, None, 82.222, 0.000, 70.741, 16.000, 100.000, 0.000, 41.852, 0.000, 38.889, 0.000, 72.963, 6.667, 100.000, 36.000
23.221329, 238, 60.556, 0.000, 58.056, 0.000, -10, -10, 100.000, 48.000, None, None, 82.222, 0.000, 66.111, 0.000, 100.000, 0.000, None, None, 38.889, 0.000, 78.611, 0.000, 100.000, 26.000
23.317334, 239, 55.556, 3.333, 40.278, 0.000, -10, -10, 97.500, 20.000, None, None, 96.944, 0.000, 66.111, 0.000, 100.000, 23.333, None, None, 33.889, 0.000, 78.611, 0.000, 100.000, 10.667
23.438341, 240, 69.167, 0.000, 33.889, 8.000, -10, -10, 97.500, 0.000, None, None, 100.000, 5.333, 87.778, 1.333, 100.000, 0.000, None, None, 50.000, 0.000, 99.722, 21.333, 100.000, 10.667
23.525346, 241, 69.167, 0.000, 38.667, 17.333, -10, -10, 97.500, 0.000, None, None, 100.000, 0.000, 87.778, 14.000, 100.000, 0.000, None, None, -10, -10, 100.000, 6.000, 100.000, 19.333
23.647353, 242, 78.056, 48.000, 44.167, 49.333, -10, -10, 97.500, 0.000, None, None, 100.000, 0.000, 100.000, 0.000, 100.000, 0.000, None, None, -10, -10, 100.000, 0.000, 100.000, 4.000
23.744358, 243, 73.889, 30.000, 48.611, 30.667, -10, -10, 100.000, 0.000, None, None, 93.889, 0.000, 100.000, 15.333, 100.000, 11.333, None, None, -10, -10, 92.778, 7.333, 100.000, 16.000
23.866365, 244, 60.556, 0.000, 55.833, 5.333, -10, -10, 94.444, 0.000, None, None, 93.889, 0.000, 98.056, 0.000, 100.000, 11.333, None, None, -10, -10, 88.333, 0.000, 100.000, 16.000
24.006373, 245, 52.778, 0.000, 49.167, 0.000, -10, -10, 83.333, 0.000, None, None, 98.056, 0.000, 100.000, 0.000, 100.000, 0.000, None, None, -10, -10, 68.611, 0.000, 100.000, 28.000
24.11738, 246, 41.667, 0.000, 49.167, 28.000, -10, -10, 83.333, 0.000, None, None, 98.056, 0.000, 100.000, 66.667, 100.000, 0.000, None, None, -10, -10, 55.000, 30.667, 100.000, 61.333
24.196384, 247, 41.667, 0.000, 49.167, 17.333, -10, -10, 77.778, 0.000, None, None, 98.056, 0.000, 100.000, 66.667, 100.000, 0.000, None, None, -10, -10, 48.611, 20.667, 100.000, 61.333
24.29139, 248, 41.667, 0.000, 41.667, 0.000, -10, -10, 77.778, 31.333, None, None, 98.056, 0.000, 100.000, 60.000, 100.000, 0.000, None, None, -10, -10, 37.778, 9.333, 100.000, 12.000
24.407396, 249, 50.833, 0.000, 41.667, 57.333, -10, -10, 83.889, 0.000, None, None, 92.500, 0.000, 100.000, 0.000, 99.167, 0.000, None, None, -10, -10, 51.667, 37.333, 100.000, 46.667
24.524403, 250, 69.167, 8.000, 34.444, 0.000, -10, -10, 83.889, 14.667, None, None, 92.500, 0.000, 100.000, 18.667, 99.167, 0.000, None, None, -10, -10, 78.611, 0.000, 100.000, 53.333
24.608408, 251, 88.056, 0.000, 28.056, 1.333, -10, -10, 98.056, 14.667, None, None, 86.389, 0.000, 100.000, 9.333, 100.000, 2.667, None, None, None, None, 95.556, 0.000, 100.000, 53.333
24.688412, 252, 88.056, 0.000, 28.056, 36.667, -10, -10, 98.056, 34.667, None, None, 86.389, 0.000, 100.000, 0.000, 100.000, 27.333, None, None, None, None, 87.556, 12.000, 100.000, 33.333
24.781418, 253, 88.056, 0.000, 28.056, 47.333, -10, -10, 100.000, 72.667, None, None, 86.389, 0.000, 100.000, 0.000, 100.000, 27.333, None, None, None, None, 100.000, 23.333, 100.000, 21.333
24.896424, 254, 96.222, 0.000, 36.444, 14.667, -10, -10, 100.000, 45.333, None, None, 86.389, 0.000, 92.000, 0.000, 100.000, 10.667, None, None, None, None, 91.333, 0.000, 100.000, 100.000
24.99743, 255, 88.444, 0.000, 36.444, 32.667, -10, -10, 100.000, 45.333, None, None, 86.389, 0.000, 100.000, 0.000, 100.000, 10.667, None, None, None, None, 74.667, 11.333, 86.000, 64.667
25.106436, 256, 77.500, 0.000, 45.000, 42.667, -10, -10, 100.000, 58.667, None, None, 79.444, 0.000, 90.000, 0.000, 100.000, 57.333, None, None, None, None, 74.667, 93.333, 60.833, 76.000
25.206442, 257, 86.389, 0.000, 45.000, 67.333, -10, -10, 100.000, 0.667, None, None, 70.833, 0.000, 62.222, 0.000, 100.000, 51.333, None, None, 83.333, 0.000, 67.500, 49.333, 48.056, 55.333
25.323449, 258, 86.389, 0.000, 45.000, 46.667, -10, -10, 100.000, 0.000, None, None, 59.444, 13.333, 62.222, 0.000, 100.000, 9.333, None, None, 69.444, 0.000, 63.056, 65.333, 48.056, 0.000
25.427455, 259, 92.500, 0.000, 54.167, 0.000, -10, -10, 100.000, 0.000, None, None, 51.389, 0.000, 32.778, 45.333, 100.000, 88.000, None, None, 60.370, 1.333, 63.056, 28.000, 52.222, 0.000
25.530461, 260, 92.500, 4.000, 54.167, 5.333, -10, -10, 100.000, 0.000, None, None, 51.389, 0.000, 23.611, 30.667, 100.000, 8.000, None, None, 60.370, 0.000, 71.667, 0.000, 58.333, 65.333
25.635467, 261, 88.333, 16.000, 44.722, 0.000, -10, -10, 100.000, 8.000, None, None, 51.389, 0.000, 39.167, 0.000, 100.000, 14.667, 14.444, 2.667, 39.722, 0.000, 59.167, 9.333, 45.833, 8.000
25.738472, 262, 77.222, 6.667, 44.722, 0.000, -10, -10, 100.000, 57.333, 100.000, 0.000, 51.389, 0.000, 26.667, 0.000, 100.000, 0.000, 37.222, 0.000, 39.722, 12.000, 54.167, 14.667, 33.889, 8.000
25.860479, 263, 77.222, 0.000, 33.611, 0.000, -10, -10, 100.000, 57.333, 89.444, 0.000, 51.389, 0.000, 41.944, 0.000, 100.000, 40.000, 31.481, 0.000, 34.444, 0.000, 61.667, 20.000, 25.556, 1.333
26.028489, 264, 77.222, 0.000, 28.056, 50.667, -10, -10, 89.722, 2.667, 78.519, 0.000, 37.222, 0.000, None, None, 100.000, 14.667, 18.333, 0.000, 34.444, 0.000, 73.056, 0.000, 25.556, 13.333
