Time,Performer_Hat/Movement,Performer_Hat/isLookingAt,Performer_Hat/isBeingLookedAtByPerformer,Performer_Hat/isBeingLookedAtByAudienceMember,Performer_Hat/isLookingAtVPScreen,Audience_01_Hat/Movement,Audience_01_Hat/isLookingAt,Audience_01_Hat/isBeingLookedAtByPerformer,Audience_01_Hat/isBeingLookedAtByAudienceMember,Audience_01_Hat/isLookingAtVPScreen,Audience_02/Movement,Audience_02/isLookingAt,Audience_02/isBeingLookedAtByPerformer,Audience_02/isBeingLookedAtByAudienceMember,Audience_02/isLookingAtVPScreen,Audience_03_Hat/Movement,Audience_03_Hat/isLookingAt,Audience_03_Hat/isBeingLookedAtByPerformer,Audience_03_Hat/isBeingLookedAtByAudienceMember,Audience_03_Hat/isLookingAtVPScreen,Audience_06_Hat/Movement,Audience_06_Hat/isLookingAt,Audience_06_Hat/isBeingLookedAtByPerformer,Audience_06_Hat/isBeingLookedAtByAudienceMember,Audience_06_Hat/isLookingAtVPScreen,Audience_07_Hat/Movement,Audience_07_Hat/isLookingAt,Audience_07_Hat/isBeingLookedAtByPerformer,Audience_07_Hat/isBeingLookedAtByAudienceMember,Audience_07_Hat/isLookingAtVPScreen,Audience_08_Hat/Movement,Audience_08_Hat/isLookingAt,Audience_08_Hat/isBeingLookedAtByPerformer,Audience_08_Hat/isBeingLookedAtByAudienceMember,Audience_08_Hat/isLookingAtVPScreen,Audience_09_Hat/Movement,Audience_09_Hat/isLookingAt,Audience_09_Hat/isBeingLookedAtByPerformer,Audience_09_Hat/isBeingLookedAtByAudienceMember,Audience_09_Hat/isLookingAtVPScreen,Audience_10_Hat/Movement,Audience_10_Hat/isLookingAt,Audience_10_Hat/isBeingLookedAtByPerformer,Audience_10_Hat/isBeingLookedAtByAudienceMember,Audience_10_Hat/isLookingAtVPScreen,Audience_11_Hat/Movement,Audience_11_Hat/isLookingAt,Audience_11_Hat/isBeingLookedAtByPerformer,Audience_11_Hat/isBeingLookedAtByAudienceMember,Audience_11_Hat/isLookingAtVPScreen
1330.1,0.77572,0,0,1,1,0.32559,1,0,1,1,0.041101,1,0,1,1,0.063852,1,0,1,1,0.54954,2,0,1,1,0.29218,2,0,1,0,0.058479,2,0,0,0,0.28887,2,0,0,0,0.45586,2,0,1,0,0.76698,1,0,0,1
1330.2,1.0243,0,0,1,1,0.4454,1,0,1,1,0.039139,1,0,1,1,0.099141,1,0,1,1,0.29422,2,0,1,1,0.23091,2,0,1,0,0.03664,2,0,0,0,0.49447,2,0,0,0,0.40473,2,0,1,0,1.6999,1,0,0,1
1330.3,1.2694,0,0,1,1,0.61906,1,0,1,1,0.064175,1,0,1,1,0.17472,1,0,1,1,0.36551,2,0,1,1,0.3589,2,0,1,0,0.066484,2,0,0,0,0.33713,2,0,0,0,0.50642,2,0,1,0,1.2937,2,0,0,1
1330.4,1.6529,0,0,1,1,0.20396,1,0,1,1,0.033489,1,0,1,1,0.16012,1,0,1,1,0.26761,2,0,1,1,0.16795,2,0,1,0,0.024518,2,0,0,0,0.48118,2,0,0,0,0.22967,2,0,1,0,0.84913,1,0,0,1
1330.5,2.5408,0,0,1,1,0.38332,1,0,1,1,0.035441,1,0,1,1,0.10205,1,0,1,1,0.21855,2,0,1,1,0.88374,2,0,1,0,0.027432,2,0,0,0,0.38305,2,0,0,0,0.079477,2,0,1,0,0.57711,1,0,0,1
1330.6,2.0253,0,0,1,1,0.45849,1,0,1,1,0.055597,1,0,1,1,0.14909,1,0,1,1,0.25746,2,0,1,1,2.5318,2,0,1,0,0.10278,2,0,0,0,0.22037,2,0,0,0,0.58226,2,0,1,0,0.58516,2,0,0,1
1330.7,0.75384,0,0,1,1,0.45374,1,0,1,1,0.14726,1,0,1,1,0.13435,1,0,1,1,0.18449,2,0,1,1,1.5632,2,0,1,0,0.15646,2,0,0,0,0.35301,2,0,0,0,0.2812,2,0,1,0,0.78739,1,0,0,1
1330.8,0.58137,0,0,1,1,0.22561,1,0,1,1,0.10414,1,0,1,1,0.45831,1,0,1,1,0.18322,2,0,1,1,1.343,2,0,1,0,0.13629,2,0,0,0,0.2195,2,0,0,0,0.13887,2,0,1,0,0.45106,1,0,0,1
1330.9,0.29001,0,0,1,1,0.24049,1,0,1,1,0.10181,1,0,1,1,0.25464,0,0,1,1,0.34322,2,0,1,1,0.70542,2,0,1,0,0.11494,2,0,0,0,0.17019,2,0,0,0,0.38623,2,0,1,0,0.85971,1,0,0,1
1331,0.4126,0,0,1,1,0.20276,1,0,1,1,0.064418,1,0,1,1,0.12786,0,0,1,1,0.15282,2,0,1,1,1.5777,2,0,1,0,0.12417,2,0,0,0,0.12791,2,0,0,0,0.32135,2,0,1,0,0.55804,1,0,0,1
1331.1,0.30827,0,0,1,1,0.23627,1,0,1,1,0.048654,1,0,1,1,0.12031,1,0,1,1,0.24048,2,0,1,1,0.3356,2,0,1,0,0.11805,2,0,0,0,0.21776,2,0,0,0,0.19877,2,0,1,0,0.29182,1,0,0,1
1331.2,1.1871,0,0,1,1,0.26118,1,0,1,1,0.063508,1,0,1,1,0.066022,1,0,1,1,0.2191,2,0,1,1,1.2949,2,0,1,0,0.063682,2,0,0,0,0.27925,2,0,0,0,0.31658,2,0,1,0,0.22931,1,0,0,1
1331.3,4.9211,0,0,1,1,0.2275,1,0,1,1,0.032806,1,0,1,1,0.050443,0,0,1,1,0.26569,2,0,1,1,1.4358,2,0,1,0,0.088672,2,0,0,0,0.2533,2,0,0,0,0.63736,2,0,1,0,0.41385,1,0,0,1
1331.4,2.8937,0,0,1,1,0.057865,1,0,1,1,0.033266,1,0,1,1,0.026683,1,0,1,1,0.26351,2,0,1,1,1.1246,2,0,1,0,0.079639,2,0,0,0,0.31612,2,0,0,0,0.62758,2,0,1,0,0.35282,1,0,0,1
1331.5,3.7894,0,0,1,1,0.089257,1,0,1,1,0.01547,1,0,1,1,0.039947,1,0,1,1,0.35966,2,0,1,1,0.61997,2,0,1,0,0.074832,2,0,0,0,0.18574,2,0,0,0,0.30925,2,0,1,0,0.23377,1,0,0,1
1331.6,3.102,0,0,1,1,0.32321,1,0,1,1,0.028414,1,0,1,1,0.061223,0,0,1,1,0.13216,2,0,1,1,0.74781,2,0,1,0,0.12294,2,0,0,0,0.11666,2,0,0,0,0.20056,2,0,1,0,0.26182,1,0,0,1
1331.7,1.4842,0,0,1,1,0.15235,1,0,1,1,0.041386,1,0,1,1,0.033818,0,0,1,1,0.10802,2,0,1,1,0.55945,2,0,1,0,0.086009,2,0,0,0,0.23518,2,0,0,0,0.21224,2,0,1,0,0.35581,1,0,0,1
1331.8,4.9558,0,0,1,1,0.12085,1,0,1,1,0.1002,1,0,1,1,0.034368,0,0,1,1,0.22484,2,0,1,1,0.26184,2,0,1,0,0.12789,2,0,0,0,0.35031,2,0,0,0,0.23479,2,0,1,0,0.34653,1,0,0,1
1331.9,9.3092,2,0,1,1,0.22121,1,0,1,1,0.065333,1,2,1,1,0.061719,0,0,1,1,0.08834,2,1,1,1,0.11501,2,0,1,0,0.088411,2,0,0,0,0.19301,2,0,0,0,0.16168,2,1,1,0,0.35806,1,0,0,1
1332,11.634,2,0,1,1,0.10835,1,0,1,1,0.15185,1,2,1,1,0.11141,1,0,1,1,0.12939,2,0,1,1,0.60544,2,0,1,0,0.063548,2,0,0,0,0.061998,2,0,0,0,0.11592,2,0,1,0,0.22113,1,0,0,1
1332.1,11.251,3,0,1,1,0.27118,1,0,1,1,0.23054,1,0,1,1,0.077437,1,0,1,1,0.26077,2,0,1,1,0.19538,2,0,1,0,0.049613,2,0,0,0,0.17313,2,0,0,0,0.17838,2,0,1,0,0.27867,1,0,0,1
1332.2,8.8951,3,0,1,1,0.16279,1,0,1,1,0.31347,1,0,1,1,0.10434,1,0,1,1,0.32385,2,0,1,1,0.10644,2,0,1,0,0.056063,2,0,0,0,0.1917,2,0,0,0,0.26374,2,0,1,0,0.26308,1,0,0,1
1332.3,6.5844,3,0,1,0,0.074569,1,0,1,1,0.37387,1,0,1,1,0.11809,1,0,1,1,0.37276,2,0,1,1,0.18716,2,0,1,0,0.13902,2,0,0,0,0.097528,2,0,0,0,0.16424,2,0,1,0,0.21013,1,0,0,1
1332.4,2.9454,3,0,1,0,0.25786,1,0,1,1,0.18058,1,0,1,1,0.15354,1,0,1,1,0.46429,2,0,1,1,0.098254,2,0,1,0,0.083195,2,0,0,0,0.10472,2,0,0,0,0.24402,2,0,1,0,0.16003,2,0,0,1
1332.5,1.7099,3,0,1,0,0.62091,1,0,1,1,0.25214,1,0,1,1,0.059807,1,0,1,1,0.25342,2,0,1,1,0.087655,2,0,1,0,0.065608,2,0,0,0,0.057233,2,0,0,0,0.26994,2,0,1,0,0.31776,2,0,0,1
1332.6,1.2888,3,0,1,0,0.18707,1,0,1,1,0.18751,1,0,1,1,0.18709,1,0,1,1,0.14996,2,0,1,1,0.15087,2,0,1,0,0.068539,2,0,0,0,0.19298,2,0,0,0,0.23012,2,0,1,0,0.60591,2,0,0,1
1332.7,1.6093,3,0,1,0,0.2773,1,0,1,1,0.22321,1,0,1,1,0.11474,1,0,1,1,0.16956,2,0,1,1,0.34033,2,0,1,0,0.10234,2,0,0,0,0.30666,2,0,0,0,0.058708,2,0,1,0,0.56488,2,0,0,1
1332.8,3.7486,3,0,1,0,0.44274,1,0,1,1,0.20415,1,0,1,1,0.19315,1,0,1,1,0.61467,2,0,1,1,0.45637,2,0,1,0,0.14822,2,0,0,0,0.1308,2,0,0,0,0.1283,2,0,1,0,1.0718,2,0,0,1
1332.9,3.0587,3,0,1,1,0.48136,1,0,1,1,0.23348,1,0,1,1,0.036632,1,0,1,1,0.2494,2,0,1,1,0.44958,2,0,1,0,0.069941,2,0,0,0,0.35117,2,0,0,0,0.15331,2,0,1,0,0.67312,2,0,0,1
1333,2.8875,3,0,1,1,0.57149,1,0,1,1,0.21982,1,0,1,1,0.043155,1,0,1,1,0.45043,2,0,1,1,0.17835,2,0,1,0,0.1037,2,0,0,0,0.59737,2,0,0,0,0.042481,2,0,1,0,0.12677,2,0,0,1
1333.1,2.7507,3,0,1,1,0.42651,1,0,1,1,0.28589,1,0,1,1,0.027254,1,0,1,1,0.27188,2,0,1,1,0.26913,1,0,1,0,0.063687,2,0,0,0,1.0511,2,0,0,0,0.16641,2,0,1,0,0.642,2,0,0,1
1333.2,3.486,3,0,1,1,1.5558,1,0,1,1,0.41738,1,0,1,1,0.11078,1,0,1,1,0.36661,2,0,1,1,0.35793,2,0,1,0,0.066078,2,0,0,0,0.56585,2,0,0,0,0.26637,2,0,1,0,1.2194,2,0,0,1
1333.3,5.8796,3,0,1,1,1.03,1,0,1,0,0.70795,1,0,1,1,0.11697,1,0,1,1,0.17845,2,0,1,1,0.17902,2,0,1,0,0.024729,2,0,0,0,0.46733,2,0,0,0,0.49771,2,0,1,0,0.71197,2,0,0,1
1333.4,12.289,2,0,1,1,0.36579,1,0,1,1,0.53417,1,2,1,1,0.081918,0,1,1,1,0.43636,2,0,1,1,0.87644,2,2,1,0,0.15224,2,0,0,0,0.52767,2,0,0,0,0.22665,2,0,1,0,0.53835,2,1,0,1
1333.5,11.346,2,0,1,1,0.72329,1,0,1,1,0.26594,1,2,1,1,0.18389,1,0,1,1,0.16375,2,0,1,1,0.32281,2,0,1,0,0.036822,2,0,0,0,0.6165,2,0,0,0,0.42963,2,0,1,0,0.96013,2,0,0,1
1333.6,5.1797,0,0,1,1,0.33258,1,0,1,1,0.34605,1,0,1,1,0.27404,1,0,1,1,0.088117,2,0,1,1,0.49679,2,0,1,0,0.19637,2,0,0,0,0.1464,2,0,0,0,0.23223,2,0,1,0,0.6144,2,0,0,1
1333.7,4.333,0,0,1,1,0.57745,1,0,1,1,0.25345,1,0,1,0,0.145,1,0,1,1,0.10659,2,0,1,1,0.3508,2,0,1,0,0.049246,2,0,0,0,0.20578,2,0,0,0,0.29189,2,0,1,0,0.24591,2,0,0,1
1333.8,3.1575,0,0,1,1,0.19583,1,0,1,1,0.14627,1,0,1,0,0.20653,1,0,1,1,0.14571,2,0,1,1,0.71619,2,0,1,0,0.13592,2,0,0,0,0.1603,2,0,0,0,0.095603,2,0,1,0,0.22768,2,0,0,1
1333.9,1.2609,0,0,1,1,0.26395,1,0,1,1,0.061689,1,0,1,0,0.27978,1,0,1,1,0.18038,2,0,1,1,0.52237,2,0,1,0,0.085113,2,0,0,0,0.16079,2,0,0,0,0.26856,2,0,1,0,0.77284,2,0,0,1
1334,0.83015,0,0,1,1,0.12216,1,0,1,1,0.28157,1,0,1,1,0.15944,1,0,1,1,0.031972,2,0,1,1,0.1725,2,0,1,0,0.11143,2,0,0,0,0.10652,2,0,0,0,0.26187,2,0,1,0,0.6642,2,0,0,1
1334.1,0.50002,0,0,1,1,0.13275,1,0,1,1,0.34116,1,0,1,1,0.1097,1,0,1,1,0.074665,2,0,1,1,0.35733,2,0,1,0,0.16196,2,0,0,0,0.15156,2,0,0,0,0.15016,2,0,1,0,0.4941,2,0,0,1
1334.2,0.3867,0,0,1,1,0.039159,1,0,1,1,0.26229,1,0,1,1,0.04072,1,0,1,1,0.12634,2,0,1,1,0.55901,2,0,1,0,0.06557,2,0,0,0,0.11318,2,0,0,0,0.20105,2,0,1,0,0.26884,2,0,0,1
1334.3,0.89039,0,0,1,1,0.13593,1,0,1,1,0.31941,1,0,1,1,0.019009,1,0,1,1,0.053893,2,0,1,1,0.46242,2,0,1,0,0.21663,2,0,0,0,0.1446,2,0,0,0,0.1687,2,0,1,0,0.13768,2,0,0,1
1334.4,1.2462,0,0,1,1,0.10537,1,0,1,1,0.35662,1,0,1,1,0.044535,1,0,1,1,0.072346,2,0,1,1,0.25822,2,0,1,0,0.21332,2,0,0,0,0.11835,2,0,0,0,0.20416,2,0,1,0,0.26812,2,0,0,1
1334.5,1.1023,0,0,1,1,0.079846,1,0,1,1,0.28603,1,0,1,1,0.035258,1,0,1,1,0.084593,2,0,1,1,0.17756,2,0,1,0,0.031851,2,0,0,0,0.33507,2,0,0,0,0.15834,2,0,1,0,0.29396,2,0,0,1
1334.6,1.0093,0,0,1,1,0.084518,1,0,1,1,0.17886,1,0,1,1,0.050024,1,0,1,1,0.081958,2,0,1,1,0.16141,2,0,1,0,0.10919,2,0,0,0,0.12169,2,0,0,0,0.2682,2,0,1,0,0.1651,2,0,0,1
1334.7,0.95829,0,0,1,1,0.14904,1,0,0,1,0.14447,1,0,1,1,0.072603,1,0,1,1,0.070724,2,0,1,1,0.31147,2,0,1,0,0.075361,2,0,0,0,0.066575,2,0,0,0,0.17562,2,0,1,0,0.23553,2,0,0,1
1334.8,3.6947,0,0,1,1,0.1333,1,0,0,1,0.1249,1,0,1,1,0.038425,1,0,1,1,0.43111,2,0,1,1,0.20117,2,0,1,0,0.072467,2,0,0,0,0.058444,2,0,0,0,0.17625,2,0,1,0,0.44753,2,0,0,1
1334.9,8.5066,2,0,1,1,0.14643,1,0,0,1,0.20506,1,2,1,1,0.074359,1,0,1,1,1.1373,2,1,1,1,0.23231,2,2,1,0,0.20015,2,0,0,0,0.091111,2,0,0,0,0.036551,2,1,1,0,0.34064,2,2,0,1
1335,8.3442,2,0,1,1,0.21021,1,0,1,1,0.41461,1,2,1,1,0.17068,1,0,1,1,0.86235,2,0,1,1,0.15271,2,0,1,0,0.15738,2,0,0,0,0.057076,2,0,0,0,0.27438,2,0,1,0,0.43318,2,0,0,1
1335.1,5.3625,3,0,1,1,0.29165,1,0,1,1,0.57107,1,0,1,1,0.098113,1,0,1,1,0.34664,2,0,1,1,0.47219,2,0,1,0,0.034198,2,0,0,0,0.42327,2,0,0,0,0.084607,2,0,1,0,0.37212,2,0,0,1
1335.2,2.9748,3,0,1,1,0.078765,1,0,1,1,0.65156,1,0,1,1,0.073236,1,0,1,1,0.68381,2,0,1,1,0.56258,2,0,1,0,0.047918,2,0,0,0,0.20194,2,0,0,0,0.27883,2,0,1,0,0.22593,2,0,0,1
1335.3,1.4105,3,0,1,1,0.14277,1,0,1,1,0.58116,1,0,1,1,0.074818,1,0,1,1,0.57808,2,0,1,0,0.49034,2,0,1,0,0.06065,2,0,0,0,0.23517,2,0,0,0,0.30835,2,0,1,0,0.10917,2,0,0,1
1335.4,0.9714,3,0,1,1,0.42128,1,0,1,1,0.56006,1,0,1,1,0.077422,1,0,1,1,0.35611,2,0,1,0,0.15465,2,0,1,0,0.079889,2,0,0,0,0.26819,2,0,0,0,0.073506,2,0,1,0,0.11327,2,0,0,1
1335.5,1.8584,3,0,1,1,0.43207,1,0,1,1,1.4583,1,0,1,1,0.046643,1,0,1,1,0.58431,2,0,1,0,0.39532,2,0,1,0,0.01497,2,0,0,0,0.12449,2,0,0,0,0.30559,2,0,1,0,0.11384,2,0,0,1
1335.6,3.5372,2,0,1,1,0.33377,1,0,1,1,1.8032,1,2,1,1,0.061415,1,0,1,1,0.66866,2,0,1,0,0.13295,2,0,1,0,0.10162,2,0,0,0,0.25406,2,0,0,0,0.24004,2,0,1,0,0.09755,2,0,0,1
1335.7,3.1489,2,0,1,1,0.27405,1,0,1,1,1.6978,1,2,1,1,0.039795,1,0,1,1,0.58295,2,0,1,0,0.44072,2,0,1,0,0.05184,2,0,0,0,0.35205,2,0,0,0,0.19327,2,0,1,0,0.15914,2,0,0,1
1335.8,2.1282,2,0,1,1,0.18742,1,0,1,1,1.0676,1,2,1,1,0.084046,1,0,1,1,0.33044,2,1,1,0,0.092869,2,0,1,0,0.11824,2,0,0,0,0.19801,2,0,0,0,0.21824,2,0,1,0,0.11285,2,0,0,1
1335.9,6.0873,2,0,1,1,0.12098,1,0,0,1,0.75571,1,2,1,1,0.071516,1,0,1,1,0.23213,2,1,1,0,0.27104,2,0,1,0,0.024203,2,0,0,0,0.088578,2,1,0,0,0.64438,2,1,1,0,0.19954,2,0,0,1
1336,7.0023,2,0,1,1,0.14315,1,2,0,1,0.54782,1,0,1,0,0.032627,1,0,1,1,0.19292,2,0,1,0,0.24629,2,0,1,0,0.046353,2,0,0,0,0.25673,2,0,0,0,0.81544,2,0,1,0,0.70401,2,0,0,1
1336.1,3.9201,0,0,1,1,0.095671,1,0,0,1,0.27418,1,0,1,0,0.073357,1,0,1,1,0.27481,2,0,1,0,0.18989,2,0,1,0,0.17207,2,0,0,0,0.11723,2,0,0,0,0.47262,2,0,1,0,1.2454,2,0,0,1
1336.2,2.8225,0,0,1,1,0.050151,1,0,0,1,0.32038,1,0,1,0,0.079995,1,0,1,1,0.34041,2,0,1,0,0.24015,2,0,1,0,0.048184,2,0,0,0,0.1685,2,0,0,0,0.61442,2,0,1,0,0.8157,2,0,0,1
1336.3,1.481,0,0,1,1,0.060511,1,0,0,1,0.3233,1,0,1,0,0.039845,1,0,1,1,0.19502,2,0,1,0,0.333,2,0,1,0,0.031632,2,0,0,0,0.15881,2,0,0,0,0.65,2,0,1,0,0.53554,1,0,0,1
1336.4,0.9124,0,0,1,1,0.043587,1,0,0,1,0.4474,1,0,1,0,0.078081,1,0,1,1,0.17488,2,0,1,0,0.15869,2,0,1,0,0.040611,2,0,0,0,0.082124,2,0,0,0,0.07235,2,0,1,0,0.46635,1,0,0,1
1336.5,1.2311,0,0,1,1,0.042154,1,0,0,1,0.27676,1,0,1,0,0.052525,1,0,1,1,0.18176,2,0,1,0,0.09882,2,0,1,0,0.078372,2,0,0,0,0.046994,2,0,0,0,0.33556,2,0,1,0,0.15535,1,0,0,1
1336.6,1.2765,0,0,1,1,0.090419,1,0,0,1,0.61427,1,0,1,0,0.093094,1,0,1,1,0.31102,2,0,1,0,0.123,2,0,1,0,0.062887,2,0,0,0,0.052818,2,0,0,0,0.1637,2,0,1,0,0.15176,1,0,0,1
1336.7,2.2328,0,0,1,1,0.11255,1,0,0,1,0.22347,1,0,1,0,0.12176,1,0,1,1,0.60088,2,0,1,0,0.11084,2,0,1,0,0.12146,2,0,0,0,0.16333,2,0,0,0,0.18892,2,0,1,0,0.1985,1,0,0,1
1336.8,1.0432,0,0,1,1,0.0777,1,0,0,1,0.30238,1,0,1,0,0.045863,1,0,1,1,0.3408,2,0,1,0,0.13656,2,0,1,0,0.034565,2,0,0,0,0.076301,2,0,0,0,0.14218,2,0,1,0,0.49285,1,0,0,1
1336.9,1.722,0,0,1,1,0.08269,1,0,0,1,0.40204,1,0,1,0,0.064155,1,0,1,1,0.087134,2,0,1,0,0.086388,2,0,1,0,0.044753,2,0,0,0,0.10214,2,0,0,0,0.16638,2,0,1,0,0.33224,1,0,0,1
1337,1.9523,0,0,1,1,0.044805,1,0,0,1,0.35267,1,0,1,1,0.028615,1,0,1,1,0.25461,2,0,1,0,0.11661,2,0,1,0,0.035313,2,0,0,0,0.1712,2,0,0,0,0.16465,2,0,1,0,0.21661,2,0,0,1
1337.1,2.0443,0,0,1,1,0.031612,1,0,0,1,0.2843,1,0,1,1,0.053597,1,0,1,1,0.26956,2,0,1,0,0.15239,2,0,1,0,0.081992,2,0,0,0,0.11651,2,0,0,0,0.26388,2,0,1,0,0.14665,2,0,0,1
1337.2,3.2049,0,0,1,1,0.030497,1,0,0,1,0.32033,1,0,1,1,0.020039,1,0,1,1,0.18673,2,0,1,0,0.32195,2,0,1,0,0.039115,2,0,0,0,0.10579,2,0,0,0,0.32819,2,0,1,0,0.11851,2,0,0,1
1337.3,1.7802,0,0,1,1,0.033317,1,0,0,1,0.38499,1,0,1,0,0.040855,1,0,1,1,0.29009,2,0,1,0,0.26053,2,0,1,0,0.040716,2,0,0,0,0.31061,2,0,0,0,1.4653,2,0,1,0,0.17756,2,0,0,1
1337.4,1.1481,0,0,1,1,0.023646,1,0,0,1,0.3106,1,0,1,0,0.038975,1,0,1,1,0.2789,2,0,1,0,0.11742,2,0,1,0,0.097851,2,0,0,0,0.20886,2,0,0,0,1.8959,2,0,1,0,0.15823,2,0,0,1
1337.5,1.0664,0,0,1,1,0.027272,1,0,0,1,0.24572,1,0,1,0,0.061747,1,0,1,1,0.26049,2,0,1,0,0.07751,2,0,1,0,0.13919,2,0,0,0,0.079806,2,0,0,0,0.7174,2,0,1,0,0.11146,2,0,0,1
1337.6,1.8734,0,0,1,1,0.092278,1,0,0,1,0.15693,1,0,1,0,0.05037,1,0,1,1,0.25403,2,0,1,0,0.048986,2,0,1,0,0.029018,2,0,0,0,0.36006,2,0,0,0,0.79335,2,0,1,0,0.060571,2,0,0,1
1337.7,2.65,0,0,1,1,0.054041,1,0,0,1,0.082414,1,0,1,0,0.034619,1,0,1,1,0.42535,2,0,1,0,0.14091,2,0,1,0,0.026154,2,0,0,0,0.32206,2,0,0,0,0.99854,2,0,1,0,0.10625,2,0,0,1
1337.8,3.5618,0,0,1,1,0.060921,1,0,0,1,0.0781,1,0,1,0,0.026742,1,0,1,1,0.44512,2,0,1,0,0.11829,2,0,1,0,0.047464,2,0,0,0,0.073856,2,0,0,0,1.2342,2,0,1,0,0.06601,2,0,0,1
1337.9,5.7022,0,0,1,1,0.084676,1,0,0,1,0.12433,1,0,1,0,0.03909,1,0,1,1,0.45384,2,0,1,0,0.081709,2,0,1,0,0.13001,2,0,0,0,0.11367,2,0,0,0,2.1054,2,0,1,0,0.17502,1,0,0,1
1338,3.9701,0,0,1,1,0.04411,1,0,0,1,0.52518,1,0,1,0,0.0071876,1,0,1,1,0.43561,2,0,1,0,0.04172,2,0,1,0,0.18461,2,0,0,0,0.15635,2,0,0,0,3.5536,2,0,1,0,0.24449,1,0,0,1
1338.1,2.6941,0,0,1,1,0.017138,1,0,0,1,0.44557,1,0,1,1,0.030758,1,0,1,1,0.55795,2,0,1,0,0.07912,2,0,1,0,0.11152,2,0,0,0,0.075216,2,0,0,0,3.6711,2,0,0,0,0.11679,1,0,0,1
1338.2,3.3101,0,0,1,1,0.086523,1,0,0,1,0.12836,0,0,1,1,0.03341,1,0,1,1,1.2115,2,0,1,0,0.057374,2,0,1,0,0.10565,2,0,0,0,0.072087,2,0,0,0,4.0536,2,0,0,0,0.14467,1,0,0,1
1338.3,1.825,0,0,1,1,0.11502,1,0,0,1,0.11162,0,0,1,1,0.04471,1,0,1,1,1.5571,2,0,1,0,0.067387,2,0,1,0,0.073346,2,0,0,0,0.046457,2,0,0,0,0.95938,2,0,0,0,0.16158,1,0,0,1
1338.4,1.5023,0,0,1,1,0.02433,1,0,0,1,0.18247,0,0,1,1,0.019433,1,0,1,1,1.0927,2,0,2,0,0.058412,2,0,2,0,0.13536,2,0,0,0,0.050239,2,0,0,0,0.53438,2,0,0,0,0.085462,2,0,0,1
1338.5,2.059,0,0,1,1,0.012073,1,0,0,1,0.10357,1,0,1,1,0.025825,1,0,1,1,0.73601,2,0,2,0,0.039455,2,0,2,0,0.092085,2,0,0,0,0.069062,2,0,0,0,0.60045,2,0,0,0,0.073777,2,0,0,1
1338.6,2.7857,0,0,1,1,0.036869,1,0,0,1,0.10522,1,0,1,1,0.23117,1,0,1,1,0.58423,2,0,2,0,0.080705,2,0,2,0,0.093779,2,0,0,0,0.12604,2,0,0,0,0.56378,2,0,0,0,0.092726,2,0,0,1
1338.7,3.2255,0,0,1,1,0.031753,1,0,0,1,0.047566,1,0,1,1,0.019934,1,0,1,1,0.4056,2,0,2,0,0.058699,2,0,2,0,0.03208,2,0,0,0,0.053963,2,0,0,0,0.82737,2,0,0,0,0.030068,2,0,0,1
1338.8,4.1286,0,0,1,1,0.052754,1,0,0,1,0.066195,1,0,1,1,0.21648,1,0,1,1,0.50907,2,0,2,0,0.086759,2,0,2,0,0.050204,2,0,0,0,0.040959,2,0,0,0,0.86603,2,0,0,0,0.068128,2,0,0,1
1338.9,2.6741,2,0,1,1,0.076149,1,0,0,1,0.050619,1,2,1,1,0.049066,1,0,1,1,0.49823,2,0,2,0,0.26962,2,0,2,0,0.055563,2,0,0,0,0.040366,2,1,0,0,0.27026,2,0,0,0,0.084068,2,0,0,1
1339,1.2777,0,0,1,1,0.12159,1,0,0,1,0.040774,1,0,1,1,0.23402,1,0,1,1,0.30917,2,0,2,0,0.17804,1,0,2,0,0.083236,2,0,0,0,0.14149,2,0,0,0,0.51081,2,0,0,0,0.11607,2,0,0,1
1339.1,2.7807,2,0,1,1,0.068343,1,0,0,1,0.066159,1,2,1,1,0.028138,1,0,1,1,0.099052,2,0,2,0,0.090316,1,0,2,0,0.03312,2,0,0,0,0.27718,2,1,0,0,0.29739,2,0,0,0,0.063738,2,0,0,1
1339.2,1.5162,2,0,1,1,0.092703,1,0,0,1,0.10624,1,2,1,1,0.045291,1,0,1,1,0.11901,2,1,2,0,0.040092,2,0,2,0,0.091987,2,0,0,0,0.13992,2,1,0,0,0.21644,2,0,0,0,0.063467,2,0,0,1
1339.3,1.36,2,0,1,1,0.11808,1,0,0,1,0.12167,1,2,1,1,0.11068,1,0,1,1,0.063674,2,1,2,0,0.083522,2,0,2,0,0.069629,2,0,0,0,0.15891,2,0,0,0,0.16747,2,1,0,0,0.087742,2,0,0,1
1339.4,2.0969,2,0,1,1,0.15275,1,0,0,1,0.10253,1,2,1,1,0.14293,1,0,1,1,0.085933,2,1,2,0,0.069495,2,0,2,0,0.10834,2,0,0,0,0.12826,2,0,0,0,0.2658,2,1,0,0,0.082303,2,0,0,1
1339.5,2.1259,2,0,1,1,0.026413,1,0,0,1,0.067102,1,2,1,1,0.23075,1,0,1,1,0.10597,2,1,2,0,0.035702,2,0,2,0,0.15071,2,0,0,0,0.08678,2,0,0,0,0.1734,2,1,0,0,0.075715,2,0,0,1
1339.6,1.988,2,0,1,1,0.11372,1,0,0,1,0.10524,1,2,1,1,0.048405,1,0,1,1,0.14722,2,1,2,0,0.059082,2,0,2,0,0.11087,2,0,0,0,0.13347,2,0,0,0,0.23633,2,1,0,0,0.06473,2,0,0,1
