Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: Audience 02, Audience 03, Audience 04, Audience 05, Audience 06, Audience 07, Audience 08, Audience 09, Audience 10, Audience 11, Audience 12, Audience 13, Audience 14, Audience 15, Audience 16
Time,Duration,TrackName,comment
484520,38680,Audience 12,Not Smiling Laughing
485321,2038,Audience 16,Smiling
485520,2800,Audience 03,Smiling
485721,8398,Audience 05,Smiling
487360,9975,Audience 16,Laughing
487721,2999,Audience 07,Smiling
488321,3078,Audience 03,Not Smiling Laughing
490721,14118,Audience 07,Not Smiling Laughing
491400,6879,Audience 03,Smiling
491721,8919,Audience 06,Smiling
494120,27799,Audience 05,Not Smiling Laughing
496560,6839,Audience 11,Smiling
497335,17904,Audience 16,Not Smiling Laughing
498280,24199,Audience 03,Not Smiling Laughing
499320,81039,Audience 15,Not Smiling Laughing
500641,21078,Audience 06,Not Smiling Laughing
503400,20319,Audience 11,Not Smiling Laughing
504840,2320,Audience 07,Smiling
507161,14318,Audience 07,Not Smiling Laughing
514680,3720,Audience 09,Smiling
515240,5319,Audience 16,Smiling
518401,1599,Audience 09,Laughing
520000,1923,Audience 09,Smiling
520560,1919,Audience 16,Not Smiling Laughing
521401,7398,Audience 13,Laughing
521480,8639,Audience 07,Smiling
521680,1280,Audience 04,Smiling
521720,10530,Audience 06,Smiling
521800,7239,Audience 02,Smiling
521920,13520,Audience 05,Smiling
521924,5516,Audience 09,Laughing
522401,18479,Audience 08,Smiling
522480,8840,Audience 16,Laughing
522480,9639,Audience 03,Smiling
522961,3479,Audience 04,Laughing
523201,8199,Audience 12,Laughing
523720,3920,Audience 11,Smiling
524360,4960,Audience 14,Laughing
524800,2319,Audience 10,Laughing
526441,12839,Audience 04,Not Smiling Laughing
527120,2960,Audience 10,Smiling
527440,6279,Audience 09,Smiling
527641,2799,Audience 11,Laughing
528800,13919,Audience 13,Smiling
529040,11759,Audience 02,Not Smiling Laughing
529321,11358,Audience 14,Not Smiling Laughing
530081,52598,Audience 10,Not Smiling Laughing
530120,12160,Audience 07,Not Smiling Laughing
530441,51199,Audience 11,Not Smiling Laughing
531321,6519,Audience 16,Not Smiling Laughing
531401,11518,Audience 12,Not Smiling Laughing
532120,11160,Audience 03,Not Smiling Laughing
532250,6510,Audience 06,Not Smiling Laughing
533720,63280,Audience 09,Not Smiling Laughing
535441,6959,Audience 05,Not Smiling Laughing
537841,3838,Audience 16,Laughing
538761,3879,Audience 06,Smiling
539281,5398,Audience 04,Smiling
540680,5239,Audience 14,Smiling
540800,4400,Audience 02,Smiling
540881,7678,Audience 08,Laughing
541680,7080,Audience 16,Smiling
542280,2244,Audience 07,Smiling
542401,3718,Audience 05,Smiling
542641,38439,Audience 06,Not Smiling Laughing
542720,5600,Audience 13,Laughing
542920,6759,Audience 12,Laughing
543281,20239,Audience 03,Smiling
544524,1756,Audience 07,Not Smiling Laughing
544680,5640,Audience 04,Laughing
545201,5799,Audience 02,Not Smiling Laughing
545920,2639,Audience 14,Laughing
546120,7039,Audience 05,Laughing
546281,2119,Audience 07,Smiling
548321,29879,Audience 13,Not Smiling Laughing
548401,27679,Audience 07,Not Smiling Laughing
548560,34039,Audience 08,Not Smiling Laughing
548560,5520,Audience 14,Not Smiling Laughing
548761,3038,Audience 16,Not Smiling Laughing
549680,2760,Audience 12,Not Smiling Laughing
550321,31598,Audience 04,Not Smiling Laughing
551001,4319,Audience 02,Smiling
551800,3960,Audience 16,Laughing
552441,4999,Audience 12,Laughing
553160,13759,Audience 05,Not Smiling Laughing
554081,2879,Audience 14,Laughing
555321,26598,Audience 02,Not Smiling Laughing
555761,9319,Audience 16,Not Smiling Laughing
556961,24799,Audience 14,Not Smiling Laughing
557441,20839,Audience 12,Not Smiling Laughing
563521,3479,Audience 03,Not Smiling Laughing
565081,12838,Audience 16,Smiling
566920,15520,Audience 05,Smiling
567001,2718,Audience 03,Smiling
569720,26879,Audience 03,Not Smiling Laughing
576081,11598,Audience 07,Laughing
577920,25557,Audience 16,Laughing
578201,3518,Audience 13,Smiling
578281,3958,Audience 12,Smiling
580360,6999,Audience 15,Smiling
581081,5679,Audience 06,Laughing
581641,14759,Audience 11,Smiling
581720,7079,Audience 13,Laughing
581761,4038,Audience 14,Laughing
581920,5119,Audience 04,Laughing
581920,6759,Audience 02,Laughing
582240,6760,Audience 12,Laughing
582441,4358,Audience 05,Laughing
582600,18439,Audience 08,Smiling
582680,4039,Audience 10,Laughing
585800,4840,Audience 14,Not Smiling Laughing
586720,4680,Audience 10,Smiling
586761,3478,Audience 06,Not Smiling Laughing
586800,3960,Audience 05,Not Smiling Laughing
587040,3480,Audience 04,Not Smiling Laughing
587360,21640,Audience 15,Not Smiling Laughing
587680,2960,Audience 07,Not Smiling Laughing
588680,8200,Audience 02,Not Smiling Laughing
588800,1919,Audience 13,Not Smiling Laughing
589001,2279,Audience 12,Not Smiling Laughing
590240,4239,Audience 06,Laughing
590521,10839,Audience 04,Smiling
590641,4879,Audience 14,Smiling
590641,6999,Audience 07,Smiling
590720,3480,Audience 13,Laughing
590761,6038,Audience 05,Laughing
591281,2799,Audience 12,Laughing
591401,4278,Audience 10,Laughing
594081,2398,Audience 12,Not Smiling Laughing
594201,5679,Audience 13,Smiling
594480,2520,Audience 06,Not Smiling Laughing
595521,2038,Audience 14,Not Smiling Laughing
595680,1320,Audience 10,Not Smiling Laughing
596401,3599,Audience 11,Not Smiling Laughing
596480,7280,Audience 12,Laughing
596600,9439,Audience 03,Smiling
596800,2679,Audience 05,Smiling
596881,11399,Audience 02,Laughing
597000,1440,Audience 09,Smiling
597001,2439,Audience 10,Laughing
597001,2999,Audience 06,Smiling
597560,8359,Audience 14,Laughing
597641,7559,Audience 07,Laughing
598441,29478,Audience 09,Not Smiling Laughing
599441,9038,Audience 10,Not Smiling Laughing
599480,5160,Audience 05,Laughing
599881,4038,Audience 13,Laughing
600001,5319,Audience 06,Laughing
600001,5798,Audience 11,Laughing
601040,2480,Audience 08,Laughing
601360,1720,Audience 04,Indeterminate
603081,1478,Audience 04,Smiling
603477,3603,Audience 16,Not Smiling Laughing
603521,6759,Audience 08,Not Smiling Laughing
603761,6519,Audience 12,Not Smiling Laughing
603920,11400,Audience 13,Smiling
604560,4640,Audience 04,Not Smiling Laughing
604641,6439,Audience 05,Not Smiling Laughing
605201,4598,Audience 07,Not Smiling Laughing
605321,4199,Audience 06,Not Smiling Laughing
605800,2999,Audience 11,Smiling
605920,4239,Audience 14,Not Smiling Laughing
606040,3319,Audience 03,Not Smiling Laughing
607081,13199,Audience 16,Laughing
608281,1638,Audience 02,Not Smiling Laughing
608480,2800,Audience 10,Laughing
608800,3080,Audience 11,Indeterminate
609001,3718,Audience 15,Smiling
609201,3239,Audience 04,Smiling
609360,7439,Audience 03,Smiling
609559,6040,Audience 06,Laughing
609800,3520,Audience 07,Laughing
609920,3080,Audience 02,Smiling
610160,2319,Audience 14,Smiling
610281,4359,Audience 08,Smiling
610281,5359,Audience 12,Smiling
611081,4359,Audience 05,Laughing
611281,5119,Audience 10,Smiling
611881,3718,Audience 11,Laughing
612441,4158,Audience 04,Not Smiling Laughing
612480,3559,Audience 14,Not Smiling Laughing
612720,14040,Audience 15,Not Smiling Laughing
613039,3281,Audience 02,Not Smiling Laughing
613321,2999,Audience 07,Smiling
614641,3038,Audience 08,Not Smiling Laughing
615321,7759,Audience 13,Laughing
615441,1158,Audience 05,Not Smiling Laughing
615600,11680,Audience 06,Not Smiling Laughing
615600,7480,Audience 11,Smiling
615641,6918,Audience 12,Laughing
616040,4319,Audience 14,Smiling
616321,4079,Audience 07,Laughing
616321,7398,Audience 02,Smiling
616401,2919,Audience 10,Laughing
616600,4759,Audience 04,Laughing
616600,5800,Audience 05,Laughing
616800,5439,Audience 03,Laughing
617680,9668,Audience 08,Smiling
619321,7478,Audience 10,Not Smiling Laughing
620281,6398,Audience 16,Not Smiling Laughing
620360,18239,Audience 14,Not Smiling Laughing
620401,6518,Audience 07,Not Smiling Laughing
621360,16119,Audience 04,Not Smiling Laughing
622280,5519,Audience 03,Smiling
622401,4799,Audience 05,Smiling
622560,3760,Audience 12,Not Smiling Laughing
623080,3708,Audience 11,Not Smiling Laughing
623081,3799,Audience 13,Not Smiling Laughing
623720,3120,Audience 02,Not Smiling Laughing
626321,4798,Audience 12,Laughing
626680,5239,Audience 16,Laughing
626761,16210,Audience 15,Smiling
626788,5234,Audience 11,Laughing
626800,2640,Audience 10,Laughing
626841,4159,Audience 02,Smiling
626881,10605,Audience 13,Laughing
626920,3720,Audience 07,Laughing
627201,3559,Audience 05,Laughing
627281,2638,Audience 06,Laughing
627349,4851,Audience 08,Laughing
627800,3559,Audience 03,Laughing
627920,1600,Audience 09,Smiling
629441,4678,Audience 10,Smiling
629521,41158,Audience 09,Not Smiling Laughing
629920,6400,Audience 06,Smiling
630641,11038,Audience 07,Smiling
630761,13729,Audience 05,Not Smiling Laughing
631001,6879,Audience 02,Not Smiling Laughing
631120,7039,Audience 12,Not Smiling Laughing
631360,6679,Audience 03,Smiling
631920,1840,Audience 16,Not Smiling Laughing
632022,10058,Audience 11,Smiling
632201,90518,Audience 08,Smiling
633761,48747,Audience 16,Laughing
634120,4520,Audience 10,Not Smiling Laughing
636321,5358,Audience 06,Laughing
637480,4319,Audience 04,Laughing
637486,19274,Audience 13,Not Smiling Laughing
637881,3038,Audience 02,Smiling
638040,5079,Audience 03,Laughing
638160,3240,Audience 12,Laughing
638600,2480,Audience 14,Smiling
638641,3199,Audience 10,Laughing
640920,3360,Audience 02,Not Smiling Laughing
641081,24439,Audience 14,Not Smiling Laughing
641401,4958,Audience 12,Not Smiling Laughing
641680,4439,Audience 06,Smiling
641680,47999,Audience 07,Not Smiling Laughing
641800,5319,Audience 04,Not Smiling Laughing
641841,3878,Audience 10,Smiling
642081,5799,Audience 11,Not Smiling Laughing
642971,10349,Audience 15,Not Smiling Laughing
643120,6080,Audience 03,Smiling
644281,3398,Audience 02,Smiling
644491,4389,Audience 05,Smiling
645720,3240,Audience 10,Not Smiling Laughing
646120,1559,Audience 06,Not Smiling Laughing
646360,3759,Audience 12,Laughing
647120,4919,Audience 04,Laughing
647680,7565,Audience 02,Laughing
647680,7960,Audience 06,Laughing
647881,22798,Audience 11,Smiling
648881,3439,Audience 05,Laughing
648961,2198,Audience 10,Laughing
649201,4918,Audience 03,Laughing
650120,9799,Audience 12,Smiling
651160,5160,Audience 10,Smiling
652040,13199,Audience 04,Smiling
652321,13199,Audience 05,Not Smiling Laughing
653321,29358,Audience 15,Smiling
654120,36320,Audience 03,Not Smiling Laughing
655245,5755,Audience 02,Smiling
655641,8918,Audience 06,Not Smiling Laughing
656321,2158,Audience 10,Laughing
656761,2999,Audience 13,Laughing
658480,6119,Audience 10,Smiling
659761,23199,Audience 13,Smiling
659920,4840,Audience 12,Not Smiling Laughing
661001,5199,Audience 02,Not Smiling Laughing
664560,4280,Audience 06,Smiling
664600,4639,Audience 10,Laughing
664761,7258,Audience 12,Laughing
665240,7601,Audience 04,Laughing
665521,3838,Audience 14,Laughing
665521,5078,Audience 05,Smiling
666201,6398,Audience 02,Smiling
668841,7078,Audience 06,Not Smiling Laughing
669240,10919,Audience 10,Smiling
669360,1480,Audience 14,Smiling
670600,4280,Audience 05,Laughing
670680,2439,Audience 09,Laughing
670680,51760,Audience 11,Not Smiling Laughing
670841,4758,Audience 14,Laughing
672019,18020,Audience 12,Not Smiling Laughing
672600,2680,Audience 02,Not Smiling Laughing
672842,4678,Audience 04,Not Smiling Laughing
673120,8840,Audience 09,Smiling
674881,2879,Audience 05,Not Smiling Laughing
675281,8438,Audience 02,Laughing
675600,840,Audience 14,Not Smiling Laughing
675920,5239,Audience 06,Smiling
676441,4959,Audience 14,Laughing
677521,2718,Audience 04,Smiling
677761,13639,Audience 05,Smiling
680160,42680,Audience 10,Not Smiling Laughing
680240,4840,Audience 04,Not Smiling Laughing
681160,6360,Audience 06,Not Smiling Laughing
681401,10599,Audience 14,Not Smiling Laughing
681961,86919,Audience 09,Not Smiling Laughing
682508,6332,Audience 16,Not Smiling Laughing
682680,8799,Audience 15,Not Smiling Laughing
682961,27879,Audience 13,Indeterminate
683720,4280,Audience 02,Not Smiling Laughing
685081,4919,Audience 04,Smiling
687521,1999,Audience 06,Smiling
688001,6839,Audience 02,Smiling
688841,5039,Audience 16,Laughing
689521,4158,Audience 06,Laughing
689680,2799,Audience 07,Smiling
690001,4918,Audience 04,Laughing
690040,4160,Audience 12,Smiling
690441,4999,Audience 03,Laughing
691401,3158,Audience 05,Laughing
691480,6160,Audience 15,Laughing
692001,34839,Audience 14,Smiling
692480,23879,Audience 07,Not Smiling Laughing
693680,5119,Audience 06,Smiling
693881,27798,Audience 16,Not Smiling Laughing
694201,28358,Audience 12,Not Smiling Laughing
694560,27919,Audience 05,Not Smiling Laughing
694841,10838,Audience 02,Not Smiling Laughing
694920,30600,Audience 04,Not Smiling Laughing
695441,2399,Audience 03,Smiling
697641,28398,Audience 15,Not Smiling Laughing
697841,7919,Audience 03,Not Smiling Laughing
698800,7200,Audience 06,Not Smiling Laughing
705680,3439,Audience 02,Smiling
705761,25798,Audience 03,Smiling
706001,6598,Audience 06,Smiling
709120,6439,Audience 02,Not Smiling Laughing
710841,14599,Audience 13,Not Smiling Laughing
712600,8680,Audience 06,Not Smiling Laughing
715560,2200,Audience 02,Smiling
716360,2600,Audience 07,Smiling
717761,4239,Audience 02,Not Smiling Laughing
718961,79718,Audience 07,Not Smiling Laughing
721281,10679,Audience 06,Smiling
721680,10039,Audience 16,Laughing
722001,1879,Audience 02,Smiling
722441,10199,Audience 11,Smiling
722479,2776,Audience 05,Smiling
722560,2280,Audience 12,Smiling
722720,2839,Audience 08,Laughing
722841,9039,Audience 10,Smiling
723881,7119,Audience 02,Laughing
724841,8838,Audience 12,Laughing
725256,1664,Audience 05,Not Smiling Laughing
725441,4759,Audience 13,Laughing
725521,2679,Audience 04,Smiling
725560,3400,Audience 08,Smiling
726040,6240,Audience 15,Smiling
726841,5919,Audience 14,Laughing
726920,4280,Audience 05,Smiling
728201,3199,Audience 04,Laughing
728961,3319,Audience 08,Laughing
730201,69119,Audience 13,Not Smiling Laughing
731001,26319,Audience 02,Not Smiling Laughing
731201,36759,Audience 05,Not Smiling Laughing
731401,48198,Audience 04,Not Smiling Laughing
731560,35640,Audience 03,Not Smiling Laughing
731720,9720,Audience 16,Not Smiling Laughing
731881,31478,Audience 10,Not Smiling Laughing
731961,30958,Audience 06,Not Smiling Laughing
732281,35758,Audience 08,Not Smiling Laughing
732281,67878,Audience 15,Not Smiling Laughing
732641,41838,Audience 11,Not Smiling Laughing
732761,68398,Audience 14,Not Smiling Laughing
733680,12919,Audience 12,Not Smiling Laughing
741441,4519,Audience 16,Smiling
745961,5679,Audience 16,Laughing
746600,1720,Audience 12,Smiling
748321,12398,Audience 12,Not Smiling Laughing
751641,10879,Audience 16,Not Smiling Laughing
757321,3038,Audience 02,Smiling
760360,3999,Audience 02,Not Smiling Laughing
760720,2199,Audience 12,Smiling
762521,23432,Audience 16,Laughing
762920,1840,Audience 12,Not Smiling Laughing
762920,3199,Audience 06,Smiling
763360,4400,Audience 10,Smiling
764360,3960,Audience 02,Smiling
764761,2639,Audience 12,Laughing
766120,5280,Audience 06,Laughing
767201,4598,Audience 03,Smiling
767401,12278,Audience 12,Not Smiling Laughing
767761,2278,Audience 10,Laughing
767960,3599,Audience 05,Smiling
768040,24160,Audience 08,Smiling
768321,2999,Audience 02,Indeterminate
768881,3158,Audience 09,Laughing
770040,6999,Audience 10,Not Smiling Laughing
771321,16959,Audience 02,Not Smiling Laughing
771401,20919,Audience 06,Not Smiling Laughing
771560,20679,Audience 05,Not Smiling Laughing
771800,8480,Audience 03,Not Smiling Laughing
772040,3879,Audience 09,Smiling
774480,11960,Audience 11,Smiling
775960,168599,Audience 09,Not Smiling Laughing
777040,4800,Audience 10,Smiling
779600,2400,Audience 04,Smiling
779680,4039,Audience 12,Smiling
780281,12679,Audience 03,Smiling
781841,17439,Audience 10,Not Smiling Laughing
782001,10238,Audience 04,Not Smiling Laughing
783720,8839,Audience 12,Not Smiling Laughing
785953,5646,Audience 16,Not Smiling Laughing
786441,36278,Audience 11,Not Smiling Laughing
788281,20318,Audience 02,Smiling
791600,3999,Audience 16,Laughing
792201,4278,Audience 08,Laughing
792240,3999,Audience 05,Laughing
792240,4720,Audience 04,Smiling
792321,3478,Audience 06,Laughing
792560,2200,Audience 12,Laughing
792961,1919,Audience 03,Not Smiling Laughing
794761,4999,Audience 12,Not Smiling Laughing
794881,11038,Audience 03,Smiling
795600,3240,Audience 16,Smiling
795800,4999,Audience 06,Not Smiling Laughing
796240,2359,Audience 05,Smiling
796480,14319,Audience 08,Smiling
796961,2758,Audience 04,Not Smiling Laughing
798600,3439,Audience 05,Indeterminate
798680,22919,Audience 07,Smiling
798841,8078,Audience 16,Laughing
799281,8599,Audience 10,Laughing
799321,22199,Audience 13,Smiling
799720,4639,Audience 04,Laughing
799761,3798,Audience 12,Laughing
800160,4920,Audience 15,Smiling
800800,4679,Audience 06,Smiling
801160,4879,Audience 14,Laughing
802040,20960,Audience 05,Not Smiling Laughing
803560,17840,Audience 12,Not Smiling Laughing
804360,18520,Audience 04,Not Smiling Laughing
805081,17359,Audience 15,Not Smiling Laughing
805480,16480,Audience 06,Not Smiling Laughing
805920,3960,Audience 03,Laughing
806040,1999,Audience 14,Smiling
806920,11360,Audience 16,Smiling
807881,13999,Audience 10,Smiling
808040,15119,Audience 14,Not Smiling Laughing
808600,13879,Audience 02,Not Smiling Laughing
809881,2038,Audience 03,Not Smiling Laughing
810800,12960,Audience 08,Not Smiling Laughing
811920,9759,Audience 03,Smiling
818281,3559,Audience 16,Not Smiling Laughing
821401,7638,Audience 12,Smiling
821521,6879,Audience 13,Laughing
821600,2639,Audience 07,Laughing
821680,7359,Audience 03,Laughing
821841,7638,Audience 16,Laughing
821881,6238,Audience 10,Laughing
821961,4919,Audience 06,Laughing
822441,4118,Audience 15,Smiling
822480,4040,Audience 02,Smiling
822720,14759,Audience 11,Smiling
822881,6199,Audience 04,Smiling
823001,7199,Audience 05,Laughing
823160,3800,Audience 14,Laughing
823761,3319,Audience 08,Smiling
824240,30799,Audience 07,Smiling
826521,44319,Audience 02,Not Smiling Laughing
826560,78679,Audience 15,Not Smiling Laughing
826881,5233,Audience 06,Not Smiling Laughing
826961,105278,Audience 14,Not Smiling Laughing
827081,51638,Audience 08,Not Smiling Laughing
828120,2119,Audience 10,Not Smiling Laughing
828401,76078,Audience 13,Not Smiling Laughing
829040,13119,Audience 03,Not Smiling Laughing
829040,7040,Audience 12,Not Smiling Laughing
829081,3518,Audience 04,Not Smiling Laughing
829480,6600,Audience 16,Smiling
830201,11679,Audience 05,Not Smiling Laughing
830240,7319,Audience 10,Laughing
832115,2804,Audience 06,Smiling
832600,2480,Audience 04,Laughing
834920,600,Audience 06,Not Smiling Laughing
835081,5319,Audience 04,Not Smiling Laughing
835521,4679,Audience 06,Smiling
836081,2518,Audience 12,Smiling
836081,9157,Audience 16,Laughing
837480,1559,Audience 11,Indeterminate
837560,3039,Audience 10,Not Smiling Laughing
838600,8013,Audience 12,Laughing
839040,7079,Audience 11,Smiling
840201,4958,Audience 06,Laughing
840401,3039,Audience 04,Smiling
840600,6480,Audience 10,Smiling
841881,4199,Audience 05,Laughing
842160,16720,Audience 03,Smiling
843441,22319,Audience 04,Not Smiling Laughing
845160,32480,Audience 06,Not Smiling Laughing
845238,14321,Audience 16,Not Smiling Laughing
846081,34718,Audience 05,Not Smiling Laughing
846120,25080,Audience 11,Not Smiling Laughing
846613,25267,Audience 12,Not Smiling Laughing
847081,24078,Audience 10,Not Smiling Laughing
855040,15400,Audience 07,Not Smiling Laughing
858881,6238,Audience 03,Laughing
859560,8200,Audience 16,Smiling
865120,6640,Audience 03,Smiling
865761,2679,Audience 04,Smiling
867761,13250,Audience 16,Laughing
868441,25319,Audience 04,Not Smiling Laughing
870441,40478,Audience 07,Smiling
870841,5239,Audience 02,Smiling
871160,4680,Audience 10,Smiling
871201,42478,Audience 11,Smiling
871761,3918,Audience 03,Laughing
871880,1714,Audience 12,Smiling
873599,38200,Audience 12,Not Smiling Laughing
875680,2679,Audience 03,Smiling
875841,37239,Audience 10,Not Smiling Laughing
876081,1958,Audience 02,Not Smiling Laughing
877641,27759,Audience 06,Smiling
878040,11280,Audience 02,Smiling
878360,1600,Audience 03,Laughing
878720,5120,Audience 08,Laughing
879961,32078,Audience 03,Smiling
880800,15080,Audience 05,Smiling
881011,8668,Audience 16,Not Smiling Laughing
883841,22799,Audience 08,Smiling
889359,1800,Audience 02,Indeterminate
889680,2999,Audience 16,Laughing
891160,11720,Audience 02,Not Smiling Laughing
892680,5520,Audience 16,Not Smiling Laughing
893761,6119,Audience 04,Smiling
895881,36598,Audience 05,Not Smiling Laughing
898201,16199,Audience 16,Laughing
899919,9041,Audience 04,Not Smiling Laughing
902881,2838,Audience 02,Smiling
904480,9800,Audience 13,Laughing
905240,13479,Audience 15,Smiling
905401,3638,Audience 06,Laughing
905720,4839,Audience 02,Not Smiling Laughing
906641,8468,Audience 08,Laughing
908961,5039,Audience 04,Smiling
909040,2040,Audience 06,Not Smiling Laughing
910560,2440,Audience 02,Smiling
910920,1799,Audience 07,Indeterminate
911081,4439,Audience 06,Smiling
911800,3960,Audience 12,Laughing
912040,3040,Audience 03,Laughing
912720,36759,Audience 07,Not Smiling Laughing
913001,9079,Audience 02,Not Smiling Laughing
913081,3638,Audience 10,Laughing
913680,2559,Audience 11,Laughing
914001,38558,Audience 04,Not Smiling Laughing
914281,18919,Audience 13,Not Smiling Laughing
914400,17800,Audience 16,Not Smiling Laughing
915081,17038,Audience 03,Smiling
915109,17331,Audience 08,Smiling
915521,9439,Audience 06,Not Smiling Laughing
915761,17239,Audience 12,Not Smiling Laughing
916240,17319,Audience 11,Not Smiling Laughing
916720,15680,Audience 10,Not Smiling Laughing
918720,14240,Audience 15,Not Smiling Laughing
922081,5278,Audience 02,Smiling
924961,7239,Audience 06,Smiling
927360,5319,Audience 02,Not Smiling Laughing
932120,4880,Audience 03,Laughing
932201,32358,Audience 16,Laughing
932201,7471,Audience 06,Laughing
932240,3840,Audience 14,Laughing
932401,3518,Audience 10,Laughing
932441,9639,Audience 08,Laughing
932480,15491,Audience 05,Laughing
932680,4679,Audience 02,Smiling
932961,10278,Audience 15,Laughing
933001,2879,Audience 12,Laughing
933201,17239,Audience 13,Laughing
933559,10295,Audience 11,Smiling
935881,13959,Audience 12,Not Smiling Laughing
935920,1559,Audience 10,Smiling
936081,12838,Audience 14,Smiling
937001,17639,Audience 03,Smiling
937400,6560,Audience 02,Not Smiling Laughing
937480,3600,Audience 10,Laughing
939672,9379,Audience 06,Smiling
941081,4559,Audience 10,Smiling
942081,8038,Audience 08,Smiling
943240,9520,Audience 15,Not Smiling Laughing
943854,1305,Audience 11,Not Smiling Laughing
943961,17791,Audience 02,Smiling
944560,4599,Audience 09,Smiling
945160,9079,Audience 11,Smiling
945641,1918,Audience 10,Laughing
947560,6880,Audience 10,Smiling
947971,6549,Audience 05,Not Smiling Laughing
948920,879,Audience 14,Not Smiling Laughing
949051,2389,Audience 06,Laughing
949160,6079,Audience 09,Not Smiling Laughing
949480,4920,Audience 07,Smiling
949800,3400,Audience 14,Laughing
949841,3439,Audience 12,Laughing
950120,8771,Audience 08,Laughing
950441,3598,Audience 13,Smiling
951441,3158,Audience 06,Smiling
952560,11159,Audience 04,Smiling
952761,10278,Audience 15,Laughing
953201,2079,Audience 14,Not Smiling Laughing
953281,2159,Audience 12,Smiling
954040,6199,Audience 13,Laughing
954240,6040,Audience 11,Laughing
954401,2638,Audience 07,Laughing
954441,4559,Audience 10,Laughing
954521,5843,Audience 05,Laughing
954600,2480,Audience 06,Laughing
954641,6838,Audience 03,Laughing
955239,4590,Audience 09,Smiling
955281,7198,Audience 14,Laughing
955441,8199,Audience 12,Laughing
957040,39879,Audience 07,Not Smiling Laughing
957081,10239,Audience 06,Smiling
958891,8749,Audience 08,Smiling
959001,6598,Audience 10,Smiling
959829,1530,Audience 09,Not Smiling Laughing
960240,6400,Audience 13,Not Smiling Laughing
960281,3438,Audience 11,Smiling
960364,33636,Audience 05,Not Smiling Laughing
961360,3759,Audience 09,Smiling
961480,62879,Audience 03,Smiling
961752,5208,Audience 02,Not Smiling Laughing
962480,9079,Audience 14,Not Smiling Laughing
963040,7639,Audience 15,Smiling
963641,8598,Audience 12,Not Smiling Laughing
963720,22560,Audience 11,Not Smiling Laughing
963720,3759,Audience 04,Not Smiling Laughing
964560,2239,Audience 16,Not Smiling Laughing
965120,18960,Audience 09,Not Smiling Laughing
965600,2439,Audience 10,Not Smiling Laughing
966641,10491,Audience 13,Laughing
966800,4879,Audience 16,Laughing
966961,4158,Audience 02,Smiling
967321,21398,Audience 06,Not Smiling Laughing
967480,5280,Audience 04,Smiling
967641,99999,Audience 08,Not Smiling Laughing
968040,1920,Audience 10,Smiling
969961,3758,Audience 10,Not Smiling Laughing
970680,22359,Audience 15,Not Smiling Laughing
971120,11119,Audience 02,Not Smiling Laughing
971560,3200,Audience 14,Indeterminate
971680,1160,Audience 16,Not Smiling Laughing
972240,6160,Audience 12,Laughing
972761,6959,Audience 04,Laughing
972841,4198,Audience 16,Laughing
973720,2800,Audience 10,Smiling
974761,5999,Audience 14,Smiling
976521,13799,Audience 10,Not Smiling Laughing
977040,5360,Audience 16,Not Smiling Laughing
977133,15226,Audience 13,Not Smiling Laughing
978401,18718,Audience 12,Not Smiling Laughing
979720,10999,Audience 04,Not Smiling Laughing
980761,12158,Audience 14,Not Smiling Laughing
982240,9400,Audience 02,Smiling
982401,19799,Audience 16,Laughing
984081,3799,Audience 09,Laughing
986281,3119,Audience 11,Smiling
987881,2718,Audience 09,Smiling
988720,23480,Audience 06,Smiling
989401,3638,Audience 11,Laughing
990321,3238,Audience 10,Smiling
990600,5280,Audience 09,Laughing
990720,14439,Audience 04,Smiling
991641,16639,Audience 02,Laughing
992360,9879,Audience 13,Laughing
992920,12720,Audience 14,Laughing
993040,1840,Audience 11,Not Smiling Laughing
993040,8639,Audience 15,Smiling
993560,4039,Audience 10,Laughing
994001,5319,Audience 05,Laughing
994881,8319,Audience 11,Smiling
995881,3238,Audience 09,Not Smiling Laughing
996920,5119,Audience 07,Smiling
997120,8799,Audience 12,Smiling
997600,2079,Audience 10,Smiling
999120,6640,Audience 09,Laughing
999321,12838,Audience 05,Smiling
999680,2919,Audience 10,Laughing
