Time,Audience 01/Moved,Audience 01/Rotated,Audience 01/isLookingAtPerformer,Audience 01/isLookingAtAudience,Audience 01/isBeingLookedAtByPerformer,Audience 01/isBeingLookedAtByAudienceMember,Audience 01/isLookingAtVPScreen,Audience 02/Moved,Audience 02/Rotated,Audience 02/isLookingAtPerformer,Audience 02/isLookingAtAudience,Audience 02/isBeingLookedAtByPerformer,Audience 02/isBeingLookedAtByAudienceMember,Audience 02/isLookingAtVPScreen,Audience 03/Moved,Audience 03/Rotated,Audience 03/isLookingAtPerformer,Audience 03/isLookingAtAudience,Audience 03/isBeingLookedAtByPerformer,Audience 03/isBeingLookedAtByAudienceMember,Audience 03/isLookingAtVPScreen,Audience 04/Moved,Audience 04/Rotated,Audience 04/isLookingAtPerformer,Audience 04/isLookingAtAudience,Audience 04/isBeingLookedAtByPerformer,Audience 04/isBeingLookedAtByAudienceMember,Audience 04/isLookingAtVPScreen,Audience 05/Moved,Audience 05/Rotated,Audience 05/isLookingAtPerformer,Audience 05/isLookingAtAudience,Audience 05/isBeingLookedAtByPerformer,Audience 05/isBeingLookedAtByAudienceMember,Audience 05/isLookingAtVPScreen,Audience 06/Moved,Audience 06/Rotated,Audience 06/isLookingAtPerformer,Audience 06/isLookingAtAudience,Audience 06/isBeingLookedAtByPerformer,Audience 06/isBeingLookedAtByAudienceMember,Audience 06/isLookingAtVPScreen,Audience 07/Moved,Audience 07/Rotated,Audience 07/isLookingAtPerformer,Audience 07/isLookingAtAudience,Audience 07/isBeingLookedAtByPerformer,Audience 07/isBeingLookedAtByAudienceMember,Audience 07/isLookingAtVPScreen,Audience 08/Moved,Audience 08/Rotated,Audience 08/isLookingAtPerformer,Audience 08/isLookingAtAudience,Audience 08/isBeingLookedAtByPerformer,Audience 08/isBeingLookedAtByAudienceMember,Audience 08/isLookingAtVPScreen,Audience 09/Moved,Audience 09/Rotated,Audience 09/isLookingAtPerformer,Audience 09/isLookingAtAudience,Audience 09/isBeingLookedAtByPerformer,Audience 09/isBeingLookedAtByAudienceMember,Audience 09/isLookingAtVPScreen,Audience 10/Moved,Audience 10/Rotated,Audience 10/isLookingAtPerformer,Audience 10/isLookingAtAudience,Audience 10/isBeingLookedAtByPerformer,Audience 10/isBeingLookedAtByAudienceMember,Audience 10/isLookingAtVPScreen,Audience 11/Moved,Audience 11/Rotated,Audience 11/isLookingAtPerformer,Audience 11/isLookingAtAudience,Audience 11/isBeingLookedAtByPerformer,Audience 11/isBeingLookedAtByAudienceMember,Audience 11/isLookingAtVPScreen,Audience 12/Moved,Audience 12/Rotated,Audience 12/isLookingAtPerformer,Audience 12/isLookingAtAudience,Audience 12/isBeingLookedAtByPerformer,Audience 12/isBeingLookedAtByAudienceMember,Audience 12/isLookingAtVPScreen,Performer/Moved,Performer/Rotated,Performer/isLookingAtPerformer,Performer/isLookingAtAudience,Performer/isBeingLookedAtByPerformer,Performer/isBeingLookedAtByAudienceMember,Performer/isLookingAtVPScreen
1326.2,6.793,0.11465,0,0,0,0,0,2.4218,0.011892,0,0,0,1,1,0.66681,0.0043843,1,1,0,1,0,1.3793,0.022465,0,0,0,1,1,1.2894,0.0082649,0,1,0,1,0,2.4557,0.02788,0,1,0,1,0,3.3152,0.04794,0,1,0,1,1,2.866,0.048535,0,1,0,1,0,3.91,0.17326,0,1,0,0,0,5.7862,0.021345,0,1,0,0,1,3.8669,0.016476,1,1,0,0,0,6.8128,0.023527,0,1,0,0,0,135.39,0.18971,0,0,0,1,0
1326.3,2.9669,0.07188,0,0,0,0,0,1.7668,0.011419,0,0,0,1,1,0.97171,0.016851,1,1,0,1,0,3.8366,0.012018,0,0,0,1,1,3.9139,0.01532,0,1,0,1,0,2.3169,0.014642,0,1,0,1,0,2.2983,0.044265,0,1,0,1,1,4.8124,0.026161,0,1,0,1,0,1.2278,0.046818,0,1,0,0,0,9.278,0.016079,0,1,0,0,1,6.4562,0.023061,1,1,0,0,0,3.9715,0.017863,0,1,0,0,0,120.16,0.12754,0,0,0,1,0
1326.4,9.7048,0.016601,0,0,0,0,1,2.2557,0.0058448,0,0,0,1,1,2.8121,0.0079138,0,1,0,1,0,2.7082,0.020912,0,0,0,1,1,2.4371,0.012665,0,1,0,1,0,0.66642,0.0116,0,1,0,1,0,3.2941,0.033493,0,1,0,1,1,3.3356,0.0079046,1,1,0,1,0,8.6188,0.026106,0,1,0,0,0,9.0433,0.015337,0,1,0,0,1,6.2749,0.010539,1,1,0,0,0,7.3723,0.03585,0,1,0,1,0,109.13,0.2271,0,0,0,1,0
1326.5,7.7411,0.033401,0,0,0,0,1,1.3523,0.013447,0,0,0,1,1,2.9244,0.014178,0,1,0,1,0,2.6551,0.037438,0,0,0,1,1,0.70123,0.016445,0,1,0,1,0,2.4145,0.027446,0,1,0,1,0,1.3143,0.034255,0,1,0,1,1,2.8594,0.014165,1,1,0,1,0,5.6104,0.019253,0,1,0,0,0,10.007,0.017587,0,1,0,0,1,3.0711,0.0070817,1,1,0,0,0,5.1478,0.027952,0,1,0,1,0,114.84,0.28526,0,0,0,1,0
1326.6,5.6117,0.049556,0,0,0,0,0,2.2544,0.021426,0,0,0,1,1,1.831,0.011051,0,1,0,1,0,3.9504,0.042069,0,0,0,1,1,4.3059,0.035155,0,1,0,1,0,1.8315,0.03684,0,1,0,1,0,3.4406,0.045329,0,1,0,1,0,3.5364,0.0020442,1,1,0,1,0,5.7363,0.042769,0,1,0,0,0,4.3724,0.0065529,0,1,0,1,1,4.5354,0.038142,1,1,0,0,0,4.1577,0.025102,0,1,0,1,0,128.11,0.072941,0,0,0,1,0
1326.7,3.185,0.017633,0,0,0,0,0,1.17,0.0068867,0,0,0,1,1,2.4064,0.018548,0,1,0,1,0,1.9442,0.036221,0,0,0,1,1,5.12,0.059471,0,1,0,0,0,1.9883,0.029419,0,1,0,1,0,2.0502,0.042299,0,1,0,1,0,2.5743,0.026123,1,1,0,1,0,6.236,0.082914,0,1,0,0,0,9.0159,0.020385,0,1,0,1,1,1.2858,0.028547,1,1,0,0,0,5.2371,0.03084,0,1,0,1,0,122.85,0.20299,0,0,0,1,0
1326.8,1.9934,0.0027231,0,0,0,0,0,3.9143,0.031812,0,0,0,1,1,1.7216,0.015234,0,1,0,1,0,4.3668,0.026552,0,0,0,1,1,7.512,0.076182,0,1,0,0,0,3.3444,0.026899,0,1,0,1,0,1.9589,0.049556,0,1,0,1,0,1.8955,0.0093647,1,1,0,1,0,8.593,0.048507,0,1,0,0,0,2.8284,0.056527,0,1,0,1,0,2.6298,0.015526,1,1,0,0,0,2.1149,0.0081615,0,1,0,1,0,104.97,0.17693,0,0,0,1,0
1326.9,4.2004,0.018408,0,0,0,0,0,7.5131,0.072475,0,0,0,1,1,2.0994,0.017334,0,1,0,1,0,1.9049,0.013942,0,0,0,1,1,3.8642,0.035714,0,1,0,0,0,3.3705,0.041761,0,1,0,1,0,4.2069,0.043819,0,1,0,1,0,2.3245,0.018041,1,1,0,1,0,7.7104,0.030531,0,1,0,0,0,5.1589,0.047321,0,1,0,1,0,0.56652,0.006038,1,1,0,0,0,3.2257,0.014691,0,1,0,1,0,87.715,0.45008,0,0,0,1,0
1327,3.5161,0.018632,0,0,0,0,0,7.3334,0.046646,0,0,0,1,1,1.7174,0.040593,0,1,0,1,0,2.4024,0.0050479,0,0,0,1,1,0.71063,0.0053692,0,1,0,0,0,1.344,0.017429,0,1,0,1,0,3.6422,0.035873,0,1,0,1,0,3.8682,0.017976,1,1,1,1,0,3.9861,0.011862,0,1,0,0,0,6.6098,0.02037,0,1,0,1,0,2.0249,0.020981,1,1,0,0,0,1.4558,0.0038675,0,1,1,1,0,87.283,0.32501,0,1,0,1,0
1327.1,3.0962,0.020003,0,0,0,0,1,6.2221,0.025953,0,0,0,1,1,6.6322,0.067425,0,1,0,1,0,0.82336,0.0015543,0,0,0,1,1,1.0272,0.01129,0,1,0,0,0,2.849,0.01713,0,1,0,1,0,1.9135,0.012344,0,1,0,1,0,7.0105,0.023109,0,1,0,1,0,4.0503,0.034811,0,1,0,0,0,7.6808,0.012369,0,1,0,1,0,2.7959,0.032421,0,1,0,0,0,3.4377,0.0079861,0,1,0,1,0,0,0,0,0,0,0,0
1327.2,2.3873,0.036037,0,0,0,0,1,6.8949,0.065426,0,0,0,1,1,5.1932,0.067607,0,1,0,1,0,1.2294,0.0094209,0,0,0,1,1,0.14274,0.011685,0,1,0,0,0,1.0875,0.029703,0,1,0,1,0,2.1776,0.016975,0,1,0,1,0,4.2591,0.037788,0,1,0,1,0,5.7507,0.02276,0,1,0,0,0,9.6982,0.009094,0,1,0,1,0,1.7615,0.016596,0,1,0,0,0,4.74,0.014154,0,1,0,1,0,0,0,0,0,0,0,0
1327.3,10.012,0.12937,0,0,0,0,1,9.3291,0.08841,0,0,0,1,0,3.5988,0.026889,0,1,0,1,0,2.0425,0.0084561,0,0,0,1,1,3.6795,0.01433,0,1,0,0,0,0.9994,0.015058,0,1,0,1,0,2.5823,0.02398,0,1,0,1,0,4.9108,0.03784,0,1,0,1,0,7.3167,0.031487,0,1,0,0,0,8.8247,0.023058,0,1,0,1,0,3.6473,0.021379,0,1,0,0,0,1.9559,0.0072881,0,1,0,1,0,0,0,0,0,0,0,0
1327.4,8.5267,0.14935,0,0,0,0,0,6.3634,0.043392,0,0,0,1,0,1.8064,0.007395,0,1,0,1,0,3.6316,0.0082124,0,0,0,1,1,0.76841,0.015922,0,1,0,1,0,3.3564,0.012108,0,1,0,1,1,1.4246,0.020055,0,1,0,1,0,2.8295,0.028723,0,1,0,1,0,16.182,0.19234,0,1,0,0,0,11.411,0.0084318,0,1,0,0,0,4.8711,0.027309,0,1,0,0,0,2.8585,0.0065096,0,1,0,1,0,0,0,0,0,0,0,0
1327.5,5.0005,0.073345,0,0,0,0,0,1.6686,0.011023,0,0,0,1,0,1.981,0.0078222,0,1,0,1,0,2.9134,0.027304,0,0,0,1,1,1.6406,0.0061143,0,1,0,1,0,2.7888,0.015793,0,1,0,1,1,1.225,0.020794,0,1,0,1,0,5.4374,0.026163,0,1,0,1,0,2.1583,0.24951,0,1,0,0,0,17.14,0.022478,0,1,0,0,0,3.4523,0.0088893,0,1,0,0,0,0.58213,0.0097038,0,1,0,1,0,0,0,0,0,0,0,0
1327.6,3.1943,0.012576,0,0,0,0,0,1.4852,0.008493,0,0,0,1,0,0.89249,0.015991,0,1,0,1,0,2.9074,0.011349,0,0,0,1,1,3.3372,0.0097363,0,1,0,1,0,3.1872,0.014398,0,1,0,1,1,3.5967,0.027242,0,1,0,1,0,3.9878,0.025461,0,1,0,1,0,3.2503,0.32004,0,1,0,0,0,18.176,0.016864,0,1,0,0,0,2.5715,0.01233,0,1,0,0,0,3.3479,0.013928,0,1,0,1,0,0,0,0,0,0,0,0
1327.7,2.6546,0.011065,0,0,0,0,0,0.49146,0.031626,0,0,0,1,0,5.327,0.029475,0,1,0,1,0,7.071,0.018182,0,0,0,1,1,0.35912,0.013291,0,1,0,1,0,2.8884,0.008702,0,1,0,1,1,2.6938,0.038105,0,1,0,1,0,2.4033,0.032983,0,1,0,1,0,4.3132,0.30556,0,1,0,0,0,9.6632,0.013382,0,1,0,0,0,1.9107,0.017315,0,1,0,0,0,3.0287,0.012867,0,1,0,1,0,0,0,0,0,0,0,0
1327.8,2.6473,0.0074104,0,0,0,0,0,2.4128,0.033455,0,0,0,1,0,4.3595,0.026436,0,1,0,1,0,3.4261,0.020752,0,0,0,1,1,1.2606,0.010838,0,1,0,0,0,4.8513,0.0025878,0,1,0,1,1,8.7839,0.10209,0,1,0,1,1,6.035,0.050496,0,1,0,1,0,4.6421,0.38461,0,1,0,0,0,8.1776,0.01703,0,1,0,0,0,1.3525,0.0083033,0,1,0,0,0,1.1769,0.014914,0,1,0,1,0,0,0,0,0,0,0,0
1327.9,0.34138,0.011164,0,0,0,0,0,1.5747,0.022865,0,0,0,1,0,2.8021,0.016381,0,1,0,1,0,2.2812,0.012639,0,0,0,1,1,1.3907,0.016051,0,1,0,1,0,2.1065,0.027343,0,1,0,1,1,11.422,0.12751,0,1,0,1,1,2.6047,0.017082,0,1,0,1,0,8.5248,0.22046,0,1,0,0,0,2.9683,0.0031245,0,1,0,0,0,1.2991,0.005155,0,1,0,0,0,3.0214,0.031169,0,1,0,0,0,0,0,0,0,0,0,0
1328,2.0215,0.037994,0,0,0,0,0,2.772,0.020929,0,0,0,1,0,3.1452,0.014491,0,1,0,1,0,4.9111,0.014653,0,0,0,1,1,2.2528,0.0074144,0,1,0,1,0,0.63643,0.005752,0,1,0,1,1,7.1154,0.071198,0,1,0,1,1,2.656,0.011042,0,1,0,1,0,8.5978,0.13543,0,1,0,0,0,2.8988,0.011198,0,1,0,0,0,1.6087,0.0065496,0,1,0,0,0,2.2187,0.035819,0,1,0,0,0,0,0,0,0,0,0,0
1328.1,5.273,0.036059,0,0,0,0,0,2.4339,0.017555,0,0,0,1,1,3.3761,0.022723,0,1,0,1,0,3.5076,0.011714,0,0,0,1,1,1.8409,0.010688,0,1,0,1,0,1.6765,0.006404,0,1,0,1,1,3.7961,0.041169,0,1,0,1,1,5.7426,0.052842,0,1,0,1,0,4.4534,0.010798,0,1,0,0,0,1.3723,0.0067508,0,1,0,0,0,2.3888,0.011945,0,1,0,0,0,2.9941,0.024382,0,1,0,1,0,0,0,0,0,0,0,0
1328.2,1.0085,0.012097,0,0,0,0,0,2.6594,0.010155,0,0,0,1,1,2.8572,0.022528,0,1,0,1,0,3.1253,0.026765,0,0,0,1,1,2.7368,0.017137,0,1,0,1,0,4.4623,0.032879,0,1,0,1,1,3.5019,0.034528,0,1,0,1,0,3.3673,0.045021,0,1,0,1,0,5.4415,0.15381,0,1,0,0,0,4.4078,0.021909,0,1,0,0,0,3.1755,0.026214,0,1,0,0,0,2.5735,0.012819,1,1,0,0,0,0,0,0,0,0,1,0
1328.3,0.86659,0.0085256,0,0,0,0,0,2.306,0.0082749,0,0,0,1,1,0.95011,0.013771,0,1,0,1,0,4.6193,0.016741,0,0,0,1,1,2.5644,0.0096151,0,1,0,1,0,7.4346,0.069016,0,1,0,1,1,2.2022,0.026158,0,1,0,1,0,2.581,0.058185,0,1,0,1,0,6.2342,0.1715,0,1,0,0,0,5.1597,0.021258,0,1,0,0,0,1.7958,0.0071988,0,1,0,0,0,3.2174,0.013868,1,1,0,0,0,0,0,0,0,0,1,0
1328.4,3.3196,0.014734,0,0,0,0,0,0.89765,0.0042727,0,0,0,1,1,3.1794,0.011108,0,1,0,1,0,4.7434,0.019242,0,0,0,1,1,1.9637,0.0069491,0,1,0,1,0,2.3934,0.059703,0,1,0,1,1,2.7435,0.0342,0,1,0,1,0,1.7732,0.032907,0,1,0,1,0,3.2671,0.030975,0,1,0,0,0,2.7308,0.021448,0,1,0,0,0,1.9943,0.0086569,0,1,0,0,0,8.4858,0.034252,1,1,0,0,0,0,0,0,0,0,1,0
1328.5,1.2831,0.0037427,0,0,0,0,0,1.1953,0.012369,0,0,0,1,1,2.9805,0.021376,0,1,0,1,0,2.7804,0.033837,0,0,0,1,1,1.9916,0.0068302,0,1,0,1,0,2.6955,0.049134,0,1,0,1,1,3.7195,0.044072,0,1,0,1,0,3.8192,0.038303,0,1,0,1,0,2.1438,0.0045597,0,1,0,0,0,4.0355,0.01952,0,1,0,0,0,1.7408,0.017475,0,1,0,0,0,10.218,0.036377,1,1,0,0,0,0,0,0,0,0,1,0
1328.6,1.3369,0.0075374,0,0,0,0,0,0.97884,0.0041883,0,0,0,1,1,2.0769,0.0099403,0,1,0,1,0,1.1543,0.016965,0,0,0,1,1,2.1805,0.029551,0,1,0,1,0,3.853,0.02923,0,1,0,1,0,1.8161,0.021983,0,1,0,1,0,2.0984,0.01259,0,1,0,1,0,2.7663,0.018921,0,1,0,0,0,7.7249,0.013022,0,1,0,0,0,1.4744,0.0014256,0,1,0,0,0,9.3512,0.036168,1,1,0,0,0,0,0,0,0,0,1,0
1328.7,1.1403,0.0067345,0,0,0,0,0,3.0962,0.019205,0,0,0,1,1,2.9256,0.0092403,0,1,0,1,0,3.3991,0.024776,0,0,0,1,1,1.2092,0.0050173,0,1,0,1,0,1.4989,0.029575,0,1,0,1,0,0.85071,0.022425,0,1,0,1,0,2.0547,0.013672,0,1,0,1,0,7.0254,0.15553,0,1,0,0,0,4.0384,0.01273,0,1,0,0,0,3.7025,0.01974,0,1,0,0,0,9.7624,0.039794,1,1,0,0,0,0,0,0,0,0,1,0
1328.8,1.7078,0.0088222,0,0,0,0,0,1.286,0.0042167,0,0,0,1,1,2.2049,0.0089755,0,1,0,1,0,2.7885,0.01958,0,0,0,1,0,1.7231,0.0029023,0,1,0,1,0,2.932,0.029204,0,1,0,1,0,0.75701,0.017891,0,1,0,1,0,2.1391,0.012491,0,1,0,1,0,6.3473,0.14903,0,1,0,0,0,5.4266,0.018447,0,1,0,0,0,2.3096,0.0040962,0,1,0,0,0,8.4823,0.033898,1,1,0,0,0,0,0,0,0,0,1,0
1328.9,1.3205,0.030118,0,0,0,0,1,0.5547,0.0084531,0,0,0,1,1,3.3096,0.015094,0,1,0,1,0,0.9943,0.0041443,0,0,0,1,0,1.8684,0.0040587,0,1,0,1,0,3.2056,0.013246,0,1,0,1,0,1.8478,0.013094,0,1,0,1,0,2.974,0.028908,0,1,0,1,0,1.0086,0.014129,0,1,0,0,0,8.6014,0.028058,0,1,0,0,0,3.2456,0.018125,0,1,0,0,0,7.9654,0.017614,1,1,0,0,1,0,0,0,0,0,1,0
1329,0.97967,0.017962,0,0,0,0,1,1.5665,0.010915,0,0,0,1,1,1.1588,0.0012972,0,1,0,1,0,2.0091,0.0064745,0,0,0,1,0,0.82403,0.0073969,0,1,0,1,0,1.2437,0.0099085,0,1,0,1,0,1.8667,0.01312,0,1,0,1,0,2.7133,0.031267,0,1,0,1,0,3.5629,0.013217,0,1,0,0,0,6.121,0.032909,0,1,0,0,1,1.3842,0.0028544,0,1,0,0,0,8.6012,0.037345,1,1,0,0,1,0,0,0,0,0,1,0
1329.1,3.9794,0.012598,0,0,0,0,1,1.8966,0.0082312,0,0,0,1,1,2.4845,0.010789,0,1,0,1,0,1.7258,0.0074908,0,0,0,1,0,1.7145,0.0032544,0,1,0,1,0,2.986,0.016735,0,1,0,1,0,1.1627,0.0020452,0,1,0,1,0,4.6009,0.014253,0,1,0,1,0,9.3187,0.031869,0,1,0,0,0,5.7501,0.023503,0,1,0,0,1,1.0798,0.005303,0,1,0,0,0,5.921,0.017337,1,1,0,0,1,0,0,0,0,0,1,0
1329.2,4.0809,0.020172,0,0,0,0,1,1.4952,0.017877,0,0,0,1,1,1.9091,0.011316,0,1,0,1,0,0.54193,0.015892,0,0,0,1,0,1.8358,0.016913,0,1,0,1,0,2.694,0.014491,0,1,0,1,0,1.788,0.0047662,0,1,0,1,0,3.2465,0.010656,0,1,0,1,0,6.5559,0.047876,0,1,0,0,0,2.7852,0.0047146,0,1,0,0,1,1.104,0.0072047,0,1,0,0,0,4.9153,0.019248,1,1,0,0,1,0,0,0,0,0,1,0
1329.3,5.1931,0.035283,0,0,0,0,1,1.2598,0.0017636,0,0,0,1,1,1.0193,0.0030773,0,1,0,1,0,3.2613,0.0039271,0,0,0,1,0,1.7158,0.010205,0,1,0,1,0,0.55226,0.014625,0,1,0,1,0,2.2493,0.0078363,0,1,0,1,0,2.4906,0.02336,0,1,0,1,0,1.8896,0.013474,0,1,0,0,0,3.5296,0.0055592,0,1,0,0,1,2.0127,0.010749,0,1,0,0,0,2.5051,0.0088896,1,1,0,0,1,0,0,0,0,0,1,0
1329.4,2.4981,0.021561,0,0,0,0,1,2.3917,0.015616,0,0,0,1,1,2.0962,0.011261,0,1,0,1,0,3.0776,0.0098527,0,0,0,1,0,5.565,0.047158,0,1,0,1,0,2.7928,0.018819,0,1,0,1,0,1.4143,0.0091531,0,1,0,1,0,1.5036,0.013,0,1,0,1,0,11.939,0.036171,0,1,0,0,0,3.3353,0.0091737,0,1,0,0,1,2.4828,0.028184,0,1,0,0,0,2.3643,0.0066643,1,1,0,0,1,0,0,0,0,0,1,0
1329.5,2.391,0.035641,0,0,0,0,1,2.2228,0.026738,0,0,0,1,1,2.9814,0.013688,0,1,0,1,0,0.48799,0.013409,0,0,0,1,1,1.886,0.0036546,0,1,0,1,0,2.7521,0.013832,0,1,0,1,0,1.3907,0.0057873,0,1,0,1,0,2.3804,0.018432,0,1,0,1,0,7.88,0.0094181,0,1,0,0,0,5.8916,0.0038665,0,1,0,0,1,2.0108,0.02607,0,1,0,0,0,1.1512,0.0094036,0,1,0,0,1,0,0,0,0,0,0,0
1329.6,2.5612,0.024028,0,0,0,0,1,1.9786,0.011035,0,0,0,1,1,2.0435,0.0071583,0,1,0,1,0,1.9143,0.005954,0,0,0,1,0,2.6698,0.0049545,0,1,0,1,0,1.901,0.012467,0,1,0,1,0,1.1986,0.0080553,0,1,0,1,0,3.0237,0.015958,0,1,0,1,0,3.7952,0.01927,0,1,0,0,0,8.4926,0.017027,0,1,0,0,1,1.4574,0.0072176,0,1,0,0,0,1.2511,0.0082937,1,1,0,0,1,0,0,0,0,0,1,0
1329.7,5.4916,0.019181,0,0,0,0,1,1.0293,0.021176,0,0,0,1,1,2.5096,0.029452,0,1,0,1,0,2.3937,0.011431,0,0,0,1,1,5.7955,0.0075151,0,1,0,1,0,2.7166,0.0064908,0,1,0,1,0,1.9515,0.024904,0,1,0,1,0,3.8308,0.019736,0,1,0,1,0,2.7922,0.011671,0,1,0,0,0,5.1141,0.015329,0,1,0,0,1,2.2223,0.013907,0,1,0,0,0,1.1148,0.0047389,0,1,0,0,1,0,0,0,0,0,0,0
1329.8,3.0677,0.0064222,0,0,0,0,1,0.60906,0.02453,0,0,0,1,1,7.3254,0.07079,0,0,0,1,0,2.2179,0.012843,0,0,0,1,1,2.9483,0.011798,0,1,0,1,0,3.8132,0.023157,0,1,0,1,0,2.2626,0.046459,0,1,0,1,0,2.6305,0.025111,0,1,0,1,0,7.8708,0.035126,0,1,0,0,0,15.997,0.070328,0,1,0,0,1,1.478,0.00078709,0,1,0,0,0,0.79498,0.0066618,0,1,0,0,1,0,0,0,0,0,0,0
1329.9,1.9168,0.016802,0,0,0,0,1,1.4032,0.0066793,0,0,0,1,1,3.2999,0.034725,0,0,0,1,0,1.1438,0.0016243,0,0,0,1,1,2.4531,0.007459,0,1,0,1,0,3.3111,0.01961,0,1,0,1,0,2.3575,0.053254,0,1,0,1,0,3.8416,0.024188,0,1,0,1,0,1.3598,0.014252,0,1,0,0,0,4.4108,0.015377,0,1,0,0,1,1.0641,0.00086308,0,1,0,0,0,1.809,0.011159,1,1,0,0,1,0,0,0,0,0,1,0
1330,2.4399,0.014229,0,0,0,0,1,3.0736,0.024969,0,0,0,1,1,3.4063,0.022431,0,0,0,1,0,2.8368,0.018446,0,0,0,1,1,3.2234,0.00685,0,1,0,1,0,4.5054,0.016292,0,1,0,1,0,4.0536,0.047758,0,1,0,1,0,2.2899,0.021719,0,1,0,1,0,5.0141,0.023751,0,1,0,0,0,3.9261,0.010324,0,1,0,0,1,1.2972,0.0073298,0,1,0,0,0,1.9334,0.012595,0,1,0,0,1,0,0,0,0,0,0,0
1330.1,1.1745,0.014693,0,0,0,0,1,3.3138,0.028794,0,0,0,1,1,5.5952,0.032859,0,0,0,1,0,2.3653,0.0069814,0,0,0,1,1,1.9374,0.006513,0,1,0,1,0,6.1309,0.046418,0,1,0,1,0,3.5787,0.027283,0,1,0,1,0,3.9784,0.029325,0,1,0,1,0,9.2892,0.049804,0,1,0,0,0,7.372,0.017103,0,1,0,0,1,3.8368,0.017697,0,1,0,0,0,0.60432,0.0045031,1,1,0,0,1,0,0,0,0,0,1,0
1330.2,1.7198,0.01574,0,0,0,0,1,1.2315,0.0037792,0,0,0,1,1,1.6835,0.005963,0,1,0,1,0,1.7744,0.0040798,0,0,0,1,1,2.688,0.014734,0,1,0,1,0,3.1705,0.011775,0,1,0,1,0,0.98457,0.007868,0,1,0,1,0,2.9791,0.016075,0,1,0,1,0,6.6216,0.036204,0,1,0,0,0,2.3881,0.0046915,0,1,0,0,1,3.452,0.0086943,0,1,0,0,0,2.1701,0.013708,0,1,0,0,1,0,0,0,0,0,0,0
1330.3,2.0538,0.019593,0,0,0,0,1,1.7193,0.017624,0,0,0,1,1,2.8569,0.012353,0,0,0,1,0,2.3176,0.015889,0,0,0,1,1,2.2531,0.037489,0,1,0,1,0,4.2131,0.026991,0,1,0,1,0,1.1488,0.020516,0,1,0,1,0,4.1886,0.023366,0,1,0,1,0,2.5715,0.040181,0,1,0,0,0,13.408,0.024344,0,1,0,0,1,2.7131,0.013101,0,1,0,0,0,1.8906,0.0053865,0,1,0,0,1,0,0,0,0,0,0,0
1330.4,0.8038,0.01287,0,0,0,0,0,4.7402,0.011164,0,0,0,1,1,2.8428,0.011474,0,0,0,1,0,1.2328,0.010911,0,0,0,1,1,1.0888,0.024715,0,1,0,1,0,5.0654,0.030125,0,1,0,1,0,1.9889,0.029332,0,1,0,1,0,3.3344,0.020454,0,1,0,1,0,5.1508,0.0097517,0,1,0,0,0,5.5275,0.027472,0,1,0,0,1,2.5621,0.010485,0,1,0,0,0,1.0523,0.011567,0,1,0,0,1,0,0,0,0,0,0,0
1330.5,1.8198,0.010108,0,0,0,0,0,4.0122,0.037183,0,0,0,1,1,1.8525,0.0082712,0,1,0,1,0,1.0553,0.0051161,0,0,0,1,1,5.6432,0.020291,0,1,0,1,0,1.1279,0.0087057,0,1,0,1,0,4.0572,0.038118,0,1,0,1,0,4.2253,0.033313,0,1,0,1,0,6.4464,0.054502,0,1,0,0,0,11.464,0.049158,0,1,0,0,1,2.0666,0.01741,0,1,0,0,0,3.2748,0.021991,0,1,0,0,1,0,0,0,0,0,0,0
1330.6,3.4448,0.0059983,0,0,0,0,0,1.1242,0.012224,0,0,0,1,1,2.1916,0.0049583,0,0,0,1,0,2.4467,0.020691,0,0,0,1,1,0.7121,0.0055836,0,1,0,1,0,0.22423,0.015583,0,1,0,1,0,3.037,0.026662,0,1,0,1,0,2.5881,0.013726,0,1,0,1,0,3.0261,0.0061069,0,1,0,0,0,5.5013,0.028168,0,1,0,0,1,0.74162,0.0075791,0,1,0,0,0,2.1987,0.020405,0,1,0,0,1,0,0,0,0,0,0,0
1330.7,0.43829,0.0059368,0,0,0,0,0,3.7505,0.0072492,0,0,0,1,1,0.78253,0.018484,0,0,0,1,0,1.2843,0.014109,0,0,0,1,1,2.8176,0.0010262,0,1,0,1,0,0.84464,0.012512,0,1,0,1,0,2.2832,0.028708,0,1,0,1,0,5.1409,0.033012,0,1,0,1,0,7.1688,0.032668,0,1,0,0,0,8.8579,0.027345,0,1,0,0,1,1.5208,0.009854,0,1,0,0,0,4.1053,0.025989,0,1,0,0,1,0,0,0,0,0,0,0
1330.8,0.68051,0.0048664,0,0,0,0,0,8.9419,0.030902,0,0,0,1,1,1.2137,0.01353,0,0,0,1,0,1.1458,0.0046686,0,0,0,1,1,3.5858,0.0014445,0,1,0,1,0,2.1918,0.021694,0,1,0,1,0,2.1728,0.032897,0,1,0,1,0,3.646,0.007415,0,1,0,1,0,6.5703,0.067994,0,1,0,0,0,9.4048,0.022078,0,1,0,0,1,0.30621,0.016654,0,1,0,0,0,3.7553,0.042971,0,1,0,0,1,0,0,0,0,0,0,0
