Time,Audience 01/Moved,Audience 01/Rotated,Audience 01/isLookingAtPerformer,Audience 01/isLookingAtAudience,Audience 01/isBeingLookedAtByPerformer,Audience 01/isBeingLookedAtByAudienceMember,Audience 01/isLookingAtVPScreen,Audience 02/Moved,Audience 02/Rotated,Audience 02/isLookingAtPerformer,Audience 02/isLookingAtAudience,Audience 02/isBeingLookedAtByPerformer,Audience 02/isBeingLookedAtByAudienceMember,Audience 02/isLookingAtVPScreen,Audience 03/Moved,Audience 03/Rotated,Audience 03/isLookingAtPerformer,Audience 03/isLookingAtAudience,Audience 03/isBeingLookedAtByPerformer,Audience 03/isBeingLookedAtByAudienceMember,Audience 03/isLookingAtVPScreen,Audience 05/Moved,Audience 05/Rotated,Audience 05/isLookingAtPerformer,Audience 05/isLookingAtAudience,Audience 05/isBeingLookedAtByPerformer,Audience 05/isBeingLookedAtByAudienceMember,Audience 05/isLookingAtVPScreen,Audience 06/Moved,Audience 06/Rotated,Audience 06/isLookingAtPerformer,Audience 06/isLookingAtAudience,Audience 06/isBeingLookedAtByPerformer,Audience 06/isBeingLookedAtByAudienceMember,Audience 06/isLookingAtVPScreen,Audience 07/Moved,Audience 07/Rotated,Audience 07/isLookingAtPerformer,Audience 07/isLookingAtAudience,Audience 07/isBeingLookedAtByPerformer,Audience 07/isBeingLookedAtByAudienceMember,Audience 07/isLookingAtVPScreen,Audience 08/Moved,Audience 08/Rotated,Audience 08/isLookingAtPerformer,Audience 08/isLookingAtAudience,Audience 08/isBeingLookedAtByPerformer,Audience 08/isBeingLookedAtByAudienceMember,Audience 08/isLookingAtVPScreen,Audience 09/Moved,Audience 09/Rotated,Audience 09/isLookingAtPerformer,Audience 09/isLookingAtAudience,Audience 09/isBeingLookedAtByPerformer,Audience 09/isBeingLookedAtByAudienceMember,Audience 09/isLookingAtVPScreen,Audience 10/Moved,Audience 10/Rotated,Audience 10/isLookingAtPerformer,Audience 10/isLookingAtAudience,Audience 10/isBeingLookedAtByPerformer,Audience 10/isBeingLookedAtByAudienceMember,Audience 10/isLookingAtVPScreen,Audience 11/Moved,Audience 11/Rotated,Audience 11/isLookingAtPerformer,Audience 11/isLookingAtAudience,Audience 11/isBeingLookedAtByPerformer,Audience 11/isBeingLookedAtByAudienceMember,Audience 11/isLookingAtVPScreen
845.2,0.69558,0.0053526,0,0,0,1,0,7.3823,0.026036,0,0,0,1,1,0.35864,0.0006375,0,0,0,1,0,3.4881,0.010107,0,1,0,1,1,7.7886,0.03262,0,1,0,1,0,1.2574,0.006226,0,1,0,1,0,4.4943,0.016995,0,0,0,1,0,2.3752,0.0073714,0,1,0,0,1,2.8606,0.011774,0,1,0,0,1,0.2606,0.00034998,0,1,0,0,0
845.3,0.50305,0.0044393,0,0,0,1,0,7.6484,0.030603,0,0,0,1,1,0.38427,0.00068277,0,0,0,1,0,3.0324,0.008841,0,1,0,1,1,4.3521,0.01247,0,1,0,1,0,1.8359,0.0095273,0,1,0,1,0,10.198,0.043682,0,0,0,1,0,2.1902,0.0099649,0,1,0,0,1,1.9623,0.0053769,0,1,0,0,1,0.39718,0.0020507,0,1,0,0,0
845.4,2.0427,0.0066728,0,0,0,1,0,7.3403,0.032809,0,0,0,1,1,1.368,0.0060289,0,0,0,1,0,4.2308,0.011154,0,1,0,1,1,3.357,0.0087971,0,1,0,1,0,0.96821,0.0022044,0,1,0,1,0,7.6241,0.018941,0,0,0,1,0,0.57025,0.0060421,0,1,0,0,1,1.7864,0.0032085,0,1,0,0,1,0.40385,0.0029566,0,1,0,0,0
845.5,0.64728,0.0025988,0,0,0,1,0,7.0927,0.028534,0,0,0,1,1,0.71317,0.0038243,0,0,0,1,0,4.1961,0.0085213,0,1,0,1,1,5.0059,0.01184,0,1,0,1,0,1.3317,0.0085676,0,1,0,1,0,3.6146,0.016676,0,0,0,1,0,1.0642,0.0097773,0,1,0,0,1,1.524,0.0042512,0,1,0,0,1,0.22865,0.00082742,0,1,0,0,0
845.6,0.10161,0.00031708,0,0,0,1,0,6.9685,0.031083,0,0,0,1,1,1.421,0.0082528,0,0,0,1,0,5.4544,0.0087058,0,1,0,1,1,5.062,0.013662,0,1,0,1,0,1.1013,0.0051648,0,1,0,1,0,4.7072,0.029458,0,0,0,1,0,1.3678,0.0076237,0,1,0,0,1,1.4959,0.00071977,0,1,0,0,1,2.6,0.0061763,0,1,0,0,0
845.7,0.9779,0.0030443,0,0,0,1,0,3.4834,0.015074,0,0,0,1,1,1.9897,0.008901,0,0,0,1,0,6.3642,0.0055424,0,1,0,1,1,5.6297,0.0098464,0,1,0,1,0,1.4658,0.010317,0,1,0,1,0,2.5403,0.018582,0,1,0,1,0,1.3249,0.0024792,0,1,0,0,1,1.1459,0.010717,0,1,0,0,1,1.1278,0.0010669,0,1,0,0,0
845.8,1.6633,0.0036276,0,0,0,1,0,0.39149,0.0041,0,0,0,1,1,1.2087,0.003714,0,0,0,1,0,6.7401,0.01178,0,1,0,1,1,7.428,0.019296,0,1,0,1,0,0.68861,0.003081,0,1,0,1,0,4.3915,0.013961,0,1,0,1,0,3.6665,0.01531,0,1,0,0,1,3.4094,0.0085282,0,1,0,0,1,0.13556,0.0023763,0,1,0,0,0
845.9,0.75956,0.0035375,0,0,0,1,0,2.4092,0.011933,0,0,0,1,1,0.4606,0.0030331,0,0,0,1,0,6.4661,0.015741,0,1,0,1,1,8.9633,0.034567,0,1,0,1,0,0.65433,0.0054909,0,1,0,1,0,4.5537,0.016502,0,1,0,1,0,2.8935,0.018966,0,1,0,0,1,4.8823,0.021366,0,1,0,0,1,0.39192,0.00097086,0,1,0,0,0
846,0.55343,0.0025421,0,0,0,1,0,7.7218,0.037978,0,0,0,1,1,0.093401,0.00084317,0,0,0,1,0,4.9729,0.0082364,0,1,0,1,1,7.5414,0.031696,0,1,0,1,0,0.35739,0.00089514,0,1,0,1,0,2.6204,0.011642,0,1,0,1,0,1.5422,0.014302,0,1,0,0,1,2.5046,0.003738,0,1,0,0,1,1.4247,0.0039446,0,1,0,0,0
846.1,1.7849,0.0085549,0,0,0,1,0,6.8191,0.026422,0,0,0,1,1,0.29651,0.0016893,0,0,0,1,0,1.8456,0.0054476,0,1,0,1,1,6.9198,0.030794,0,1,0,1,0,0.43996,0.0010596,0,1,0,1,0,1.4913,0.01155,0,1,0,1,0,1.7189,0.0093637,0,1,0,0,1,1.2657,0.0030237,0,1,0,0,1,1.7057,0.003641,0,1,0,0,0
846.2,0.38454,0.0052565,0,0,0,1,0,3.5924,0.0096496,0,0,0,1,1,0.57957,0.0019295,0,0,0,1,0,1.6083,0.0030938,0,1,0,1,1,9.3013,0.031339,0,1,0,1,0,0.26493,0.0022392,0,1,0,1,0,0.99848,0.013234,0,1,0,1,1,0.70877,0.0041769,0,1,0,0,1,1.2301,0.0042508,0,1,0,0,1,0.74723,0.0020239,0,1,0,0,0
846.3,1.2024,0.0032574,0,0,0,1,0,5.6134,0.021373,0,0,0,1,1,0.46477,0.0018606,0,0,0,1,0,2.7359,0.0073089,0,1,0,1,1,11.821,0.056155,0,1,0,1,0,0.64386,0.0031152,0,1,0,1,0,5.7642,0.03176,0,1,0,1,1,1.5607,0.0081167,0,1,0,0,1,0.71286,0.0028863,0,1,0,0,1,1.1717,0.0028298,0,1,0,0,0
846.4,0.93659,0.0026567,0,0,0,1,0,10.387,0.020154,0,0,0,1,1,0.35229,0.005032,0,0,0,1,0,2.4132,0.012812,0,1,0,1,1,14.555,0.054987,0,1,0,1,0,1.1718,0.0012153,0,1,0,1,0,10.65,0.058618,0,0,0,1,0,0.59105,0.0041565,0,1,0,0,1,0.57884,0.0047117,0,1,0,0,1,0.96017,0.00082281,0,1,0,0,0
846.5,0.73211,0.0032959,0,0,0,1,0,16.015,0.016615,0,0,0,1,1,1.225,0.0079899,0,0,0,1,0,1.3992,0.0056884,0,1,0,1,1,16.978,0.060147,0,0,0,1,0,0.99648,0.0037678,0,1,0,1,0,7.3001,0.024088,0,0,0,1,0,0.73292,0.0026196,0,1,0,0,1,0.53501,0.0027032,0,1,0,0,1,0.3628,0.0035238,0,1,0,0,0
846.6,0.86955,0.0019012,0,0,0,1,0,19,0.013623,0,0,0,1,1,0.72837,0.0045926,0,0,0,1,0,0.55358,0.0063726,0,1,0,1,1,15.931,0.055215,0,0,0,1,0,1.0222,0.0037098,0,1,0,1,0,6.2797,0.01845,0,0,0,1,0,0.60611,0.0023428,0,1,0,0,1,2.8075,0.0049498,0,1,0,0,1,0.37825,0.0012544,0,1,0,0,0
846.7,0.78622,0.0030918,0,0,0,1,0,17.681,0.030363,0,0,0,1,1,1.0393,0.0046992,0,0,0,1,0,0.53771,0.012456,0,1,0,1,1,11.393,0.035373,0,0,0,1,0,0.67409,0.004924,0,1,0,1,0,8.1072,0.018348,0,0,0,1,0,0.93311,0.0037568,0,1,0,0,1,3.1228,0.026553,0,1,0,0,1,1.408,0.0011568,0,1,0,0,0
846.8,0.49182,0.0013628,0,0,0,1,0,16.213,0.040869,0,0,0,1,1,1.2982,0.0067496,0,0,0,1,0,0.80312,0.012101,0,1,0,1,1,7.0033,0.016029,0,0,0,1,0,0.50554,0.0039896,0,1,0,1,0,8.7325,0.027691,0,0,0,1,0,0.9547,0.0056232,0,1,0,0,1,7.2064,0.014101,0,1,0,0,1,1.2693,0.0026853,0,1,0,0,0
846.9,0.081688,0.0016101,0,0,0,1,0,6.2922,0.046797,0,0,0,1,0,1.9216,0.011691,0,0,0,1,0,2.3474,0.019108,0,1,0,1,1,3.1203,0.011214,0,0,0,1,0,0.32917,0.0020083,0,1,0,1,0,5.2986,0.013451,0,0,0,1,0,1.5581,0.0043119,0,1,0,0,1,7.514,0.022879,0,1,0,0,1,0.44485,0.00075214,0,1,0,0,0
847,0.26949,0.0039689,0,0,0,1,0,5.6012,0.019471,0,0,0,1,0,2.0206,0.01162,0,0,0,1,0,3.74,0.027072,0,1,0,1,1,3.8171,0.010458,0,0,0,1,0,1.0586,0.0039648,0,1,0,1,0,1.5551,0.0054536,0,0,0,1,0,6.2723,0.022055,0,1,0,0,1,4.985,0.022218,0,1,0,0,1,0.92583,0.005643,0,1,0,0,0
847.1,0.20935,0.0010619,0,0,0,1,0,12.507,0.072509,0,0,0,1,1,2.33,0.012442,0,0,0,1,0,5.6077,0.027924,0,1,0,1,1,7.4812,0.02309,0,0,0,1,0,1.8311,0.011859,0,1,0,1,0,2.3789,0.0081088,0,0,0,1,0,5.8942,0.013438,0,1,0,0,1,2.1364,0.011485,0,1,0,0,1,0.41654,0.0017753,0,1,0,0,0
847.2,0.51776,0.0056135,0,0,0,1,0,16.812,0.113,0,0,0,1,1,2.1657,0.012418,0,0,0,1,0,8.6308,0.039766,0,1,0,1,1,8.6799,0.030506,0,0,0,1,0,1.1042,0.0045815,0,1,0,1,0,2.8675,0.0022842,0,0,0,1,0,2.1076,0.0026879,0,1,0,0,1,1.0444,0.001086,0,1,0,0,1,0.14936,0.0023524,0,1,0,0,0
847.3,0.42821,0.0051348,0,0,0,1,0,25.229,0.14757,0,0,0,1,0,1.3816,0.0065331,0,0,0,1,0,11.268,0.043648,0,1,0,1,1,9.7352,0.035699,0,0,0,1,0,1.0086,0.0046947,0,1,0,1,0,2.1181,0.0077126,0,0,0,1,0,2.9836,0.016377,0,1,0,0,1,2.4904,0.0071766,0,1,0,0,1,0.69255,0.0014511,0,1,0,0,0
847.4,0.88795,0.0025403,0,0,0,1,0,28.826,0.13352,0,0,0,1,0,1.0369,0.0068355,0,0,0,1,0,7.8909,0.021918,0,1,0,1,1,8.9609,0.030639,0,0,0,1,0,0.41162,0.006347,0,1,0,1,0,1.8309,0.013973,0,0,0,1,0,4.4521,0.013736,0,1,0,0,1,1.0101,0.011126,0,1,0,0,1,0.78175,0.0038421,0,1,0,0,0
847.5,0.45666,0.00251,0,0,0,1,0,18.97,0.087864,0,0,0,1,0,0.5689,0.0048144,0,0,0,1,0,6.5624,0.021494,0,1,0,1,1,6.8117,0.025083,0,0,0,1,0,0.83462,0.0055064,0,1,0,1,0,1.1327,0.0099581,0,0,0,1,0,3.4359,0.010155,0,1,0,0,1,0.97907,0.014266,0,1,0,0,1,0.62938,0.0024686,0,1,0,0,0
847.6,0.1558,0.0018755,0,0,0,1,0,6.2743,0.029736,0,0,0,1,0,0.58852,0.0017439,0,0,0,1,0,4.3063,0.022628,0,1,0,1,1,3.4047,0.010162,0,0,0,1,0,0.27267,0.0031341,0,1,0,1,0,3.3186,0.0076365,0,1,0,1,0,1.2266,0.0043811,0,1,0,0,1,0.65755,0.0048521,0,1,0,0,1,0.39073,0.0012326,0,1,0,0,0
847.7,0.34295,0.0015371,0,0,0,1,0,4.6344,0.029841,0,0,0,1,0,0.36943,0.00078675,0,0,0,1,0,3.9956,0.01668,0,1,0,1,1,1.3626,0.0057789,0,0,0,1,0,0.46485,0.0022494,0,1,0,1,0,4.578,0.010466,0,1,0,1,0,0.49911,0.0069006,0,1,0,0,1,0.77594,0.0051242,0,1,0,0,1,0.71346,0.0048137,0,1,0,0,0
847.8,0.35317,0.00056767,0,0,0,1,0,6.9743,0.046408,0,0,0,1,0,0.44131,0.0030397,0,0,0,1,0,4.0213,0.017002,0,1,0,1,0,1.4666,0.0018421,0,0,0,1,0,1.1938,0.0034886,0,1,0,1,0,3.6505,0.013184,0,1,0,1,0,0.31232,0.0064924,0,1,0,0,1,0.92533,0.0050445,0,1,0,0,1,0.14164,0.0020538,0,1,0,0,0
847.9,0.31959,0.0035936,0,0,0,1,0,10.104,0.05876,0,0,0,1,0,0.43501,0.0012018,0,0,0,1,0,4.3215,0.019865,0,1,0,1,0,2.2377,0.010941,0,0,0,1,0,0.71919,0.0044853,0,1,0,1,0,3.0455,0.0011637,0,1,0,1,0,1.0375,0.0022059,0,1,0,0,1,0.42038,0.0072472,0,1,0,0,1,0.84872,0.0026237,0,1,0,0,0
848,0.23878,0.0017307,0,0,0,1,0,9.925,0.05202,0,0,0,1,0,0.49858,0.0017463,0,0,0,1,0,3.8764,0.014047,0,1,0,1,0,1.5725,0.0036041,0,0,0,1,0,0.55634,0.0046818,0,1,0,1,0,0.51945,0.010994,0,0,0,1,0,1.5765,0.0059751,0,1,0,0,1,3.0581,0.0086398,0,1,0,0,1,0.25364,0.0011206,0,1,0,0,0
848.1,0.2848,0.0022129,0,0,0,1,0,10.39,0.055706,0,0,0,1,1,0.23034,0.0017666,0,0,0,1,0,3.3805,0.016595,0,1,0,1,0,1.746,0.0013612,0,0,0,1,0,0.57298,0.0038109,0,1,0,1,0,1.2508,0.0059329,0,0,0,1,0,1.1822,0.0036531,0,1,0,0,1,2.6652,0.0081372,0,1,0,0,1,0.50642,0.00062759,0,1,0,0,0
848.2,0.28036,0.00078795,0,0,0,1,0,12.667,0.072688,0,0,0,1,1,0.49711,0.0023133,0,0,0,1,0,2.8613,0.014027,0,1,0,1,0,2.2965,0.0074625,0,0,0,1,0,0.27341,0.002371,0,1,0,1,0,2.1095,0.0044678,0,0,0,1,0,1.3449,0.0024728,0,1,0,0,1,2.0975,0.0024355,0,1,0,0,1,0.11522,0.0023776,0,1,0,0,0
848.3,0.15747,0.0013028,0,0,0,1,0,14.951,0.088792,0,0,0,1,1,0.27803,0.00047005,0,0,0,1,0,2.0546,0.01089,0,1,0,1,0,5.1544,0.020602,0,1,0,1,0,0.20996,0.00183,0,1,0,1,0,1.5809,0.0059092,0,1,0,1,0,1.3871,0.0033228,0,1,0,0,1,1.5329,0.0021308,0,1,0,0,1,0.94365,0.0048616,0,1,0,0,0
848.4,0.12046,0.00081361,0,0,0,1,0,12.574,0.057927,0,0,0,1,1,0.24515,0.0015055,0,0,0,1,0,1.5388,0.0046093,0,1,0,1,0,5.2667,0.02051,0,1,0,1,0,0.17095,0.0011301,0,1,0,1,0,0.80102,0.0047137,0,1,0,1,0,0.51994,0.0038206,0,1,0,0,1,0.40923,0.007385,0,1,0,0,1,0.56461,0.00086758,0,1,0,0,0
848.5,0.30451,0.0012569,0,0,0,1,0,12.067,0.045666,0,0,0,1,1,0.23666,0.00042049,0,0,0,1,0,1.1168,0.0029421,0,1,0,1,0,4.5781,0.016074,0,1,0,1,0,0.083552,0.00050986,0,1,0,1,0,0.51844,0.0031424,0,1,0,1,0,0.15423,0.0019416,0,1,0,0,1,0.58856,0.0027377,0,1,0,0,1,0.072005,0.0012359,0,1,0,0,0
848.6,0.35572,0.0021292,0,0,0,1,0,11.573,0.02617,0,0,0,1,1,0.1999,0.00091258,0,0,0,1,0,1.4937,0.0060073,0,1,0,1,0,4.5298,0.017451,0,1,0,1,0,0.2978,0.0010511,0,1,0,1,0,0.86705,0.0012242,0,1,0,1,0,0.63696,0.0021318,0,1,0,0,1,0.73117,0.0052829,0,1,0,0,1,0.34368,0.00067918,0,1,0,0,0
848.7,0.052913,0.0024038,0,0,0,1,0,11.143,0.020979,0,0,0,1,1,0.16048,0.00097363,0,0,0,1,0,1.9283,0.0072555,0,1,0,1,0,6.0768,0.029066,0,1,0,1,0,0.073681,0.00074953,0,1,0,1,0,0.73666,0.0063741,0,1,0,1,0,0.82848,0.0051898,0,1,0,0,1,0.56524,0.0034665,0,1,0,0,1,0.36246,0.0015852,0,1,0,0,0
848.8,0.19999,0.00093616,0,0,0,1,0,8.7766,0.020894,0,0,0,1,1,0.23697,0.0014396,0,0,0,1,0,1.6309,0.0050793,0,1,0,1,0,4.9818,0.020813,0,1,0,1,0,0.30015,0.0035193,0,1,0,1,0,1.4731,0.0013797,0,1,0,1,0,1.0958,0.0043084,0,1,0,0,1,0.84962,0.0075712,0,1,0,0,1,0.36848,0.001805,0,1,0,0,0
848.9,0.28015,0.0012988,0,0,0,1,0,6.7403,0.015369,0,0,0,1,1,0.059611,0.0011766,0,0,0,1,0,1.1687,0.0045659,0,1,0,1,0,1.9693,0.010144,0,1,0,1,0,0.21773,0.0010807,0,1,0,1,0,0.97437,0.0093526,0,1,0,1,0,1.1693,0.0064873,0,1,0,0,1,0.43301,0.0020253,0,1,0,0,1,0.31396,0.0014041,0,1,0,0,0
849,0.14816,0.00072473,0,0,0,1,0,4.2276,0.015251,0,0,0,1,1,0.079475,0.00082449,0,0,0,1,0,1.2358,0.0057351,0,1,0,1,0,6.2917,0.025407,0,1,0,1,0,0.19062,0.00064537,0,1,0,1,0,1.6568,0.0052594,0,1,0,1,0,0.80998,0.0040283,0,1,0,0,1,0.55434,0.0032497,0,1,0,0,1,0.22695,0.0016888,0,1,0,0,0
849.1,0.29466,0.0011408,0,0,0,1,0,0.71628,0.0046463,0,0,0,1,1,0.042748,0.0010662,0,0,0,1,0,1.2482,0.0083505,0,1,0,1,0,11.737,0.061325,0,1,0,1,0,0.67611,0.0031725,0,1,0,1,0,1.8396,0.0067968,0,1,0,1,0,0.63378,0.0022985,0,1,0,0,1,0.23534,0.00088937,0,1,0,0,1,0.19259,0.00093917,0,1,0,0,0
849.2,0.034785,0.0013801,0,0,0,1,0,2.7492,0.02236,0,0,0,1,1,0.059649,0.00029929,0,0,0,1,0,1.4161,0.0057098,0,1,0,1,0,10.202,0.052319,0,1,0,1,0,0.75152,0.0062305,0,1,0,1,0,1.3743,0.0068068,0,1,0,1,1,0.17169,0.0023738,0,1,0,0,1,0.80333,0.003078,0,1,0,0,1,0.67332,0.0014417,0,1,0,0,0
849.3,0.32429,0.0032564,0,0,0,1,0,4.4185,0.021573,0,0,0,1,1,0.26664,0.00042993,0,0,0,1,0,1.3885,0.0038607,0,1,0,1,0,7.5341,0.031836,0,1,0,1,0,0.47877,0.0044338,0,1,0,1,0,2.7247,0.011091,0,1,0,1,0,0.58491,0.0030838,0,1,0,0,1,1.0465,0.0052536,0,1,0,0,1,0.45538,0.0015035,0,1,0,0,0
849.4,0.50882,0.003414,0,0,0,1,0,9.4118,0.031652,0,0,0,1,1,0.21431,0.0013907,0,0,0,1,0,1.2557,0.0057751,0,1,0,1,0,7.1848,0.047328,0,1,0,1,0,0.4762,0.0017422,0,1,0,1,0,5.0143,0.020616,0,1,0,1,1,0.20086,0.00098721,0,1,0,0,1,0.34998,0.0031755,0,1,0,0,1,0.27862,0.0012645,0,1,0,0,0
849.5,0.21927,0.0014213,0,0,0,1,0,13.337,0.016323,0,0,0,1,1,0.36385,0.001466,0,0,0,1,0,1.3529,0.0053745,0,1,0,1,0,6.795,0.032718,0,1,0,1,0,0.61876,0.002415,0,1,0,1,0,3.6779,0.018736,0,1,0,1,1,0.15222,0.0014122,0,1,0,0,1,0.31517,0.0019252,0,1,0,0,1,0.50061,0.00060102,0,1,0,0,0
849.6,0.10928,0.0028825,0,0,0,1,0,14.464,0.010863,0,0,0,1,1,0.52207,0.0019749,0,0,0,1,0,1.584,0.0061095,0,1,0,1,0,5.4671,0.019628,0,1,0,1,1,0.84762,0.0011302,0,1,0,1,0,2.0234,0.0069259,0,1,0,1,1,0.43669,0.003212,0,1,0,0,1,0.13194,0.00083513,0,1,0,0,1,0.25262,0.001302,0,1,0,0,0
849.7,0.267,0.0043347,0,0,0,1,0,10.439,0.018525,0,0,0,1,1,0.38504,0.0019339,0,0,0,1,0,1.7072,0.0086608,0,1,0,1,0,3.4853,0.0095109,0,1,0,1,1,0.72469,0.0026378,0,1,0,1,0,1.7667,0.0079601,0,1,0,1,1,0.26987,0.0010925,0,1,0,0,1,0.37442,0.0016538,0,1,0,0,1,0.39012,0.0045584,0,1,0,0,0
849.8,0.42663,0.00047745,0,0,0,1,0,4.7193,0.029012,0,0,0,1,1,0.1245,0.00064391,0,0,0,1,0,1.7624,0.0071695,0,1,0,1,0,1.7679,0.0059388,0,1,0,1,1,0.12268,0.00032584,0,1,0,1,0,2.0801,0.0097439,0,1,0,1,1,0.19592,0.0012693,0,1,0,0,1,0.42419,0.0010673,0,1,0,0,1,0.67028,0.00455,0,1,0,0,0
849.9,0.26873,0.0012703,0,0,0,1,0,8.113,0.025958,0,0,0,1,1,0.39187,0.0023419,0,0,0,1,0,0.72371,0.0048121,0,1,0,1,0,1.1824,0.0039845,0,1,0,1,1,0.44256,0.0018146,0,1,0,1,0,1.2836,0.0079116,0,1,0,1,1,0.16901,0.00088201,0,1,0,0,1,0.22696,0.0015725,0,1,0,0,1,0.3374,0.00089283,0,1,0,0,0
850,0.31189,0.0026118,0,0,0,1,0,15.431,0.044646,0,0,0,1,1,0.5037,0.0023764,0,0,0,1,0,0.24298,0.0068707,0,1,0,1,0,0.79711,0.0015156,0,1,0,1,1,0.30862,0.0014484,0,1,0,1,0,1.5993,0.0048878,0,1,0,1,1,0.47267,0.0022904,0,1,0,0,1,0.15023,0.00054572,0,1,0,0,1,0.61433,0.0025543,0,1,0,0,0
850.1,0.38018,0.002369,0,0,0,1,0,14.555,0.072371,0,0,0,1,1,0.26421,0.00097208,0,0,0,1,0,0.4795,0.0019447,0,1,0,1,0,1.4947,0.0055496,0,1,0,1,1,0.19537,0.0004999,0,1,0,1,0,1.0673,0.0049715,0,1,0,1,1,0.11237,0.0024446,0,1,0,0,1,0.47538,0.002508,0,1,0,0,1,0.2512,0.0014105,0,1,0,0,0
850.2,0.1068,0.0055942,0,0,0,1,0,8.6801,0.044142,0,0,0,1,1,0.24673,0.00062412,0,0,0,1,1,0.46278,0.0058486,0,1,0,1,0,1.5118,0.0059639,0,1,0,1,1,0.23966,0.0023726,0,1,0,1,0,0.4712,0.00062483,0,1,0,1,1,0.46339,0.0012604,0,1,0,0,1,0.71741,0.0031751,0,1,0,0,1,0.36146,0.0021359,0,1,0,0,0
850.3,0.24251,0.0013711,0,0,0,1,0,3.781,0.0116,0,0,0,1,1,0.41845,0.0024849,0,0,0,1,0,0.50164,0.003549,0,1,0,1,1,1.0687,0.0017639,0,1,0,1,0,0.58819,0.0062268,0,1,0,1,0,0.5263,0.0029135,0,1,0,1,1,0.48898,0.0033859,0,1,0,0,1,0.27597,0.0036208,0,1,0,0,1,0.058141,0.0010166,0,1,0,0,0
850.4,0.35421,0.0012962,0,0,0,1,0,1.4733,0.0087845,0,0,0,1,1,0.19698,0.0015665,0,0,0,1,0,0.21193,0.0018215,0,1,0,1,1,1.2305,0.0053893,0,1,0,1,0,0.50104,0.0048872,0,1,0,1,0,0.34427,0.0018677,0,1,0,1,1,0.21591,0.0023129,0,1,0,0,1,0.057752,0.00081386,0,1,0,0,1,0.14745,0.00066355,0,1,0,0,0
850.5,0.19315,0.0032972,0,0,0,1,0,0.60811,0.0080613,0,0,0,1,1,0.57858,0.0026307,0,0,0,1,1,0.67871,0.0042193,0,1,0,1,0,1.2798,0.0025164,0,1,0,1,0,0.30716,0.0031196,0,1,0,1,0,0.84174,0.0033395,0,1,0,1,1,0.19451,0.0016236,0,1,0,0,1,0.13132,0.00141,0,1,0,0,1,0.28928,0.0020408,0,1,0,0,0
850.6,0.21237,0.00063384,0,0,0,1,0,3.1191,0.0051444,0,0,0,1,1,0.74367,0.0027627,0,0,0,1,1,0.15853,0.0030469,0,1,0,1,1,1.4078,0.0027774,0,1,0,1,0,0.32604,0.0037208,0,1,0,1,0,1.0643,0.0025833,0,1,0,1,1,0.27895,0.001226,0,1,0,0,1,0.48895,0.0028884,0,1,0,0,1,0.25357,0.0030523,0,1,0,0,0
850.7,0.13517,0.0036176,0,0,0,1,0,4.8222,0.010334,0,0,0,1,1,0.83042,0.0028998,0,0,0,1,1,0.75009,0.0043706,0,1,0,1,1,0.86626,0.0047492,0,1,0,1,0,0.2024,0.00066956,0,1,0,1,0,0.98954,0.0051448,0,1,0,1,1,0.41632,0.003218,0,1,0,0,1,0.23974,0.0016096,0,1,0,0,1,0.46692,0.0025827,0,1,0,0,0
850.8,0.26142,0.00054894,0,0,0,1,0,4.0945,0.0079546,0,0,0,1,1,0.70003,0.0043707,0,0,0,1,1,1.4162,0.011663,0,1,0,1,1,0.50268,0.0017094,0,1,0,1,0,0.25119,0.00070772,0,1,0,1,0,0.407,0.002167,0,1,0,1,1,0.44752,0.0026491,0,1,0,0,1,0.2093,0.0021306,0,1,0,0,1,0.58407,0.00032922,0,1,0,0,0
850.9,0.25191,0.0025193,0,0,0,1,0,4.2171,0.0030856,0,0,0,1,1,0.74312,0.0079238,0,0,0,1,1,1.3288,0.014572,0,1,0,1,1,0.1642,0.0019334,0,1,0,1,0,0.23348,0.0022651,0,1,0,1,0,0.48203,0.0026029,0,1,0,1,1,0.4319,0.0038268,0,1,0,0,1,0.1132,0.0018397,0,1,0,0,1,0.5562,0.0017934,0,1,0,0,0
851,0.15797,0.0034553,0,0,0,1,0,5.0581,0.014774,0,0,0,1,1,0.32753,0.0029569,0,0,0,1,1,2.2247,0.012467,0,1,0,1,1,0.47837,0.00282,0,1,0,1,0,0.51036,0.0054836,0,1,0,1,0,1.3437,0.0067193,0,1,0,1,1,0.34349,0.00092992,0,1,0,0,1,0.10657,0.00027692,0,1,0,0,1,0.52152,0.0011464,0,1,0,0,0
851.1,0.15903,0.00037063,0,0,0,1,0,2.9698,0.012237,0,0,0,1,1,0.67168,0.0072331,0,0,0,1,1,2.0904,0.0086061,0,1,0,1,1,0.29164,0.0016843,0,1,0,1,0,0.37848,0.0017963,0,1,0,1,0,1.2667,0.0058459,0,1,0,1,1,0.47372,0.0013336,0,1,0,0,1,0.31709,0.00073681,0,1,0,0,1,0.7399,0.0026662,0,1,0,0,0
851.2,0.066774,0.0023193,0,0,0,1,0,1.346,0.0069576,0,0,0,1,1,0.54033,0.0051404,0,0,0,1,1,2.1209,0.0099886,0,1,0,1,1,0.25933,0.00081744,0,1,0,1,0,0.25319,0.0016492,0,1,0,1,0,0.28582,0.00047903,0,1,0,1,1,0.1325,0.0012149,0,1,0,0,1,0.47285,0.0023146,0,1,0,0,1,1.6108,0.0048676,0,1,0,0,0
