Time,Performer_Hat/Movement,Performer_Hat/isLookingAt,Performer_Hat/isBeingLookedAtByPerformer,Performer_Hat/isBeingLookedAtByAudienceMember,Audience_01_Hat/Movement,Audience_01_Hat/isLookingAt,Audience_01_Hat/isBeingLookedAtByPerformer,Audience_01_Hat/isBeingLookedAtByAudienceMember,Audience_02/Movement,Audience_02/isLookingAt,Audience_02/isBeingLookedAtByPerformer,Audience_02/isBeingLookedAtByAudienceMember,Audience_03_Hat/Movement,Audience_03_Hat/isLookingAt,Audience_03_Hat/isBeingLookedAtByPerformer,Audience_03_Hat/isBeingLookedAtByAudienceMember,Audience_06_Hat/Movement,Audience_06_Hat/isLookingAt,Audience_06_Hat/isBeingLookedAtByPerformer,Audience_06_Hat/isBeingLookedAtByAudienceMember,Audience_07_Hat/Movement,Audience_07_Hat/isLookingAt,Audience_07_Hat/isBeingLookedAtByPerformer,Audience_07_Hat/isBeingLookedAtByAudienceMember,Audience_08_Hat/Movement,Audience_08_Hat/isLookingAt,Audience_08_Hat/isBeingLookedAtByPerformer,Audience_08_Hat/isBeingLookedAtByAudienceMember,Audience_09_Hat/Movement,Audience_09_Hat/isLookingAt,Audience_09_Hat/isBeingLookedAtByPerformer,Audience_09_Hat/isBeingLookedAtByAudienceMember,Audience_10_Hat/Movement,Audience_10_Hat/isLookingAt,Audience_10_Hat/isBeingLookedAtByPerformer,Audience_10_Hat/isBeingLookedAtByAudienceMember,Audience_11_Hat/Movement,Audience_11_Hat/isLookingAt,Audience_11_Hat/isBeingLookedAtByPerformer,Audience_11_Hat/isBeingLookedAtByAudienceMember
1222.8,1.9819,0,0,0,0.085791,0,0,1,0.052141,2,0,1,0.1112,2,0,1,2.4232,2,0,0,0.15326,2,0,1,0.14054,1,0,1,0.049753,2,0,0,0.2964,2,0,1,0.059148,0,0,1
1222.9,2.9838,0,0,0,0.024601,0,0,1,0.058079,2,0,1,0.13739,2,0,1,2.0447,2,0,0,0.047292,2,0,1,0.039213,1,0,1,0.045147,2,0,0,0.12127,2,0,1,0.083255,0,0,1
1223,2.4577,0,0,0,0.02488,0,0,1,0.10435,2,0,1,0.046815,2,0,1,1.7927,2,0,0,0.15774,2,0,1,0.080153,1,0,1,0.059715,2,0,0,0.048075,2,0,1,0.069704,0,0,1
1223.1,1.8023,0,0,0,0.055521,0,0,1,0.14713,2,0,1,0.17886,2,0,1,1.4126,2,0,0,0.11224,2,0,1,0.085876,1,0,1,0.044413,2,0,0,0.0357,2,0,1,0.11968,0,0,1
1223.2,1.3123,0,0,0,0.041498,0,0,1,0.15695,2,0,1,0.13772,2,0,1,0.99517,2,0,0,0.069935,2,0,1,0.068365,1,0,1,0.077405,2,0,0,0.069648,2,0,1,0.061656,0,0,1
1223.3,0.72077,0,0,0,0.038855,0,0,1,0.081383,2,0,1,0.047834,2,0,1,0.9973,2,0,0,0.10625,2,0,1,0.074501,1,0,1,0.13002,2,0,0,0.081836,2,0,1,0.066882,0,0,1
1223.4,0.29408,0,0,0,0.058177,0,0,1,0.10017,2,0,1,0.10064,2,0,1,0.82691,2,0,0,0.065155,2,0,1,0.15022,1,0,1,0.31211,2,0,0,0.18904,2,0,1,0.047271,0,0,1
1223.5,0.27903,0,0,0,0.039212,0,0,1,0.035567,2,0,0,0.10472,2,0,1,0.6313,2,0,0,0.068078,2,0,1,0.10963,1,0,1,0.18424,2,0,0,0.84275,2,0,1,0.031584,0,0,1
1223.6,0.15113,0,0,0,0.071551,0,0,1,0.064558,2,0,0,0.03182,2,0,1,0.63535,2,0,0,0.077849,2,0,1,0.082906,1,0,1,0.12197,2,0,0,0.41674,2,0,1,0.056799,0,0,1
1223.7,0.21937,0,0,0,0.052413,0,0,1,0.02989,2,0,0,0.055185,2,0,1,0.29424,2,0,0,0.037342,2,0,1,0.054625,1,0,1,0.13947,2,0,0,0.48552,2,0,1,0.068801,0,0,1
1223.8,0.40204,0,0,0,0.11638,0,0,1,0.067303,2,0,0,0.067139,2,0,1,0.21238,2,0,0,0.036647,2,0,1,0.062331,1,0,1,0.1355,2,0,0,0.38569,2,0,1,0.067213,0,0,1
1223.9,0.40106,0,0,0,0.15893,0,0,1,0.054006,2,0,0,0.051531,2,0,1,0.23753,2,0,0,0.083674,2,0,1,0.079322,1,0,1,0.077299,2,0,0,0.31794,2,0,1,0.060501,0,0,1
1224,0.36776,0,0,0,0.086362,0,0,1,0.079055,2,0,0,0.061041,2,0,1,0.15594,2,0,0,0.36386,2,0,1,0.023687,1,0,1,0.15996,1,0,0,0.30425,2,0,1,0.051029,0,0,1
1224.1,0.77073,0,0,0,0.046676,0,0,1,0.055987,2,0,0,0.067022,2,0,1,0.14061,2,0,0,0.43652,2,0,1,0.063295,1,0,1,0.073177,1,0,0,0.25834,2,0,1,0.059228,0,0,1
1224.2,1.8468,0,0,0,0.030173,0,0,1,0.042004,2,0,0,0.052339,2,0,1,0.16946,2,0,0,0.37716,2,0,1,0.058465,1,0,1,0.13326,1,0,0,0.26236,2,0,1,0.047446,0,0,1
1224.3,1.9939,0,0,0,0.10934,0,0,1,0.048116,2,0,0,0.056007,2,0,1,0.31134,2,0,0,0.23221,2,0,1,0.075965,1,0,1,0.20767,1,0,0,0.37604,2,0,1,0.018842,0,0,1
1224.4,1.4011,0,0,0,0.020033,0,0,1,0.083261,2,0,0,0.065437,2,0,1,0.21557,2,0,0,0.047196,2,0,1,0.044162,1,0,1,0.032626,1,0,0,0.91801,2,0,1,0.041466,0,0,1
1224.5,1.6825,0,0,0,0.050579,0,0,1,0.11343,2,0,0,0.061339,2,0,1,0.16151,2,0,0,0.12517,2,0,1,0.043833,1,0,1,0.087309,1,0,0,0.87956,2,0,1,0.026635,0,0,1
1224.6,2.3316,0,0,0,0.059428,0,0,1,0.1286,2,0,0,0.041761,2,0,1,0.21539,2,0,0,0.11905,2,0,1,0.018572,1,0,1,0.056159,1,0,0,0.38104,2,0,1,0.029631,0,0,1
1224.7,1.6845,0,0,0,0.029609,0,0,1,0.097806,2,0,0,0.018519,2,0,1,0.21434,2,0,0,0.079936,2,0,1,0.057382,1,0,1,0.063851,1,0,0,0.40794,2,0,1,0.033617,0,0,1
1224.8,1.0427,0,0,0,0.034862,0,0,1,0.093044,2,0,0,0.023279,2,0,1,0.17928,2,0,0,0.061057,2,0,1,0.09567,1,0,1,0.075942,2,0,0,0.34529,2,0,1,0.059465,0,0,1
1224.9,2.898,0,0,0,0.057929,0,0,1,0.050735,2,0,0,0.026257,2,0,1,0.14823,2,0,0,0.02479,2,0,1,0.095025,1,0,1,0.026689,2,0,0,0.19061,2,0,1,0.029733,0,0,1
1225,1.4984,0,0,0,0.052158,0,0,1,0.047457,2,0,0,0.051833,2,0,1,0.1132,2,0,0,0.062807,2,0,1,0.042067,1,0,1,0.092687,2,0,0,0.10427,2,0,1,0.087651,0,0,1
1225.1,1.0111,0,0,0,0.055686,0,0,1,0.12787,2,0,0,0.047999,2,0,1,0.11653,2,0,0,0.21665,2,0,1,0.091094,1,0,1,0.085405,2,0,0,0.15192,2,0,1,0.035773,0,0,1
1225.2,1.7108,0,0,0,0.03488,0,0,1,0.11163,2,0,0,0.023479,2,0,1,0.077764,2,0,0,0.53563,2,0,1,0.1141,1,0,1,0.08907,2,0,0,0.16394,2,0,1,0.030845,0,0,1
1225.3,0.57911,0,0,0,0.028664,0,0,1,0.026644,2,0,0,0.024525,2,0,1,0.087077,2,0,0,0.62684,2,0,1,0.11068,1,0,1,0.09511,2,0,0,0.10842,2,0,1,0.038265,0,0,1
1225.4,1.0544,0,0,0,0.043429,0,0,1,0.053093,2,0,0,0.026836,2,0,1,0.056472,2,0,0,0.38574,2,0,1,0.21594,1,0,1,0.18274,2,0,0,0.057381,2,0,1,0.062393,0,0,1
1225.5,0.88454,0,0,0,0.034722,0,0,1,0.070201,2,0,0,0.036494,2,0,1,0.10164,2,0,0,0.088411,2,0,1,0.024124,1,0,1,0.044969,2,0,0,0.11297,2,0,1,0.029823,0,0,1
1225.6,1.0089,0,0,0,0.049901,0,0,1,0.050215,2,0,0,0.028448,2,0,1,0.086592,2,0,0,0.21369,2,0,1,0.076613,1,0,1,0.085252,2,0,0,0.066243,2,0,1,0.0091458,0,0,1
1225.7,1.0627,0,0,0,0.090687,0,0,1,0.035697,2,0,0,0.024752,2,0,1,0.092164,2,0,0,0.28536,2,0,1,0.030422,1,0,1,0.096513,1,0,0,0.063908,2,0,1,0.034216,0,0,1
1225.8,1.6191,0,0,0,0.12014,0,0,1,0.036162,2,0,0,0.060922,2,0,1,0.20689,2,0,0,0.14526,2,0,1,0.088377,1,0,1,0.13656,1,0,0,0.14828,2,0,1,0.019768,0,0,1
1225.9,1.8044,0,0,0,0.028095,0,0,1,0.037667,2,0,0,0.06479,2,0,1,0.12447,2,0,0,0.1104,2,0,1,0.12415,1,0,1,0.077031,1,0,0,0.095689,2,0,1,0.021429,0,0,1
1226,1.6364,0,0,0,0.086359,0,0,1,0.03666,2,0,0,0.031165,2,0,1,0.37693,2,0,0,0.080343,2,0,1,0.06213,1,0,1,0.071508,1,0,0,0.021716,2,0,1,0.012459,0,0,1
1226.1,1.4543,0,0,0,0.091589,0,0,1,0.044688,2,0,0,0.092823,2,0,1,0.20735,2,0,0,0.077924,2,0,1,0.046343,1,0,1,0.037406,1,0,0,0.13685,2,0,1,0.035271,0,0,1
1226.2,2.3429,0,0,0,0.025306,0,0,1,0.021649,2,0,0,0.066042,2,0,1,0.20187,2,0,0,0.215,2,0,1,0.060676,1,0,1,0.05201,1,0,0,0.099337,2,0,1,0.021138,0,0,1
1226.3,1.1683,0,0,0,0.10237,0,0,1,0.057551,2,0,0,0.081697,2,0,1,0.26014,2,0,0,0.18505,2,0,1,0.054227,1,0,1,0.050727,1,0,0,0.059125,2,0,1,0.029572,0,0,1
1226.4,4.0707,0,0,0,0.047653,0,0,1,0.074511,2,0,0,0.071055,2,0,1,0.20104,2,0,0,0.14309,2,0,1,0.074306,1,0,1,0.092944,1,0,0,0.055776,2,0,1,0.047562,0,0,1
1226.5,3.652,0,0,0,0.14866,0,0,1,0.076552,2,0,0,0.072158,2,0,1,0.19369,2,0,0,0.21834,2,0,1,0.024928,1,0,1,0.12227,2,0,0,0.08352,2,0,1,0.032098,0,0,1
1226.6,1.2447,0,0,0,0.047561,0,0,1,0.040796,2,0,0,0.046055,2,0,1,0.11869,2,0,0,0.2793,2,0,1,0.045264,1,0,1,0.078799,2,0,0,0.057427,2,0,1,0.052597,0,0,1
1226.7,4.9866,0,0,0,0.016507,0,0,1,0.078458,2,0,0,0.077672,2,0,1,0.061216,2,0,0,0.17295,2,0,1,0.12096,1,0,1,0.04628,2,0,0,0.034859,2,0,1,0.035723,0,0,1
1226.8,0.96057,0,0,0,0.045789,0,0,1,0.076279,2,0,0,0.10611,2,0,1,0.15122,2,0,0,0.16784,2,0,1,0.050424,1,0,1,0.10815,2,0,0,0.068198,2,0,1,0.021576,0,0,1
1226.9,0.65349,0,0,0,0.1062,0,0,1,0.040018,2,0,0,0.076465,2,0,1,0.13567,2,0,0,0.23519,2,0,1,0.11076,1,0,1,0.052859,2,0,0,0.13862,2,0,1,0.026651,0,0,1
1227,0.76942,0,0,0,0.12932,0,0,1,0.053449,2,0,0,0.054576,2,0,1,0.08941,2,0,0,0.18456,2,0,1,0.061279,1,0,1,0.14027,2,0,0,0.10024,2,0,1,0.095953,0,0,1
1227.1,0.75418,0,0,0,0.066308,0,0,1,0.04142,2,0,0,0.076742,2,0,1,0.040092,2,0,0,0.12716,2,0,1,0.11723,1,0,1,0.074766,2,0,0,0.041589,2,0,1,0.035664,0,0,1
1227.2,1.2088,0,0,0,0.048682,0,0,1,0.015342,2,0,0,0.073439,2,0,1,0.05458,2,0,0,0.11662,2,0,1,0.070453,1,0,1,0.048428,2,0,0,0.05187,2,0,1,0.028342,0,0,1
1227.3,1.6102,0,0,0,0.045885,0,0,1,0.064349,2,0,0,0.019942,2,0,1,0.083953,2,0,0,0.07898,2,0,1,0.17393,1,0,1,0.071235,2,0,0,0.061592,2,0,1,0.024594,0,0,1
1227.4,0.37004,0,0,0,0.092077,0,0,1,0.049839,2,0,0,0.025536,2,0,1,0.066113,2,0,0,0.091044,2,0,1,0.19338,1,0,1,0.12641,2,0,0,0.056317,2,0,1,0.07785,0,0,1
1227.5,2.4039,0,0,0,0.037455,0,0,1,0.11743,2,0,0,0.081444,2,0,1,0.078089,2,0,0,0.074384,2,0,1,0.095716,1,0,1,0.057994,2,0,0,0.073345,2,0,1,0.032648,0,0,1
1227.6,1.3531,0,0,0,0.055756,0,0,1,0.076092,2,0,0,0.05103,2,0,1,0.084496,2,0,0,0.13755,2,0,1,0.073413,1,0,1,0.082675,2,0,0,0.071464,2,0,1,0.041377,0,0,1
1227.7,2.1788,0,0,0,0.017531,0,0,1,0.059063,2,0,0,0.020325,2,0,1,0.1209,2,0,0,0.23337,2,0,1,0.035667,1,0,1,0.078663,2,0,1,0.08894,2,0,1,0.024272,0,0,1
1227.8,3.3348,0,0,0,0.0441,0,0,1,0.069015,2,0,0,0.036054,2,0,1,0.1463,2,0,0,0.24622,2,0,1,0.066368,1,0,1,0.13912,2,0,1,0.074693,2,0,1,0.019404,0,0,1
1227.9,2.8831,0,0,0,0.081776,0,0,1,0.062308,2,0,0,0.023325,2,0,1,0.31456,2,0,0,0.2641,2,0,1,0.10223,1,0,1,0.041452,2,0,1,0.054001,2,0,1,0.045367,0,0,1
1228,1.3627,0,0,0,0.065215,0,0,1,0.11352,2,0,0,0.037519,2,0,1,0.13652,2,0,0,0.13979,2,0,1,0.046176,1,0,1,0.048106,2,0,1,0.037486,2,0,1,0.01923,0,0,1
1228.1,0.89247,0,0,0,0.079814,0,0,1,0.045693,2,0,0,0.033902,2,0,1,0.14734,2,0,0,0.16159,2,0,1,0.021572,1,0,1,0.13297,2,0,1,0.059559,2,0,1,0.050104,0,0,1
1228.2,1.1254,0,0,0,0.025861,0,0,1,0.054737,2,0,0,0.032587,2,0,1,0.026933,2,0,0,0.1688,2,0,1,0.077249,1,0,1,0.058058,2,0,1,0.089518,2,0,1,0.023195,0,0,1
1228.3,0.73092,0,0,0,0.12817,0,0,1,0.052614,2,0,0,0.031572,2,0,1,0.063017,2,0,0,0.10046,2,0,1,0.02906,1,0,1,0.083807,2,0,1,0.068242,2,0,1,0.031431,0,0,1
1228.4,0.32265,0,0,0,0.040975,0,0,1,0.061887,2,0,0,0.025618,2,0,1,0.033779,2,0,0,0.11879,2,0,1,0.0347,1,0,1,0.13604,2,0,1,0.032721,2,0,1,0.034683,0,0,1
1228.5,0.44154,0,0,0,0.10103,0,0,1,0.068965,2,0,0,0.084665,2,0,1,0.04865,2,0,0,0.082062,2,0,1,0.062532,1,0,1,0.020353,2,0,1,0.017226,2,0,1,0.01995,0,0,1
1228.6,2.4043,0,0,0,0.021924,0,0,1,0.13167,2,0,0,0.040922,2,0,1,0.049463,2,0,0,0.096321,2,0,1,0.072054,1,0,1,0.043566,2,0,1,0.051862,2,0,1,0.051498,0,0,1
1228.7,3.4674,0,0,0,0.060919,0,0,1,0.16251,2,0,0,0.054874,2,0,1,0.04432,2,0,0,0.071663,2,0,1,0.025616,1,0,1,0.057806,2,0,1,0.02907,2,0,1,0.049666,0,0,1
1228.8,2.5097,0,0,0,0.051826,0,0,1,0.16047,2,0,0,0.029136,2,0,1,0.046296,2,0,0,0.09837,2,0,1,0.050074,1,0,1,0.11643,2,0,1,0.061325,2,0,1,0.024422,0,0,1
1228.9,2.1051,0,0,0,0.057637,0,0,1,0.16801,2,0,0,0.032355,2,0,1,0.062473,2,0,0,0.1601,2,0,1,0.026208,1,0,1,0.051566,2,0,1,0.026768,2,0,1,0.012945,0,0,1
1229,2.5376,0,0,0,0.033429,0,0,1,0.18696,2,0,0,0.053967,2,0,1,0.062776,2,0,0,0.1612,2,0,1,0.077771,1,0,1,0.040275,2,0,1,0.039324,2,0,1,0.020681,0,0,1
1229.1,1.3809,0,0,0,0.026868,0,0,1,0.14584,2,0,0,0.14301,2,0,1,0.057907,2,0,0,0.20632,2,0,1,0.10309,1,0,1,0.046102,2,0,1,0.069542,2,0,1,0.023558,0,0,1
1229.2,1.7395,0,0,0,0.025288,0,0,1,0.16721,2,0,0,0.16782,2,0,1,0.085445,2,0,0,0.29326,2,0,1,0.067595,1,0,1,0.11426,2,0,1,0.20644,2,0,1,0.02635,0,0,1
1229.3,1.5111,0,0,0,0.03033,0,0,1,0.19019,2,0,0,0.18918,2,0,1,0.10692,2,0,0,0.20401,2,0,1,0.066648,1,0,1,0.037296,2,0,1,0.28466,2,0,1,0.020299,0,0,1
1229.4,1.9082,0,0,0,0.041854,0,0,1,0.080287,2,0,0,0.23755,2,0,1,0.11209,2,0,0,0.28248,2,0,1,0.13486,1,0,1,0.080171,2,0,1,0.26129,2,0,1,0.044788,0,0,1
1229.5,1.3491,0,0,0,0.06131,0,0,1,0.083275,2,0,0,0.30476,2,0,1,0.13225,2,0,0,0.08577,2,0,1,0.082472,1,0,1,0.020642,2,0,1,0.20833,2,0,1,0.037173,0,0,1
1229.6,0.91272,0,0,0,0.040979,0,0,1,0.082455,2,0,0,0.19563,2,0,1,0.10375,2,0,0,0.10009,2,0,1,0.059117,1,0,1,0.024405,2,0,1,0.15,2,0,1,0.040835,0,0,1
1229.7,0.60042,0,0,0,0.031866,0,0,1,0.065018,2,0,0,0.13752,2,0,1,0.11487,2,0,0,0.13846,2,0,1,0.050901,1,0,1,0.065719,2,0,1,0.071882,2,0,1,0.027188,0,0,1
1229.8,0.34359,0,0,0,0.032775,0,0,1,0.14513,2,0,0,0.052822,2,0,1,0.042447,2,0,0,0.16072,2,0,1,0.087604,1,0,1,0.19665,2,0,1,0.069062,2,0,1,0.0063765,0,0,1
1229.9,0.62162,0,0,0,0.070713,0,0,1,0.083397,2,0,0,0.032949,2,0,1,0.050917,2,0,0,0.11338,2,0,1,0.013904,1,0,1,0.19208,2,0,1,0.11014,2,0,1,0.043216,0,0,1
1230,0.27667,0,0,0,0.027742,0,0,1,0.083099,2,0,0,0.062391,2,0,1,0.13405,2,0,0,0.13876,2,0,1,0.022616,1,0,1,0.15775,2,0,1,0.12514,2,0,1,0.12675,0,0,1
1230.1,0.38316,0,0,0,0.065955,0,0,1,0.029461,2,0,0,0.099491,2,0,1,0.26557,2,0,0,0.12457,2,0,1,0.04947,1,0,1,0.079047,2,0,1,0.055172,2,0,1,0.11885,0,0,1
1230.2,0.55313,0,0,0,0.046165,0,0,1,0.0099754,2,0,0,0.074807,2,0,1,0.52685,2,0,0,0.1409,2,0,1,0.064512,1,0,1,0.17143,2,0,1,0.066922,2,0,1,0.071487,0,0,1
1230.3,0.56539,0,0,0,0.029687,0,0,1,0.030159,2,0,0,0.033442,2,0,1,0.42794,2,0,0,0.10499,2,0,1,0.084854,1,0,1,0.12488,2,0,1,0.0441,2,0,1,0.080277,0,0,1
1230.4,0.77407,0,0,0,0.034348,0,0,1,0.019503,2,0,0,0.038487,2,0,1,0.17631,2,0,0,0.025998,2,0,1,0.04548,1,0,1,0.13966,2,0,1,0.032809,2,0,1,0.0611,0,0,1
1230.5,2.5945,0,0,0,0.048637,0,0,1,0.062824,2,0,0,0.018084,2,0,1,0.18439,2,0,0,0.059457,2,0,1,0.03524,1,0,1,0.11404,2,0,1,0.048591,2,0,1,0.09348,0,0,1
1230.6,0.57161,0,0,0,0.048727,0,0,1,0.13168,2,0,0,0.06356,2,0,1,0.18014,2,0,0,0.09427,2,0,1,0.035337,1,0,1,0.15696,2,0,1,0.074916,2,0,1,0.15088,0,0,1
1230.7,1.0138,0,0,0,0.018241,0,0,1,0.090061,2,0,0,0.1959,2,0,1,0.086352,2,0,0,0.14677,2,0,1,0.041056,1,0,1,0.061146,2,0,1,0.024437,2,0,1,0.13522,0,0,1
1230.8,0.70642,0,0,0,0.017876,0,0,1,0.12644,2,0,0,0.1265,2,0,1,0.11379,2,0,0,0.084239,2,0,1,0.048034,1,0,1,0.11357,2,0,1,0.062591,2,0,1,0.056731,0,0,1
1230.9,0.51233,0,0,0,0.038466,0,0,1,0.035621,2,0,0,0.051867,2,0,1,0.19353,2,0,0,0.011329,2,0,1,0.07647,1,0,1,0.11237,2,0,1,0.067003,2,0,1,0.064023,0,0,1
1231,0.29932,0,0,0,0.071359,0,0,1,0.076521,2,0,0,0.16131,2,0,1,0.39495,2,0,0,0.038376,2,0,1,0.051787,1,0,1,0.059617,2,0,1,0.058053,2,0,1,0.19719,0,0,1
1231.1,0.60544,0,0,0,0.049668,0,0,1,0.059471,2,0,1,0.037835,2,0,1,1.0675,2,0,0,0.019097,2,0,1,0.046532,1,0,1,0.076161,2,0,1,0.060462,2,0,1,0.11227,0,0,1
1231.2,2.2954,0,0,0,0.045884,0,0,1,0.058973,2,0,1,0.052555,2,0,1,1.2438,2,0,0,0.035352,2,0,1,0.1003,1,0,1,0.11115,2,0,1,0.027994,2,0,1,0.19554,0,0,1
1231.3,1.1786,0,0,0,0.047586,0,0,1,0.039357,2,0,1,0.13737,2,0,1,1.1674,2,0,0,0.046776,2,0,1,0.095241,1,0,1,0.1322,2,0,1,0.069377,2,0,1,0.03327,0,0,1
1231.4,0.78714,0,0,0,0.075198,0,0,1,0.0096752,2,0,1,0.13927,2,0,1,0.64555,2,0,0,0.32652,2,0,1,0.15899,1,0,1,0.2629,2,0,1,0.056841,2,0,1,0.31213,0,0,1
1231.5,0.91022,0,0,0,0.065358,0,0,1,0.043068,2,0,1,0.075972,2,0,1,0.25553,2,0,0,0.10776,2,0,1,0.030601,1,0,1,0.14702,2,0,1,0.061863,2,0,1,0.072129,0,0,1
1231.6,1.0423,0,0,0,0.097644,0,0,1,0.012558,2,0,1,0.034812,2,0,1,0.12137,2,0,0,0.23052,2,0,1,0.039207,1,0,1,0.22768,2,0,1,0.18724,2,0,1,0.11553,0,0,1
1231.7,0.67992,0,0,0,0.12388,0,0,1,0.046732,2,0,1,0.025723,2,0,1,1.0174,2,0,0,0.26775,2,0,1,0.031921,1,0,1,0.37271,2,0,1,0.2319,2,0,1,0.17801,0,0,1
1231.8,0.96298,0,0,0,0.12302,0,0,1,0.031936,2,0,1,0.056193,2,0,1,1.5668,2,0,0,0.21693,2,0,1,0.042978,1,0,1,0.64374,2,0,1,0.43996,2,0,1,0.079658,0,0,1
1231.9,0.84264,0,0,0,0.1529,0,0,1,0.048617,2,0,1,0.12928,2,0,1,2.5671,2,0,0,0.3045,2,0,1,0.057299,1,0,1,0.31225,2,0,1,1.6916,2,0,1,0.13276,0,0,1
1232,0.43766,0,0,0,0.12162,0,0,1,0.086864,2,0,1,0.073756,2,0,1,5.2075,2,0,0,0.062907,2,0,1,0.060647,1,0,1,0.55221,2,0,1,3.8938,2,0,1,0.23925,0,0,1
1232.1,0.2727,0,0,0,0.34243,0,0,1,0.074266,2,0,1,0.074989,2,0,1,4.7202,2,0,0,0.18772,2,0,1,0.12249,1,0,1,0.40983,2,0,1,4.0573,2,0,1,0.10422,0,0,1
1232.2,0.77496,0,0,0,0.29897,0,0,1,0.12434,2,0,1,0.10008,2,0,1,2.3146,2,0,0,0.23519,2,0,1,0.12473,1,0,1,0.44107,2,0,0,2.0657,2,0,1,0.040294,0,0,1
1232.3,1.2839,0,0,0,0.19084,0,0,1,0.13078,2,0,1,0.033165,2,0,1,0.88137,2,0,0,0.23555,2,0,1,0.026263,1,0,1,3.4742,2,0,0,1.1873,2,0,1,0.1403,0,0,1
1232.4,1.0715,0,0,0,0.074445,0,0,1,0.12435,2,0,1,0.029083,2,0,1,0.83771,2,0,0,0.3219,2,0,1,0.028355,1,0,1,2.7984,2,0,0,1.3708,2,0,1,0.066203,0,0,1
1232.5,0.3456,0,0,0,0.30359,0,0,0,0.087956,2,0,1,0.059206,2,0,1,0.89505,2,0,0,0.32795,2,0,1,0.096825,1,0,1,1.3984,2,0,0,1.7593,2,0,1,0.13414,0,0,1
1232.6,0.24281,0,0,0,0.17585,0,0,0,0.071193,2,0,1,0.04344,2,0,1,0.66881,1,0,0,0.15187,2,0,1,0.056674,1,0,1,0.39717,2,0,0,2.14,2,0,1,0.091458,0,0,1
1232.7,0.50558,0,0,0,0.089391,0,0,1,0.054475,2,0,1,0.025192,2,0,1,0.79271,2,0,0,0.12885,2,0,1,0.060877,1,0,1,0.81688,2,0,0,2.3105,2,0,1,0.091215,0,0,1
1232.8,0.69641,0,0,0,0.17143,0,0,1,0.050524,2,0,1,0.034089,2,0,1,0.89161,2,0,0,0.089962,2,0,1,0.056537,1,0,1,1.5062,2,0,0,6.8724,2,0,1,0.046363,0,0,1
1232.9,0.24747,0,0,0,0.065479,0,0,1,0.12181,2,0,1,0.051298,2,0,1,0.33995,1,0,0,0.023443,2,0,1,0.044303,1,0,1,1.5715,2,0,0,5.9983,0,0,1,0.024197,0,0,1
1233,1.6545,0,0,0,0.05665,0,0,1,0.1957,2,0,1,0.040253,2,0,1,0.39914,1,0,0,0.045517,2,0,1,0.033596,1,0,1,0.92487,2,0,0,2.8464,0,0,1,0.082618,0,0,1
1233.1,3.4115,0,0,0,0.073679,0,0,1,0.191,2,0,1,0.01804,2,0,1,0.83705,1,0,0,0.042439,2,0,1,0.059747,1,0,1,0.5935,2,0,0,1.3558,0,0,1,0.032192,0,0,1
1233.2,3.5344,0,0,0,0.060156,0,0,1,0.26921,2,0,1,0.031697,2,0,1,0.60899,1,0,0,0.048618,2,0,1,0.022437,1,0,1,0.4046,2,0,0,1.5716,0,0,1,0.040972,0,0,1
1233.3,1.8095,0,0,0,0.054452,0,0,1,0.40972,2,0,1,0.031953,2,0,1,0.57998,1,0,0,0.046256,2,0,1,0.049585,1,0,1,0.19376,2,0,0,0.76074,0,0,1,0.15547,0,0,1
1233.4,1.668,0,0,0,0.035883,0,0,1,0.48595,2,0,1,0.045751,2,0,1,1.1459,1,0,0,0.069386,2,0,1,0.05044,1,0,1,0.24025,2,0,0,1.091,0,0,1,0.080027,0,0,1
1233.5,1.5983,0,0,0,0.018711,0,0,1,0.36064,2,0,1,0.044778,2,0,1,0.78082,1,0,0,0.36449,2,0,1,0.096437,1,0,1,0.34594,2,0,0,0.84559,0,0,1,0.17997,0,0,1
1233.6,1.3014,0,0,0,0.045062,0,0,1,0.1484,2,0,1,0.026978,2,0,1,0.78712,1,0,0,0.2502,2,0,1,0.108,1,0,1,0.61018,2,0,0,0.18414,0,0,1,0.040305,0,0,1
1233.7,1.1604,0,0,0,0.19517,0,0,1,0.17457,2,0,1,0.042516,2,0,1,1.2736,1,0,0,0.09493,2,0,1,0.20515,1,0,1,0.23057,2,0,0,0.76309,0,0,1,0.21304,0,0,1
1233.8,1.6396,0,0,0,0.89535,0,0,1,0.16861,2,0,1,0.037405,2,0,1,1.4303,1,0,0,0.1404,2,0,1,0.10328,1,0,1,0.31305,2,0,0,2.5839,0,0,1,0.95725,0,0,1
1233.9,2.7818,0,0,0,0.85558,0,0,1,0.17734,2,0,1,0.027617,2,0,1,0.90622,1,0,0,0.039381,2,0,1,0.12873,1,0,1,0.27174,2,0,0,5.3219,2,0,1,1.462,0,0,1
1234,2.1542,0,0,0,1.1996,0,0,1,0.23043,2,0,1,0.049667,2,0,1,0.29924,1,0,0,0.1049,2,0,1,0.15289,1,0,1,0.19824,2,0,0,4.7716,2,0,1,0.22006,0,0,1
1234.1,2.4983,0,0,0,0.93442,0,0,1,0.31358,2,0,1,0.038499,2,0,1,0.3363,1,0,0,0.15439,2,0,1,0.053867,1,0,1,0.2884,2,0,0,2.776,2,0,1,0.31896,0,0,1
