Time,Performer/Movement,Performer/isLookingAtPerformer,Performer/isLookingAtAudience,Performer/isBeingLookedAtByPerformer,Performer/isBeingLookedAtByAudienceMember,Performer/isLookingAtVPScreen,Audience 01/Movement,Audience 01/isLookingAtPerformer,Audience 01/isLookingAtAudience,Audience 01/isBeingLookedAtByPerformer,Audience 01/isBeingLookedAtByAudienceMember,Audience 01/isLookingAtVPScreen,Audience 02/Movement,Audience 02/isLookingAtPerformer,Audience 02/isLookingAtAudience,Audience 02/isBeingLookedAtByPerformer,Audience 02/isBeingLookedAtByAudienceMember,Audience 02/isLookingAtVPScreen,Audience 03/Movement,Audience 03/isLookingAtPerformer,Audience 03/isLookingAtAudience,Audience 03/isBeingLookedAtByPerformer,Audience 03/isBeingLookedAtByAudienceMember,Audience 03/isLookingAtVPScreen,Audience 05/Movement,Audience 05/isLookingAtPerformer,Audience 05/isLookingAtAudience,Audience 05/isBeingLookedAtByPerformer,Audience 05/isBeingLookedAtByAudienceMember,Audience 05/isLookingAtVPScreen,Audience 06/Movement,Audience 06/isLookingAtPerformer,Audience 06/isLookingAtAudience,Audience 06/isBeingLookedAtByPerformer,Audience 06/isBeingLookedAtByAudienceMember,Audience 06/isLookingAtVPScreen,Audience 07/Movement,Audience 07/isLookingAtPerformer,Audience 07/isLookingAtAudience,Audience 07/isBeingLookedAtByPerformer,Audience 07/isBeingLookedAtByAudienceMember,Audience 07/isLookingAtVPScreen,Audience 08/Movement,Audience 08/isLookingAtPerformer,Audience 08/isLookingAtAudience,Audience 08/isBeingLookedAtByPerformer,Audience 08/isBeingLookedAtByAudienceMember,Audience 08/isLookingAtVPScreen,Audience 09/Movement,Audience 09/isLookingAtPerformer,Audience 09/isLookingAtAudience,Audience 09/isBeingLookedAtByPerformer,Audience 09/isBeingLookedAtByAudienceMember,Audience 09/isLookingAtVPScreen,Audience 10/Movement,Audience 10/isLookingAtPerformer,Audience 10/isLookingAtAudience,Audience 10/isBeingLookedAtByPerformer,Audience 10/isBeingLookedAtByAudienceMember,Audience 10/isLookingAtVPScreen,Audience 11/Movement,Audience 11/isLookingAtPerformer,Audience 11/isLookingAtAudience,Audience 11/isBeingLookedAtByPerformer,Audience 11/isBeingLookedAtByAudienceMember,Audience 11/isLookingAtVPScreen
893.3,4.1797,0,0,0,1,1,0.018844,0,0,0,1,0,0.020157,1,0,0,1,1,0.057781,1,0,0,1,1,0.020362,1,1,0,1,0,0.094281,1,1,0,1,0,0.047655,0,1,0,1,0,0.024578,1,1,0,0,1,0.020836,1,1,0,0,1,0.041865,1,1,0,0,1,0.12894,1,1,0,0,1
893.4,6.0609,0,0,0,1,1,0.045367,0,0,0,1,0,0.013868,1,0,0,1,1,0.091174,1,0,0,1,1,0.024756,1,1,0,1,0,0.041354,1,1,0,1,0,0.010972,0,1,0,1,0,0.052196,1,1,0,0,1,0.044957,1,1,0,0,1,0.036568,1,1,0,0,1,0.13535,1,1,0,0,1
893.5,2.5224,0,0,0,1,1,0.085091,0,0,0,1,0,0.02616,1,0,0,1,1,0.099708,1,0,0,1,1,0.058758,1,1,0,1,0,0.030613,1,1,0,1,0,0.036374,0,1,0,1,0,0.050531,1,1,0,0,1,0.025498,1,1,0,0,1,0.035843,1,1,0,0,1,0.067147,1,1,0,0,1
893.6,3.4599,0,0,0,1,1,0.23512,0,0,0,1,0,0.039626,1,0,0,1,1,0.079605,1,0,0,1,1,0.03484,1,1,0,1,0,0.030189,1,1,0,1,0,0.03472,0,1,0,1,0,0.038377,1,1,0,0,1,0.058152,1,1,0,0,1,0.055773,1,1,0,0,1,0.065032,1,1,0,0,1
893.7,0.82245,0,0,0,1,1,0.20685,0,0,0,1,0,0.053638,1,0,0,1,1,0.051833,1,0,0,1,1,0.13838,1,1,0,1,0,0.081953,1,1,0,1,0,0.01224,0,1,0,1,0,0.059531,1,1,0,0,1,0.075526,1,1,0,0,1,0.066365,1,1,0,0,1,0.048893,1,1,0,0,1
893.8,0.76213,0,0,0,1,1,0.03508,0,0,0,1,0,0.082696,1,0,0,1,1,0.082494,1,0,0,1,1,0.075688,1,1,0,1,0,0.045507,1,1,0,1,0,0.019137,0,1,0,1,0,0.028551,1,1,0,0,1,0.07471,1,1,0,0,1,0.033041,1,1,0,0,1,0.091091,1,1,0,0,1
893.9,1.3499,0,0,0,1,1,0.015667,0,0,0,1,0,0.020395,1,0,0,1,1,0.084536,1,0,0,1,1,0.058551,1,1,0,1,0,0.075846,1,1,0,1,0,0.028139,0,1,0,1,0,0.027859,1,1,0,0,1,0.056738,1,1,0,0,1,0.052164,1,1,0,0,1,0.030965,1,1,0,0,1
894,2.4697,0,0,0,1,1,0.01836,0,0,0,1,0,0.04417,1,0,0,1,1,0.076834,1,0,0,1,1,0.055335,1,1,0,1,0,0.075959,1,1,0,1,0,0.026341,0,1,0,1,0,0.051297,1,1,0,0,1,0.04914,1,1,0,0,1,0.063841,1,1,0,0,1,0.0819,1,1,0,0,1
894.1,2.6632,0,0,0,1,1,0.032187,0,0,0,1,0,0.012376,1,0,0,1,1,0.059688,1,0,0,1,1,0.017459,1,1,0,1,0,0.074982,1,1,0,1,0,0.015413,0,1,0,1,0,0.09637,1,1,0,0,1,0.040735,1,1,0,0,1,0.041185,1,1,0,0,1,0.057662,1,1,0,0,1
894.2,3.1579,0,0,0,1,1,0.21508,0,0,0,1,0,0.05911,1,0,0,1,1,0.033358,1,0,0,1,1,0.064953,1,1,0,1,0,0.061217,1,1,0,1,0,0.017556,0,1,0,1,0,0.051387,1,1,0,0,1,0.025542,1,1,0,0,1,0.06085,1,1,0,0,1,0.016176,1,1,0,0,1
894.3,2.5237,0,0,0,1,1,0.14868,0,0,0,1,0,0.013135,1,0,0,1,1,0.025391,1,0,0,1,1,0.034502,1,1,0,1,0,0.061311,1,1,0,1,0,0.017832,0,1,0,1,0,0.045559,1,1,0,0,1,0.052863,1,1,0,0,1,0.059956,1,1,0,0,1,0.025389,1,1,0,0,1
894.4,1.399,0,0,0,1,1,0.1888,0,0,0,1,0,0.022611,1,0,0,1,1,0.031925,1,0,0,1,1,0.040154,1,1,0,1,0,0.044801,1,1,0,1,0,0.057943,0,1,0,1,0,0.057945,1,1,0,0,1,0.070363,1,1,0,0,1,0.051853,1,1,0,0,1,0.024943,1,1,0,0,1
894.5,0.7862,0,0,0,1,1,0.096415,0,0,0,1,0,0.032431,1,0,0,1,1,0.12272,1,0,0,1,1,0.032636,1,1,0,1,0,0.025659,1,1,0,1,0,0.028059,0,1,0,1,0,0.072195,1,1,0,0,1,0.11274,1,1,0,0,1,0.037896,1,1,0,0,1,0.04585,1,1,0,0,1
894.6,0.86614,0,0,0,1,1,0.32913,0,0,0,1,0,0.047862,1,0,0,1,1,0.23218,1,0,0,1,1,0.063912,1,1,0,1,0,0.021839,1,1,0,1,0,0.04178,0,1,0,1,0,0.047901,1,1,0,0,1,0.11631,1,1,0,0,1,0.041215,1,1,0,0,1,0.044098,1,1,0,0,1
894.7,0.63086,0,0,0,1,1,0.17995,0,0,0,1,0,0.01095,1,0,0,1,1,0.22283,1,0,0,1,1,0.020878,1,1,0,1,0,0.029683,1,1,0,1,0,0.021254,0,1,0,1,0,0.030496,1,1,0,0,1,0.09173,1,1,0,0,1,0.077582,1,1,0,0,1,0.10481,1,1,0,0,1
894.8,0.89992,0,0,0,1,1,0.074134,0,0,0,1,0,0.07542,1,0,0,1,1,0.14455,1,0,0,1,1,0.052562,1,1,0,1,0,0.023256,1,1,0,1,0,0.024247,0,1,0,1,0,0.081447,1,1,0,0,0,0.066147,1,1,0,0,1,0.11107,1,1,0,0,1,0.059789,1,1,0,0,1
894.9,2.1278,0,0,0,1,1,0.096378,0,0,0,1,0,0.04635,1,0,0,1,1,0.033142,1,0,0,1,1,0.070075,1,1,0,1,0,0.069703,1,1,0,1,0,0.032168,0,1,0,1,0,0.10188,1,1,0,0,0,0.031281,1,1,0,0,1,0.025492,1,1,0,0,1,0.028805,1,1,0,0,1
895,3.5628,0,0,0,1,1,0.12715,0,0,0,1,0,0.089191,1,0,0,1,1,0.19944,1,0,0,1,1,0.087997,1,1,0,1,0,0.087364,1,1,0,1,0,0.025757,0,1,0,1,0,0.086853,1,1,0,0,0,0.032844,1,1,0,0,1,0.025399,1,1,0,0,1,0.022586,1,1,0,0,1
895.1,3.4083,0,0,0,1,1,0.023448,0,0,0,1,0,0.017735,1,0,0,1,1,0.39314,1,0,0,1,1,0.020507,1,1,0,1,0,0.026114,1,1,0,1,0,0.04994,0,1,0,1,0,0.037225,1,1,0,0,0,0.022298,1,1,0,0,1,0.02047,1,1,0,0,1,0.01949,1,1,0,0,1
895.2,1.5063,0,0,0,1,1,0.071179,0,0,0,1,0,0.024845,1,0,0,1,1,0.33117,1,0,0,1,1,0.067989,1,1,0,1,0,0.014902,1,1,0,1,0,0.03174,0,1,0,1,0,0.073847,1,1,0,0,0,0.047678,1,1,0,0,1,0.035434,1,1,0,0,1,0.030232,1,1,0,0,1
895.3,1.2977,0,0,0,1,1,0.12016,0,0,0,1,0,0.046178,1,0,0,1,1,0.32354,1,0,0,1,1,0.057408,1,1,0,1,0,0.020988,1,1,0,1,0,0.038733,0,1,0,1,0,0.079532,1,1,0,0,1,0.049578,1,1,0,0,1,0.012697,1,1,0,0,1,0.035283,1,1,0,0,1
895.4,1.4134,0,0,0,1,1,0.8132,0,0,0,1,0,0.056073,1,0,0,1,1,0.21642,1,0,0,1,1,0.037738,1,1,0,1,0,0.020088,1,1,0,1,0,0.01864,0,1,0,1,0,0.075325,1,1,0,0,1,0.079742,1,1,0,0,1,0.062517,1,1,0,0,1,0.069273,1,1,0,0,1
895.5,3.5462,0,0,0,1,1,0.74867,0,0,0,1,0,0.031875,1,0,0,1,1,0.18807,1,0,0,1,1,0.050057,1,1,0,1,0,0.035089,1,1,0,1,0,0.032445,0,1,0,1,0,0.026375,1,1,0,0,1,0.054069,1,1,0,0,1,0.038123,1,1,0,0,1,0.041892,1,1,0,0,1
895.6,0.96991,0,0,0,1,1,0.066728,0,0,0,1,0,0.02789,1,0,0,1,1,0.19942,1,0,0,1,1,0.046337,1,1,0,1,0,0.033659,1,1,0,1,0,0.026655,0,1,0,1,0,0.069443,1,1,0,0,1,0.023052,1,1,0,0,1,0.099994,1,1,0,0,1,0.061562,1,1,0,0,1
895.7,0.44617,0,0,0,1,1,0.015019,0,0,0,1,0,0.030318,1,0,0,1,1,0.12873,1,0,0,1,1,0.084554,1,1,0,1,0,0.054539,1,1,0,1,0,0.0061028,0,1,0,1,0,0.080953,1,1,0,0,0,0.069885,1,1,0,0,1,0.034028,1,1,0,0,1,0.052277,1,1,0,0,1
895.8,0.53011,0,0,0,1,1,0.062934,0,0,0,1,0,0.021826,1,0,0,1,1,0.11442,1,0,0,1,1,0.046639,1,1,0,1,0,0.065893,1,1,0,1,0,0.027356,0,1,0,1,0,0.056598,1,1,0,0,0,0.081334,1,1,0,0,1,0.025397,1,1,0,0,1,0.025234,1,1,0,0,1
895.9,2.0424,0,0,0,1,1,0.048627,0,0,0,1,0,0.047063,1,0,0,1,1,0.064769,1,0,0,1,1,0.011723,1,1,0,1,0,0.048631,1,1,0,1,0,0.03408,0,1,0,1,0,0.19788,1,1,0,0,1,0.062969,1,1,0,0,1,0.048144,1,1,0,0,1,0.024124,1,1,0,0,1
896,2.5132,0,1,0,1,1,0.04796,0,0,0,1,0,0.18453,1,0,0,1,1,0.017425,1,0,0,1,1,0.040104,1,1,0,1,0,0.041642,1,1,0,1,0,0.038893,0,1,1,1,0,0.21008,1,1,0,0,1,0.05335,1,1,0,0,1,0.032011,1,1,0,0,1,0.12715,1,1,1,0,1
896.1,2.0415,0,1,0,1,1,0.14889,0,0,0,1,0,0.27622,1,0,0,1,1,0.023206,1,0,1,1,1,0.035494,1,1,0,1,0,0.054597,1,1,0,1,0,0.033903,0,1,1,1,0,0.33186,1,1,0,0,1,0.051562,1,1,0,0,1,0.019484,1,1,0,0,1,0.076323,1,1,1,0,1
896.2,1.4055,0,1,0,1,1,0.19538,0,0,0,1,0,0.12016,1,0,0,1,1,0.032669,1,0,1,1,1,0.06665,1,1,0,1,0,0.016133,1,1,0,1,0,0.04715,0,1,1,1,0,0.43235,1,1,0,0,1,0.032974,1,1,0,0,1,0.038983,1,1,0,0,1,0.038797,1,1,1,0,1
896.3,0.91683,0,1,0,1,1,0.031045,0,0,0,1,0,0.084628,1,0,0,1,1,0.028714,1,0,1,1,1,0.033251,1,1,0,1,0,0.068357,1,1,0,1,0,0.042355,0,1,1,1,0,0.12737,1,1,1,0,1,0.099994,1,1,0,0,1,0.047482,1,1,0,0,1,0.045055,1,1,1,0,1
896.4,0.56653,0,1,0,1,1,0.015725,0,0,0,1,0,0.1012,1,0,0,1,1,0.0189,1,0,1,1,1,0.037284,1,1,0,1,0,0.15225,1,1,0,1,0,0.020213,0,1,1,1,0,0.076895,1,1,1,0,1,0.07395,1,1,0,0,1,0.061115,1,1,0,0,1,0.038954,1,1,0,0,1
896.5,0.68834,0,1,0,1,1,0.018426,0,0,0,1,0,0.10098,1,0,0,1,1,0.21048,1,0,1,1,1,0.035749,1,1,0,1,0,0.089068,1,1,0,1,0,0.027236,0,1,0,1,0,0.039093,1,1,1,0,1,0.064297,1,1,0,0,1,0.067388,1,1,0,0,1,0.033107,1,1,0,0,1
896.6,0.31478,0,1,0,1,1,0.078918,0,0,0,1,0,0.1061,1,0,0,1,1,2.3017,1,0,1,1,1,0.036877,1,1,0,1,0,0.045533,1,1,0,1,0,0.053632,0,1,0,1,0,0.07208,1,1,1,0,1,0.043368,1,1,0,0,1,0.043478,1,1,0,0,1,0.021428,1,1,0,0,1
896.7,0.10699,0,1,0,1,1,0.11012,0,0,0,1,0,0.025473,1,0,0,1,1,2.263,1,0,1,1,0,0.11172,1,1,0,1,0,0.11594,1,1,0,1,0,0.080475,0,1,0,1,0,0.09002,1,1,1,0,1,0.071182,1,1,0,0,1,0.1462,1,1,0,0,1,0.063101,1,1,0,0,1
896.8,0.39472,0,1,0,1,1,0.14551,0,0,0,1,0,0.060572,1,0,0,1,1,2.1776,0,0,1,1,0,0.12673,1,1,0,1,0,0.1362,1,1,0,1,0,0.12655,0,1,0,1,0,0.078419,1,1,1,0,1,0.16261,1,1,0,0,1,0.36081,1,1,0,0,1,0.046221,1,1,0,0,1
896.9,0.28656,0,1,0,1,1,0.22872,0,0,0,1,0,0.050507,1,0,0,1,1,2.6712,0,0,1,1,0,0.12455,1,1,0,1,0,0.77545,1,1,0,1,0,0.36979,0,1,0,1,0,0.028713,1,1,1,0,1,0.15225,1,1,0,0,1,0.24666,1,1,0,0,1,0.013713,1,1,0,0,1
897,0.37688,0,1,0,1,1,0.23398,0,0,0,1,0,0.042932,1,0,0,1,1,2.249,0,0,1,1,0,0.25554,1,1,0,1,0,0.58503,1,1,0,1,0,0.1226,0,1,0,1,0,0.069075,1,1,1,0,1,0.13068,1,1,0,0,1,0.40938,1,1,0,0,1,0.026444,1,1,0,0,1
897.1,0.36428,0,1,0,1,1,0.069447,0,0,0,1,0,0.071797,1,0,0,1,1,2.4383,0,0,1,1,0,0.083418,1,1,0,1,0,0.39357,1,1,0,1,0,0.29926,0,1,0,1,0,0.037063,1,1,1,0,1,0.18474,1,1,0,0,1,0.40854,1,1,0,0,1,0.098149,1,1,0,0,1
897.2,0.43979,0,1,0,1,1,0.13023,0,0,0,1,0,0.69938,1,0,0,1,0,2.2561,0,0,1,1,0,0.35473,1,1,0,1,0,1.1156,0,1,0,1,0,0.3819,0,1,0,1,0,0.17499,1,1,1,0,1,0.34142,1,1,0,0,1,0.33735,1,1,0,0,1,0.14482,1,1,0,0,1
897.3,1.0381,0,0,0,1,1,0.19157,0,0,0,1,0,1.0157,1,0,0,1,0,2.0441,0,0,0,1,0,0.29022,1,1,0,1,1,0.99643,0,1,0,1,0,0.05736,0,1,0,1,0,0.37897,1,1,0,0,1,0.33494,1,1,0,0,1,0.49771,1,1,0,0,1,0.063603,1,1,0,0,1
897.4,1.1369,0,1,0,1,1,0.04848,0,0,0,1,0,1.0005,1,0,0,1,0,3.5683,0,0,1,1,0,0.44793,1,1,0,1,1,0.78505,0,1,0,1,0,0.23291,0,1,1,1,0,0.29718,1,1,0,0,1,0.48213,1,1,0,0,1,0.31369,1,1,0,0,1,0.10346,1,1,0,0,1
897.5,1.0126,0,1,0,1,1,0.10307,0,0,0,1,0,0.90336,1,0,0,1,0,7.0903,0,0,1,1,0,0.5485,1,1,0,1,1,0.93701,0,1,0,1,0,0.15701,0,1,1,1,0,0.40164,1,1,0,0,1,0.39034,1,1,0,0,1,0.186,1,1,0,0,1,0.068813,1,1,1,0,1
897.6,1.1685,0,1,0,1,1,0.16137,0,0,0,1,0,1.3884,1,0,0,1,0,9.3241,0,0,1,1,0,0.93503,1,1,0,1,1,0.57944,0,1,0,1,0,0.13679,0,1,1,1,0,0.33434,1,1,0,0,1,0.64169,1,1,0,0,1,0.32815,1,1,0,0,1,0.070607,1,1,1,0,1
897.7,3.7671,0,1,0,1,1,0.16035,0,0,0,1,0,1.0751,1,0,0,1,0,3.813,0,0,1,1,0,1.0814,1,1,0,1,1,0.99872,0,1,0,1,0,0.062886,1,1,1,1,0,0.17654,1,1,1,0,1,0.18296,1,1,0,0,1,0.48551,1,1,0,0,1,0.046897,1,1,1,0,1
897.8,7.8265,0,1,0,1,1,0.5429,0,0,0,1,0,1.6544,1,0,0,1,0,1.6305,0,0,1,1,0,0.69214,1,1,0,1,0,0.73081,0,1,0,1,0,0.22299,1,1,1,1,0,0.18024,1,1,1,0,1,0.50534,1,1,0,0,1,0.55566,1,1,0,0,1,0.027557,1,1,0,0,1
897.9,12.905,0,0,0,1,1,0.22606,0,0,0,1,0,1.3572,1,0,0,1,0,1.1207,0,0,0,1,0,0.50578,0,1,0,1,0,0.62824,0,1,0,1,0,0.21139,1,1,0,1,0,0.39872,1,1,0,0,1,0.17538,1,1,0,0,1,0.30761,1,1,0,0,1,0.031783,1,1,0,0,1
898,10.838,0,0,0,1,1,0.35179,0,0,0,1,0,1.9758,1,0,0,1,0,0.87873,0,0,0,1,0,0.66087,0,1,0,1,0,0.73697,0,1,0,1,0,0.33636,1,1,0,1,0,0.6708,1,1,0,0,1,1.1005,1,1,0,0,1,0.50788,1,1,0,0,1,0.037993,1,1,0,0,1
898.1,7.2768,0,0,0,1,1,0.21785,0,0,0,1,0,1.5759,1,0,0,1,0,0.71484,0,0,0,1,0,0.43653,0,1,0,1,0,0.33463,0,1,0,1,0,0.12629,1,1,0,1,0,0.51535,1,1,0,0,1,1.0435,1,1,0,0,1,0.1888,1,1,0,0,1,0.082112,1,1,0,0,1
898.2,4.487,0,0,0,1,0,0.083476,0,0,0,1,0,0.54889,1,0,0,1,0,0.58507,0,0,0,1,0,0.6148,0,1,0,1,0,0.36293,0,1,0,1,0,0.14954,1,1,0,1,0,0.64844,1,1,0,0,1,0.60703,1,1,0,0,1,0.17696,1,1,0,0,1,0.069366,1,1,0,0,1
898.3,2.3581,0,0,0,1,0,0.11677,0,0,0,1,0,0.80897,1,0,0,1,0,0.51086,0,0,0,1,0,0.65386,0,1,0,1,0,0.69456,0,1,0,1,0,0.35767,1,1,0,1,0,0.7392,1,1,0,0,1,1.0015,1,1,0,0,1,0.37114,1,1,0,0,1,0.07651,1,1,0,0,1
898.4,2.4604,0,0,0,1,0,0.12576,0,0,0,1,0,0.79008,1,0,0,1,0,0.51054,0,0,0,1,0,0.36959,0,1,0,1,0,0.6729,0,1,0,1,0,0.18323,1,1,0,1,0,0.47527,1,1,0,0,1,0.61882,1,1,0,0,1,0.17881,1,1,0,0,1,0.04798,1,1,0,0,1
898.5,6.5111,0,0,0,1,1,0.22176,0,0,0,1,0,0.75739,1,0,0,1,0,0.54778,0,0,0,1,0,0.44645,1,1,0,1,0,0.82908,0,1,0,1,0,0.23146,1,1,0,1,0,0.35462,1,1,0,0,1,0.61828,1,1,0,0,1,0.25763,1,1,0,0,1,0.016139,1,1,0,0,1
898.6,10.301,0,0,0,1,1,0.41481,0,0,0,1,0,0.45057,1,0,0,1,0,0.2393,0,0,0,1,0,0.62949,1,1,0,1,1,0.99385,0,0,0,1,0,0.5247,1,1,0,1,0,0.70092,1,1,0,0,0,0.75987,1,1,0,0,1,0.84587,1,1,0,0,1,0.01704,1,1,0,0,1
898.7,13.045,0,1,0,1,1,0.61925,0,0,0,1,0,0.50395,1,0,0,1,0,0.63161,0,0,1,1,0,0.453,1,1,0,1,1,0.63483,0,0,0,1,0,0.19952,1,1,0,1,0,0.5873,1,1,0,0,0,0.89452,1,1,0,0,1,0.74277,1,1,0,0,1,0.046293,1,1,0,0,1
898.8,12.358,0,1,0,1,1,0.79658,0,0,0,1,0,0.51219,1,0,0,1,0,0.6436,0,0,1,1,0,0.58916,1,1,0,1,1,0.5543,0,0,0,1,0,0.28587,0,1,1,1,0,0.30505,1,1,0,0,0,1.0016,1,1,0,0,1,1.1409,1,1,0,0,1,0.1006,1,1,1,0,1
898.9,9.9462,0,0,0,1,1,0.77604,0,0,0,1,0,0.71795,1,0,0,1,0,0.60705,0,0,0,1,0,0.54508,1,1,0,1,1,0.61097,0,0,0,1,0,0.12889,0,1,0,1,0,0.40267,1,1,0,0,0,0.67339,1,1,0,0,1,1.2967,1,1,0,0,1,0.064122,1,1,0,0,1
899,7.7837,0,0,0,1,1,0.33978,0,0,0,1,0,1.2131,1,0,0,1,1,0.71599,0,0,0,1,0,0.33636,1,1,0,1,1,0.74528,0,0,0,1,0,0.066352,0,1,0,1,0,1.4383,0,1,0,0,0,0.66764,1,1,0,0,1,0.88322,0,1,0,0,1,0.026807,1,1,0,0,1
899.1,5.0162,0,0,0,1,1,0.49609,0,0,0,1,0,0.91042,1,0,0,1,1,0.63489,0,0,0,1,0,0.31104,1,1,0,1,1,0.82378,0,0,0,1,0,0.19103,0,1,0,1,0,2.0951,0,1,0,0,0,0.56537,1,1,0,0,1,0.27266,0,1,0,0,1,0.073553,1,1,0,0,1
899.2,2.4113,0,0,0,1,1,0.034319,0,0,0,1,0,0.71594,1,0,0,1,1,0.61336,0,0,0,1,0,0.30271,1,1,0,1,1,1.0392,0,0,0,1,0,0.34546,0,1,0,1,0,3.4199,0,0,0,0,0,1.0467,1,1,0,0,1,0.23525,0,1,0,0,1,0.079461,1,1,0,0,1
899.3,1.8125,0,0,0,1,1,0.26582,0,0,0,1,0,0.49421,1,0,0,1,0,0.42929,0,0,0,1,0,0.17673,1,1,0,1,1,0.43288,0,0,0,1,0,0.40413,0,1,0,1,0,4.2239,0,0,0,0,0,0.96113,1,1,0,0,1,0.17062,1,1,0,0,1,0.10269,1,1,0,0,1
899.4,1.2272,0,0,0,1,1,0.1107,0,0,0,1,0,0.52552,1,0,0,1,0,2.1427,0,0,0,1,0,0.11164,1,1,0,1,1,0.16457,0,0,0,1,0,0.11066,0,1,0,1,0,2.456,0,0,0,0,0,0.85138,1,1,0,0,1,0.11524,1,1,0,0,1,0.031934,1,1,0,0,1
899.5,1.0807,0,0,0,1,1,0.13132,0,0,0,1,0,0.39745,1,0,0,1,0,3.4386,0,0,0,1,0,0.072711,1,1,0,1,1,0.56162,0,1,0,1,0,0.14119,0,1,0,1,0,0.41238,0,0,0,0,0,0.17723,1,1,0,0,1,0.10528,1,1,0,0,1,0.06198,1,1,0,0,1
899.6,0.32769,0,0,0,1,1,0.19373,0,0,0,1,0,0.89017,1,0,0,1,0,7.5299,0,0,0,1,0,0.15025,1,1,0,1,1,0.63411,0,1,0,1,0,0.11936,0,1,0,1,0,3.445,0,0,0,0,0,0.4513,1,1,0,0,1,0.16475,1,1,0,0,1,0.038171,1,1,0,0,1
899.7,0.46362,0,0,0,1,1,0.094031,0,0,0,1,0,1.0596,1,0,0,1,0,6.8774,0,0,0,1,0,0.11263,1,1,0,1,1,0.70651,0,1,0,1,0,0.077201,0,1,0,1,0,5.0868,0,0,0,0,0,0.38408,1,1,0,0,1,0.092644,1,1,0,0,1,0.050039,1,1,0,0,1
899.8,1.0343,0,0,0,1,1,0.063312,0,0,0,1,0,0.49779,1,0,0,1,0,3.795,0,0,0,1,0,0.12072,1,1,0,1,1,0.62249,0,1,0,1,0,0.094547,0,1,0,1,0,4.3217,0,0,0,0,0,0.43316,1,1,0,0,1,0.11551,1,1,0,0,1,0.014467,1,1,0,0,1
899.9,1.5036,0,0,0,1,1,0.053486,0,0,0,1,0,0.38916,1,0,0,1,0,2.473,1,0,0,1,0,0.063661,1,1,0,1,1,0.32767,0,1,0,1,0,0.10558,0,1,0,1,0,3.0705,0,0,0,0,0,0.279,1,1,0,0,1,0.041534,1,1,0,0,1,0.01466,1,1,0,0,1
900,3.8151,0,0,0,1,1,0.085428,0,0,0,1,0,0.43962,1,0,0,1,0,1.9485,1,0,0,1,0,0.015949,1,1,0,1,1,0.15537,0,1,0,1,0,0.20362,1,1,0,1,0,2.3408,1,0,0,0,0,0.17481,1,1,0,0,1,0.069202,1,1,0,0,1,0.025419,1,1,0,0,1
900.1,1.6068,0,0,0,1,1,0.077975,0,0,0,1,0,0.34757,1,0,0,1,0,1.0515,1,0,0,1,0,0.066786,1,1,0,1,1,0.086715,0,1,0,1,0,0.31168,1,1,0,1,0,2.0362,0,0,0,0,0,0.18685,1,1,0,0,1,0.067509,1,1,0,0,1,0.044282,1,1,0,0,1
900.2,1.2127,0,0,0,1,1,0.22861,0,0,0,1,0,0.10949,1,0,0,1,0,0.42569,1,0,0,1,0,0.02893,1,1,0,1,1,0.14402,0,1,0,1,0,0.35016,1,1,0,1,0,1.0442,0,0,0,0,0,0.17212,1,1,0,0,1,0.060531,1,1,0,0,1,0.037282,1,1,0,0,1
900.3,0.79177,0,0,0,1,1,0.1252,0,0,0,1,0,0.12287,1,0,0,1,0,0.31796,1,0,0,1,0,0.06967,1,1,0,1,1,0.12684,0,1,0,1,0,0.16587,1,1,0,1,0,0.59199,0,1,0,0,0,0.2643,1,1,0,0,1,0.053018,1,1,0,0,1,0.042703,1,1,0,0,1
900.4,1.2358,0,0,0,1,1,0.071318,0,0,0,1,0,0.31748,1,0,0,1,0,0.48007,1,0,0,1,0,0.10275,1,1,0,1,1,0.034078,0,1,0,1,0,0.13476,1,1,0,1,0,0.36542,0,1,0,0,0,0.18882,1,1,0,0,1,0.07983,1,1,0,0,1,0.035344,1,1,0,0,1
900.5,1.3694,0,0,0,1,1,0.10961,0,0,0,1,0,0.36665,1,0,0,1,0,0.55633,1,0,0,1,0,0.056273,1,1,0,1,1,0.099052,0,1,0,1,0,0.16633,1,1,0,1,0,0.17408,1,1,0,0,0,0.25151,1,1,0,0,1,0.050812,1,1,0,0,1,0.071217,1,1,0,0,1
900.6,1.961,0,0,0,1,1,0.073156,0,0,0,1,0,0.4195,1,0,0,1,1,0.35156,1,0,0,1,0,0.11442,1,1,0,1,1,0.077985,0,1,0,1,0,0.19828,1,1,0,1,0,0.21546,1,1,0,0,0,0.12846,1,1,0,0,1,0.018756,1,1,0,0,1,0.065957,1,1,0,0,1
900.7,1.498,0,0,0,1,1,0.11613,0,0,0,1,0,0.55123,1,0,0,1,1,0.29275,1,0,0,1,0,0.10086,1,1,0,1,1,0.11309,0,1,0,1,0,0.22146,1,1,0,1,0,0.31789,1,1,0,0,0,0.12138,1,1,0,0,1,0.016773,1,1,0,0,1,0.022505,1,1,0,0,1
900.8,1.1547,0,0,0,1,1,0.033596,0,0,0,1,0,0.29449,1,0,0,1,1,0.15051,1,0,0,1,0,0.13743,1,1,0,1,1,0.15491,0,1,0,1,0,0.093916,1,1,0,1,0,0.39077,1,1,0,0,0,0.052072,1,1,0,0,1,0.0078613,1,1,0,0,1,0.019418,1,1,0,0,1
